scenario_id,gene_label,candidate_id,state_index_0based,population_row_0based,pm_cells,historical_tavg_nm,historical_delta_t,raw_tavg_nm,tavg_nm,peak_to_peak_nm,ripple_relative,ripple_percent,near_zero_average_display_flag,trapezoidal_tavg_nm,tavg_error_percent,ripple_error_percent_if_relative,peak_to_peak_error_percent_if_absolute
phase_p120,G1,low_tavg,0,338,45,1.6172313314639906,0.35074853072759105,-0.8519018443361084,1.7038036886722168,0.8167471315444457,0.4793669229469394,47.93669229469394,False,1.7154844987096547,5.353121444280764,36.66968809606785,132.85831870776178
phase_p120,G2,median_tavg,31,190,80,3.183132769850227,0.454533168517397,-1.590657359815354,3.181314719630708,0.7589343391270718,0.23855996844448324,23.855996844448324,False,3.149297149648184,0.057115123715208715,47.51538832190802,66.97006768561576
phase_p120,G3,high_tavg,193,258,100,3.9186576845750505,0.21329158923616598,-1.903074399429535,3.80614879885907,0.6072502282856838,0.15954453185532655,15.954453185532655,False,3.8263280466318763,2.8711077815969364,25.19886394644858,184.70425414351863
phase_p120,G4,final_low_tavg,200,491,82,3.155745847366145,0.18494258054991697,-1.556186289420853,3.112372578841706,0.4819086428808417,0.15483642484094493,15.483642484094492,False,3.128790664940978,1.3744221056533845,16.278650173179688,160.57203346460932
phase_p120,G5,final_high_tavg,200,33,99,3.8501566605986075,0.4947766516831762,-1.8520495891827622,3.7040991783655244,1.021593259158538,0.27580073047863896,27.580073047863895,False,3.7746781212099396,3.7935464737784117,44.257529222449165,106.47564020719027
phase_m3,G1,low_tavg,0,338,45,1.6172313314639906,0.35074853072759105,-0.7731736890102319,1.5463473780204637,0.6505860655792401,0.4207243953244706,42.072439532447056,False,1.5571555272355782,4.383043542655056,19.950436984503384,85.48504372339568
phase_m3,G2,median_tavg,31,190,80,3.183132769850227,0.454533168517397,-1.4605508199101946,2.9211016398203893,0.4341719676662179,0.14863295468654558,14.863295468654558,False,2.878456207503721,8.231863041080972,67.29986610848252,4.4795852671420135
phase_m3,G3,high_tavg,193,258,100,3.9186576845750505,0.21329158923616598,-1.7895281189201337,3.5790562378402675,0.5364671209632399,0.14989066539143392,14.989066539143392,False,3.559327229552146,8.666269780888255,29.724999505035203,151.51817888573166
phase_m3,G4,final_low_tavg,200,491,82,3.155745847366145,0.18494258054991697,-1.4307350414676716,2.861470082935343,0.8585588906200177,0.3000411906243988,30.004119062439884,False,2.862629673551569,9.325078084992512,62.23478105055214,364.22997238772075
phase_m3,G5,final_high_tavg,200,33,99,3.8501566605986075,0.4947766516831762,-1.7359767918549158,3.4719535837098316,1.7458924977465342,0.5028559442551715,50.285594425517154,False,3.5107579364874284,9.82305683192575,1.632917104012585,252.86477076216073
