scenario_id,candidate_id,inner_angle_deg,outer_angle_deg,current_angle_deg,ia_a,ib_a,ic_a,raw_gap_torque_nm,comparison_torque_nm
phase_m1,final_high_tavg,3,0,11.0,3.435695142066824,-1.1394885406000483,-2.2962066014667752,-2.281665715056502,4.563331430113004
phase_m1,final_high_tavg,6,0,23.0,3.2217669870835413,-0.4265427019180158,-2.795224285165525,-2.003977250311752,4.007954500623504
phase_m1,final_high_tavg,9,0,35.0,2.8670321550114712,0.3050450996168035,-3.1720772546282747,-1.917876271075571,3.835752542151142
phase_m1,final_high_tavg,12,0,47.0,2.386994260218745,1.0233009665295787,-3.410295226748323,-1.41895252753391,2.83790505506782
phase_m1,final_high_tavg,15,0,59.0,1.8026332621851895,1.6968336708621798,-3.4994669330473696,-1.751703964300071,3.503407928600142
phase_p1,low_tavg,0,0,1.0,3.4994669330473696,-1.6968336708621794,-1.80263326218519,-0.8471089586325716,1.6942179172651433
phase_p1,low_tavg,3,0,13.0,3.4102952267483233,-1.0233009665295782,-2.3869942602187444,-1.035856766555692,2.071713533111384
phase_p1,low_tavg,6,0,25.0,3.1720772546282747,-0.3050450996168038,-2.8670321550114717,-0.8948502012049944,1.7897004024099887
phase_p1,low_tavg,9,0,37.0,2.795224285165525,0.42654270191801624,-3.2217669870835413,-0.9184949855835478,1.8369899711670956
phase_p1,low_tavg,12,0,49.0,2.2962066014667757,1.1394885406000486,-3.435695142066824,-0.7206830190315672,1.4413660380631343
phase_p1,low_tavg,15,0,61.0,1.6968336708621798,1.8026332621851895,-3.4994669330473696,-0.8459714314854887,1.6919428629709774
phase_p1,median_tavg,0,0,1.0,3.4994669330473696,-1.6968336708621794,-1.80263326218519,-1.77646825504201,3.55293651008402
phase_p1,median_tavg,3,0,13.0,3.4102952267483233,-1.0233009665295782,-2.3869942602187444,-1.563561188198327,3.127122376396654
phase_p1,median_tavg,6,0,25.0,3.1720772546282747,-0.3050450996168038,-2.8670321550114717,-1.541363038139025,3.08272607627805
phase_p1,median_tavg,9,0,37.0,2.795224285165525,0.42654270191801624,-3.2217669870835413,-1.633425720677207,3.266851441354414
phase_p1,median_tavg,12,0,49.0,2.2962066014667757,1.1394885406000486,-3.435695142066824,-1.645753979006919,3.291507958013838
phase_p1,median_tavg,15,0,61.0,1.6968336708621798,1.8026332621851895,-3.4994669330473696,-1.777037622178348,3.554075244356696
phase_p1,high_tavg,0,0,1.0,3.4994669330473696,-1.6968336708621794,-1.80263326218519,-2.083876600997829,4.167753201995658
phase_p1,high_tavg,3,0,13.0,3.4102952267483233,-1.0233009665295782,-2.3869942602187444,-2.079851211309776,4.159702422619552
phase_p1,high_tavg,6,0,25.0,3.1720772546282747,-0.3050450996168038,-2.8670321550114717,-2.127009260920864,4.254018521841728
phase_p1,high_tavg,9,0,37.0,2.795224285165525,0.42654270191801624,-3.2217669870835413,-1.863065782766739,3.726131565533478
phase_p1,high_tavg,12,0,49.0,2.2962066014667757,1.1394885406000486,-3.435695142066824,-1.938126413747063,3.876252827494126
phase_p1,high_tavg,15,0,61.0,1.6968336708621798,1.8026332621851895,-3.4994669330473696,-2.08680581978521,4.17361163957042
phase_p1,final_low_tavg,0,0,1.0,3.4994669330473696,-1.6968336708621794,-1.80263326218519,-1.618618282067762,3.237236564135524
