step,learning_rate,seconds,mse,old_mse,new_mse,attempts,grad_norm,amp_scale
1,1e-05,0.5627289000003657,0.09226082358509302,0.013077316029618183,0.32981133880093694,1,4.42404842376709,128.0
2,1e-05,0.34969079999791575,0.11145697580650449,0.030435360812892515,0.3545218027429655,1,4.1147613525390625,128.0
3,1e-05,0.33807900000101654,0.11096157599240541,0.017185676687707502,0.3922892715781927,1,3.9423341751098633,128.0
4,1e-05,0.33829440000044997,0.0738778100349009,0.033487348429237805,0.19504919287282974,1,4.320645809173584,128.0
5,1e-05,0.3391550999986066,0.07466463488526642,0.01444869216841956,0.2553124697878957,1,2.84869647026062,128.0
6,1e-05,0.3382711999984167,0.09194505936466157,0.021245182336618502,0.30404467741027474,1,1.971606731414795,128.0
7,1e-05,0.33841970000139554,0.05291732517071068,0.028472174191847444,0.12625277950428426,1,1.875500202178955,128.0
8,1e-05,0.33653310000227066,0.0613283971324563,0.027723412107055385,0.16214335593394935,1,2.4040119647979736,128.0
9,1e-05,0.3394077999982983,0.04592234385199845,0.02123733117089917,0.11997737945057452,1,1.538877248764038,128.0
10,1e-05,0.3376537999974971,0.05073266034014523,0.02144012584661444,0.13861025572987273,1,3.1183066368103027,128.0
11,1e-05,0.33833989999766345,0.07734454283490777,0.015024626161903143,0.26430428912863135,1,4.897165298461914,128.0
12,1e-05,0.33940130000337376,0.05193429137580097,0.01314954684736828,0.16828851914033294,1,2.1047792434692383,128.0
13,1e-05,0.3649178000014217,0.0897814785130322,0.022921756414386135,0.2903606270556338,1,2.1885383129119873,128.0
14,1e-05,0.3393809000008332,0.04205502208787948,0.01727840017216901,0.11638489039614797,1,2.073636293411255,128.0
15,1e-05,0.33799030000227503,0.0786487648729235,0.010327126112921784,0.2836136808618903,1,1.9333195686340332,128.0
16,1e-05,0.33649979999972857,0.06739804788958281,0.024721059948205948,0.19542901765089482,1,3.2824959754943848,128.0
17,1e-05,0.33661989999745856,0.07001696177758276,0.011954108291926483,0.2442055195569992,1,3.226846933364868,128.0
18,1e-05,0.3395969999983208,0.0979552298085764,0.017949937454735238,0.337971096043475,1,3.6249802112579346,128.0
19,1e-05,0.33967219999976805,0.05486845411360264,0.0157800050607572,0.17213380616158247,1,1.679141640663147,128.0
20,1e-05,0.3376927999997861,0.046949770767241716,0.01579625396213184,0.14041031757369637,1,3.3621938228607178,128.0
21,1e-05,0.3382117000001017,0.046237370697781444,0.014532340535273155,0.14135246560908854,1,0.965643584728241,128.0
22,1e-05,0.33766800000012154,0.042362679494544864,0.0096101105834047,0.14062038203701377,1,1.5079630613327026,128.0
23,1e-05,0.3390323999992688,0.11847325437702239,0.015919434061894815,0.4261347409337759,1,3.8091936111450195,128.0
24,1e-05,0.33930270000200835,0.029910409648437053,0.011498959657425681,0.08514476381242275,1,1.19983971118927,128.0
25,1e-05,0.3406602999966708,0.0468661148333922,0.019987775866563123,0.1275011319667101,1,2.005162477493286,128.0
26,1e-05,0.3394871999989846,0.04755441867746413,0.011753725120797753,0.15495649818331003,1,3.584373950958252,128.0
27,1e-05,0.33966289999807486,0.05681769421789795,0.017314482247456908,0.17532733111875132,1,2.024169921875,128.0
28,1e-05,0.33757150000019465,0.03978220629505813,0.015845619840547442,0.11159197147935629,1,2.305877685546875,128.0
29,1e-05,0.33897849999993923,0.06000305572524667,0.026091955524558823,0.16173635749146342,1,2.8208627700805664,128.0
30,1e-05,0.3396035000005213,0.04546738229691982,0.019910378924881417,0.12213839055038989,1,1.912844181060791,128.0
31,1e-05,0.33921449999979814,0.04630397923756391,0.01674612386462589,0.1349775476846844,1,0.9933037161827087,128.0
32,1e-05,0.337537200000952,0.036832662066444755,0.015766152801613014,0.10003219684585929,1,1.8460559844970703,128.0
33,1e-05,0.33994719999827794,0.049946676881518215,0.03172935630815724,0.10459863871801645,1,2.355135202407837,128.0
34,1e-05,0.33753149999756715,0.052551983622834086,0.02137875327995668,0.14607167290523648,1,1.7090837955474854,128.0
35,1e-05,0.3391635999978462,0.04224515287205577,0.025732507385934394,0.09178308700211346,1,2.2109293937683105,128.0
36,1e-05,0.33837860000130604,0.0510635138489306,0.01875442798094203,0.1479907735483721,1,0.9858424663543701,128.0
37,1e-05,0.3381468000006862,0.06589208077639341,0.008475256113645932,0.2381425523199141,1,2.1032776832580566,128.0
38,1e-05,0.33965810000154306,0.06200057314708829,0.018657698373620708,0.19202919397503138,1,2.3840882778167725,128.0
39,1e-05,0.34231179999915184,0.038894716650247574,0.016189920250326395,0.10700909746810794,1,1.748043179512024,128.0
