step,learning_rate,seconds,mse,old_mse,new_mse,attempts,grad_norm,amp_scale
1,0.0001,0.25151809999806574,1.4475799798965454,0.781646864754813,6.10911226272583,1,13.171114921569824,128.0
2,0.0001,0.0069977999992261175,1.9921828508377075,1.0287575040544783,8.736160278320312,1,15.202363014221191,128.0
3,0.0001,0.006495699999504723,1.6153011322021484,0.7947301864624023,7.359297752380371,1,13.611401557922363,128.0
4,0.0001,0.00623020000057295,1.8160935640335083,0.7953006880623954,8.961644172668457,1,13.263344764709473,128.0
5,0.0001,0.005446699997264659,1.8994535207748413,0.6159845079694476,10.883735656738281,1,12.966835975646973,128.0
6,0.0001,0.005631699998048134,1.9791405200958252,0.9456584112984794,9.213516235351562,1,11.838898658752441,128.0
7,0.0001,0.006560400001035305,1.6547315120697021,0.8860712051391602,7.035353183746338,1,13.495148658752441,128.0
8,0.0001,0.006222399999387562,1.8179506063461304,0.6471024921962193,10.013887405395508,1,16.726781845092773,128.0
9,0.0001,0.0064199000007647555,1.3526239395141602,0.6131345203944615,6.529049396514893,1,9.054070472717285,128.0
10,0.0001,0.005471599997690646,2.0009114742279053,0.6669507707868304,11.33863639831543,1,17.1581974029541,128.0
11,0.0001,0.0056524999999965075,1.8629958629608154,1.0245726449148995,7.731957912445068,1,15.173995018005371,128.0
12,0.0001,0.0054829000000609085,1.945587396621704,0.6650548662458148,10.90931510925293,1,15.840010643005371,128.0
13,0.0001,0.005207300000620307,1.586240530014038,0.7131257057189941,7.698044300079346,1,14.955870628356934,128.0
14,0.0001,0.00569299999915529,1.7632689476013184,0.7927509716578892,8.556894302368164,1,17.743995666503906,128.0
15,0.0001,0.0054262000012386125,1.214491844177246,0.6844256264822823,4.924954414367676,1,11.06104850769043,128.0
16,0.0001,0.005461500000819797,2.045103073120117,0.7350653239658901,11.21536636352539,1,14.983702659606934,128.0
17,0.0001,0.006997600001341198,1.4110771417617798,0.8236699785505023,5.522927761077881,1,11.203214645385742,128.0
18,0.0001,0.006114600000728387,1.4338074922561646,0.6314851215907505,7.050063610076904,1,18.89928436279297,128.0
19,0.0001,0.006407500000932487,1.3984200954437256,0.5947959082467216,7.023789405822754,1,14.509610176086426,128.0
20,0.0001,0.006297799998719711,1.2971537113189697,0.5798452922276088,6.318313121795654,1,16.828615188598633,128.0
21,0.0001,0.007492400000046473,1.3460581302642822,0.5607912881033761,6.842926502227783,1,16.30667495727539,128.0
22,0.0001,0.007851700000173878,1.8014307022094727,0.7338869912283761,9.274237632751465,1,22.97203254699707,128.0
23,0.0001,0.006608100000448758,1.1896432638168335,0.5902495384216309,5.385399341583252,1,9.453923225402832,128.0
24,0.0001,0.005410799996752758,0.8851523399353027,0.5261186872209821,3.398387908935547,1,10.445962905883789,128.0
25,0.0001,0.005639200000587152,1.4360387325286865,0.6588945388793945,6.876047611236572,1,14.469181060791016,128.0
26,0.0001,0.005513099997187965,1.116745948791504,0.5068671362740653,5.385898113250732,1,18.01558494567871,128.0
27,0.0001,0.006152199999633012,1.4830102920532227,0.6370636395045689,7.404636383056641,1,23.311805725097656,128.0
28,0.0001,0.006526799999846844,0.8722288608551025,0.5399695805140904,3.1980438232421875,1,9.925668716430664,128.0
29,0.0001,0.0054180000006454065,1.0928192138671875,0.6572809219360352,4.14158821105957,1,13.384881019592285,128.0
30,0.0001,0.006385900000168476,1.4516873359680176,0.6348435538155692,7.169594764709473,1,13.775437355041504,128.0
31,0.0001,0.007365999998000916,1.8283708095550537,0.5855907712663923,10.52783203125,1,21.27389144897461,128.0
32,0.0001,0.010049399999843445,0.9864153861999512,0.4326662336077009,4.862659454345703,1,14.919706344604492,128.0
33,0.0001,0.01011339999968186,1.7729649543762207,0.5349837030683245,10.438835144042969,1,19.584117889404297,128.0
34,0.0001,0.008732300000701798,1.1938579082489014,0.5110184465135846,5.973733425140381,1,13.076437950134277,128.0
35,0.0001,0.006880400000227382,1.2855266332626343,0.5775044304983956,6.241682052612305,1,13.19959831237793,128.0
36,0.0001,0.007395299999188865,1.2637591361999512,0.7598344257899693,4.791232109069824,1,14.403099060058594,128.0
