gene_id,region_id
6a43b93f67ea56e17ecc4c2a7f4627df1c2927ea824c781b34d34b557b84baf8,2
e6e7240472f9aa27a09e294df558b6da4290b631e67b8c50cc05b74dc2cf1493,2
ef3524e62a9c9c244769874dd2ae5f9e0b8a4d389538e69e882fd7432d90864a,2
651e8f2255a08486701a2d4987cc93e981379faaff9f45b31c7ea998ac9f446a,1
196d61284eddc4ed99ba072977be64a12c13213b3eaa2609632ff4a354107ccf,5
2041a2e58a1b7644f70fe9895651229669f054f67309de971917a3836b135130,1
9397ee68e4a20ca9cb20f1d1f09170c785a05bb65560a04674e7f8a01dee33ae,9
dfcbe6d3b018d9cd82768dff6be65760e73ea73dc5b5b3d23d8c5a1344649d2b,4
724651610f9b7de62604b6feb9a34e1a7880c342ffe9a5d56451e12f0c534f39,2
80688aa3f48a081c32c4d50b7feef181eea608bf48edda5b85476f693efffdcd,9
c3c85a40970927a27b90e9d5c2ff3d76b478d5f08ad873463b7424f489d9d9ae,2
9398e1a43fe79aff0d89bfa88898c6fdb1929b0464a36c1b739be8157b22e23c,6
cf71001899daa8b1f67b627047aa6ec55b00dd0c0a9abd98b474e55d9802a7e2,1
ce8ca57226c40cca4680756b477f0db68fa4a3f7c4016ca1c80b81ea5214f35c,2
c14066dad9ab91bf59b4726a0d4bce4ba9754f0a156ce18b8da1e3dc813414e9,2
5d6ee5a7235c065fb35ed518624ae7c46023744f752796e99d43a6c909b8ae73,2
c9fa53edcd71d9d7acc3ed5f0c0a1371365f8d623f24be0fb2683476d011d98e,2
b910c03ea736846d82fdb6cbca82157566a0ac8f22685e6fd8b8caa43a074bef,6
f78bafab81d0121ab72ed7aa4c29f1242534d0405c8c2e9c7def61b2db2967c1,6
3fefecf976ef89d3ebb35e35d13ac0de1d509e92c4e4501108823eb47aa646fa,2
bd5f98fb23945431c6f24363a632d84df339c43b349e4938e4529f446de78c4a,3
76c1868bc5ebdac79ff89f1669a72d2eebb20ea3a5c0ae284722043538cb1bbd,2
01fc8b11fca293b844a4a0fb7ffb1bffb4b380bfc2cbfa22112297a0843f56bf,2
22e98d79ef20e65c991e1cf4903c6e0a2ba5835b04a9bba4356ac0c92ba2e9c2,6
29e10a6857e68972acb57c7a2db367355351685ebb7a0d5231786b180d63a1bd,1
80ae22e1cbb90d19a072c96b0ec230e4a1b825428633a1d3f9c03cce793c2a25,2
21f5b13b1fb4a8dbcc5b203ad755e6cbbddf6ee8e34d4304bba2263eab0e8e3f,10
417cc349d013f7ab5dd72eeb4eca6a9ced3b1c048088563090f8a4a250a03923,3
25112f6d6b554e13e5c66d41e7932e48ec58b1b3051165771a962cc44343065a,1
b193915499dc76728f88348ff4d3ea170b4b64997f0f79579b2db1b2924a9aa8,1
7a0a1a197ed2486d8efdd8afb3038d9d98d430a4558e954ed82989406d66adfa,1
5a68770fd857047ef53e35c47fa24ebe5a51da7e628ac1a73af6b310d684466a,10
c96928f379efe716e5c112d0ef7dd713c22d986246d94b220de0eb5855b5757e,8
356edba358286304aeee4ccaea38a023e4ba7c5f0f5211ea744513ea0a651b83,2
e32e5b680b6a048b7df0b1b3a56818f3a71ee1e9f2b4ce84eb73ed00b9e77cc1,1
6b3ed7591d7eac1e669303a8677b2533f2ddedb852633d4d17750d26fa9814a3,10
0de97cc466c210ac9a2b0afb7c6e6559539f97fb7dde8bf82764cbfa3bddcf0e,2
2183b38e44a1e9109e943baa6f2e12e4afb5984cd74f02c1ca0b51ff8e9c76a4,10
72a69a777ced701e591cb5326264996f8478bb4472e58e493ef4a08994cbee41,2
2aa877adaec29b43ef8b21ecc945f3283a42c8f35f3080969156729b0b080ee6,8
fbc4092e592042ce39638ec63bd33bcf1d8afc1890454589ab58405b447ef3f8,2
44874353d338ac1c3da87073179475d273399fc440267ffc31cc4417d7102f21,2
1a050e872e4848b5691ca524b3ff0db40a7abe7e229b20d51722d3da875f19e4,8
5b2350e34eeadb2dfb93bfdb7c4b3989c3b1aa14b571e1ad49cc6fc19b38c483,2
76e929331c2895f0695b0c3bba5488415ed955344d439ac7377b09f229fac57c,2
2a273d25bf916ca24b2064856b4aa6e0b7251ed806404112b17ed9bd5ea0d485,9
bb2e4dc501f182c3bda56291f53ac1f72d2e2f36c2ab236a8985bd24f4565f88,1
1e450e0dd5262987d52e04b5aa4797b29c332ca4cd8093455fe40bacce6dd46f,2
7a6f8de10b63a696c54ea7b950c21c54d6e2a2ca97e3edb0cee5771084993eb5,3
e09ca9d3ba60b294862922cc603240f659b050078d733967ae8d33fd447d7216,2
63bdb7324b8430b9315c601406a260d20041ef5e7853c046a6a484e93171481a,2
b2318261f1b5829a34d363b5b7720472c41acb22ebdf1d103d261848f1038e60,2
b99da8d26e57c3ce764556c564873c1ce9c9f7f3df35a5b5c107b6090a80dbbc,2
4d4fa70e645fb8d1f9b48af1825dce6d86d4be89b56f10e6f83eb6bf4884f5b8,1
9ff01e341bda4e5b3c0b6b3b2ee304c96ecbf0b91de62b1e05b0287d57d38701,2
d241004a4c8f77bf4615167e56dd76b3b14491a4dd95c5345841344a530ee86e,2
d6657f49c8323ed58bdd0ef841923d4f30f8622d3f7c2841dadb8ef6ac0bde6a,2
ef54482ddd9fe459712d7cbc044772529b17ff00bfe814efd3921d464039ec1f,2
961b72a60a3d7474f853f6c90a294b37ea1df021bcd3c36795777c99e8173337,8
4fc6b2027c683097727c710fbcebd75f47d02971eaf5bb774d1fd0f6bda74c9d,2
e903b4367beefa01e906cd5d621af3668e0f9be927b1fe0d6601701f8e01fc00,6
767abc09cc298aeee7c52e933b0ec9380b93e4cf8609889741d4acbefdbc6588,2
b58af547766b2e62bdf8f4a77f0e5b2c8710d02b4182880ec96eb44ac5d56068,9
66fb051e6f10d021f0ce5a68625b4839b777292e8ee41c67ae0a21f3ec5b8eef,6
fec0dd74564c192f4716e01e1af6952f2eb41ca4d7e8f939cc0f92f4c4f5193e,2
5001ff9da39368ab59a81c0e8d56e90aa94ac2b2549e2f583d2527f1559e0c2e,3
05f0bedbe95f854e591eba73fe94688b93f3244f4adbe058f9add8f0410be7c7,1
42590a4979fda3cc3c81a1546fef9c6c49613c002be7043cb0f1ea882bebbe0e,2
a3e7a6a7723c293cb135e851a2b2eeae5d81a910c685b0cd489821254fee5399,2
5636738c6325f333442f2b4d79533223221c292b8eed048ac478e1be1d807f06,1
4156011ea371e623d08e3ede655b348fa972d4003e2414c080e82f263e72a7cc,5
3f8ff7b52f5a1b58c00f59c05b398ba7c067a32f52b7d5f242e53c34e843b601,2
19350c705330b935e71fa42b027d47ded5aca182371d1977d18073e7fe3fd268,2
a6da8c22726e2379d5f4e17d8318587dc273d5d4537817237725102e70fe6992,2
90da553cd767f887630de5e7b2243f36d3c8a4a19e37065be76e571712062f08,3
e029f4c900f0e29c08335e07731f2790971f0e5255957906772caaefb340c89a,2
5e268ff4580f90d0f2c422931fa8ea5f0bf0cf531d2342aca3e8471c71aa3f61,2
34b97a45fdeb3e6df0661f49a7c6e0ece49e82995045a74b747ee966e16509de,2
28ec371d5143f663bc8a7be01ae9383a91b7cf323b35d68446cd55762cc8a9de,2
1c6bde258e55ac86254203d963f1142a2bb546f49103cb13977b1b80a7ec8376,5
218efacab86bd7d326c3a6b0aebee466f3963185a6d4e4ca96c01e132b48fdd7,1
5d8180b821c9f7b53eb17574bf31a9e74b65a9ef37602692153ae409ba599b68,10
198a3a1830e853d0b9ab60d4fa6b6df25a9e6bc3a3daa7e0e8ce8426a4b913da,2
777b8e0b19583ca6bc05815cf36a2436f069866590fdffbbf969ec87231959b8,1
c4e546abcd0b86bf03c9568509d6992c635622349ad6fd22ac626a2cbeaf33c7,2
eac6063e28761f93332a1da0ee0a55c93797cdb9ff0678d028471e769de8d431,2
ea5b4978917f6e02ef24bde4ea7e2fa30532bfc5c685cd49ddf55913f9703c58,1
043bb8fb5381ea2123d622ff7c51aab20941602f1642cf8a3d0995bacf0d9953,4
330ab8ce1220144016478546f869813e0ad2009d361f86f30b7772041ab19ba6,8
48a3d1691d809897c66ff7a9d07dbf07d4455c357e84ccd4e8efd6b9041ab019,1
ba64bee19d30219811415b4ed7aa5230332eadfe6fbd0c227c38af2941b88265,2
f17e5b87b89c09c726b7b3fc660c3a48d52b0d1e99ffcd1b4c32b5cbabdb667f,2
bcde9b9341be791e3c6eef1e032c5c4a3bec6ccffde71262304abf2991d5dafe,2
2934a460d7e1f117133fd933050004994c7036815957558abdbc38847c6c4607,2
9f2f5a5496a075698c8450c9190f61cc1416004a734debba325a5df87849b76a,6
906b9dade29cf1ca9f8a3a2d3be4378ba20c45d859c3a83cd05865461539dc73,2
40e33afb792e03e0dc844495e17138a4ce9e26628131aca81c6fa8aff5d26f95,8
f6091b388696083593cc3c13de80643ed074a31c40153ce2db95e5d7a06dd25e,2
3351903d79a5cea930b0cde41e9a3b477f2f20db8d7b59cffe897dcbd9868f89,1
90580aa06cf933876bacee7f43d026ddac18258dc0ef9ca6fdce4d80c7b662a0,6
d87092e9696a732be2a8f4aa0cf1ffc86f0b769f0f28b8ae6869139057a5c18a,2
2acea019141b00f8b1f3eae6d5eb6ff8d67553b9b09ac1d0080b36a84c1eaf1f,2
e94e01985b8aa8fd2dd0b19c95c990f2673e328f67a843d77a7aded5076c7223,4
12ad7b39bfd665c04ec48b5f48691e2b768651ebf7439d03f3e0ce05f48afc11,2
8a674fd75cfb3ddf3857ca833a496452fef4cc3b958788ca591a21cd454c80da,2
cc3092898a909956e4e83ab86a45731a1a1ad2005f5d192102ecb2c7c395f526,2
f0426ca8a43a71e07424994f26be451954c0ad1cbd3aebca7663688b6d5aedb7,2
e0e9760f2d336bc599d183667484f598d0fa35fd7e95fbe3eee15c1686f742c4,4
fa839ea7c4138ec1c8445341162fdb994a42e8ceec2d49e86bf3f30ad3c98e7f,2
324b4d908b2d9373fbf851004d602cc0a214d5268aac6588258070fdbdd28643,2
cd2bd7026cac2510aa313cc99a8009bc192473c41ee0658a89990a0b1874750a,3
18179e73925424722d8f09dc4f370cd38750a323218c6842c05582b9adba520c,1
61d1add1c08242bac934ed6ed6032b770ea9a5d2cec424e632074d862bb8928c,2
0815655518c4ecb97ce98053bd9e838ac5d5ff1d0c78927579f20b8001228f08,5
4e1187a9a30e05a41d872c984c48686d63cf940ce10f822a200e22025b93e9e3,2
1c329baf8ecca70b59248b438c869bcc268e59ef6f5edbbdb8287d0723179214,6
fe0033e44b59b0875acdfeadb83a036dfb17a2025d39666060c6a7ffb68bc3e0,1
48698ff4efd52f97e026fb3d73cbba75eac6b52067623d043f1c008738c2bd95,1
ae740c0bd580d202fa107a7a6aa88389d3a132f8476ab91bc8f2c61f327c0087,2
22c5ca5b6e7c85f017f88d308c46ed5cef0c30b2b6f85d375509df5193479ddc,2
25363d0cd9508eccbda14f3f356b9897e08447f317fd5e88b2ce5012666b1742,1
57289c6bc1e26fcb5f541160bf31f137840aabf051d4a9e25c51b1cbb1e27327,2
7cc250f2c52c8bcc1264cca5f02ab9f758748bed6c19114309f5639452135f72,2
fddf63f332fdc55143e77a392a76e11050de6d83c1a7957afd4723f95e2bb7e2,3
36bc8d606c4199196c2be4b2429767e6d76d93be82c8175dbc8c95a5049ce9df,9
77d4628984931417cabd7eabe284dfe9ffe34fb0588870c99f4080f6d344d5a9,3
837f89632ef4645c67e40964d28264220e76d25e595c25d0602234b357ee35e4,1
158e1fbf76295473220805fa58fae3433f1890df7330e798d280737e7a4ff119,2
122a719ec6fa16265508833a1532ea221e12d4730e08116a5433eddc8e21c000,2
3b05f9bb69f37efce1e04c8188e5391be131fe6dd3eccc1da58f493a1ac37754,2
a32019300ebd1a235b2f0dfa2307e7535732e2e46d5fd31c9b252bb030b2220c,2
68dbed990e80937d50c3f450b51dcb959237ea78ea2f95b58a7f858ae895aab8,2
dd33e9af84697d44ec7be31dc8921318d1899c467243a34e79c6de9d706c0fc6,2
1012e25fed2a840e24951317c51f7eb8940848ab6d4f3d3a03375e5e6f52938b,1
e917b41df69679ab15ed6651a266d9722254b778269f4131f7be369223be6303,8
f13f6682480b842ddf77999db465c67c8fe5b0ad69afe42cafe5085ed4bd7398,2
0a3f22ac79f490b1788932416c23191f85037ff18501c2f8e0fad5f2f43981f2,2
f75f91cafb29c9ead989b395876d7e113a376fefc791b76c47a814eef15193af,3
a8077e20b7e59c05405bd0efe791bbec7b708fb2101519f8b33f047b391e8cac,2
68b972a26e47e92eb7f0ccde29d27cc1fa2330019dd00591848a0697e7b5c491,10
73908e95bf536d8cb892c8859256309ebad31e4bd4002fd0fb68b4234a13196f,1
7fe584e8d4a5432b08d920f3cad46c228e5006cfaa33313c8f7cc43a930ccb17,2
26dece15bcdb1b28af55ecb195202e0c1ec1525a9fad5f1da976c68044905010,2
4ecb2fea49c3601b554e453c9f9968b7a5dfbcf5079ceb1ec050100757954325,2
70b3d18c5cf4ed810146a8d0a208a7653cb858df57395cc4a911d8b635a87ac3,2
2f5dcf218a61a7629cf7a2d7eb2514fe3d91b9cf71cfcaefe862555732b12702,7
18128727e382d7b55fd4f52111765a6252da9bedefb5c03b7df35838d81fab7d,2
4c9efe99dfde0e39e3cb9cf2d8a5bb9938e755dc5c31913a1ade8659e426c474,1
90c5d6a7c2291e9148a2329c0f371c1b85340aacbaf903b10ace796ba669b3f0,1
8629f0229206911531e0d9286d0720db61534f016dfd7509c9fa06eee7f1fbe1,6
11a4ee477be86b619f13413791966e168531585182342257ae7b6e5f7393c43a,2
e9d51883f7115a70bd4dab64122c1cbd003151178d6ce478ef4b87943e52714a,2
b5bae05002517efb30e03eaa5ee17b2edbfc1ae3ca67fa4ba3556be2ca1b980c,2
fea13492ca0af3a4a9d30bf3d4b0949ff93006ea266a1d3ba680517ebe8879f4,1
fe22e0b4611271ba7287decc3c09b7d86c4a69ab641e2c4b7384176531c28f71,1
19e2ac5acd794e1178496e53c08c93ea39b1006371646fe0e241e4614852acf3,2
13d0bdaf3dbb35228d3f65a6caad560d4d7d2d9bc3b781a8f5d663af659e7d29,2
cf04117fce993d7f10da79c496af5e8a51b0b414c5be07faff0032ab7534ae17,2
fad0cfd875cb46ff8a9ce40803aa1107f0b854990f43d36bf66f9ac06dbc93fa,2
fe758d66003f538b0451a61044f4eda96c38e8c133492f9da727a5375f8fee88,5
c9719bde4066fc7299702cdc9acaedab52c87e15c7b7413ca20d12dc684b567c,2
67c37f0efb3647ad5ac27b42d1d5005bcfdc2a0b1c6a869c2e215ba4efeb293f,2
0db48180171f33d11d07224fa79a2b02354cdb6f33a42b08e949821bdc91cd08,1
31916f8d55425dded84a623ac14af9333fc699e5d8a5c881a587cb4c5fb1db3e,2
67be2a188e869234e2a42b6cd4ac972c1633fda5e64887154dbeb5d450214a9e,1
f2c3d63ebb557ead14a65640fe0ed6d1ef9d2b36198ee0daf232653c4a3e0941,5
e99f102af972e1836fa97dc557774b887534af2ab6cf0365910ad3d66d6b38c9,2
043a2d64a7cee4c687303f7b01d7299c95f40e2adcadb171cb000c16e50bc45b,4
16f5cb5f4c1e862beed05c3de604ffeb86dfc8b6f5af4ae272685a04ab3baed3,2
5102b726d03ff48a08a3f63c2c680db64d823828a59f9e578de6de180666ef3c,10
ec40cd812e88f99ea62d9d63a6dff58894ee02ca82e2fc5fcbdabf5c1e2a0c3e,8
b73b67c1f328721abd857cfb863a7e7266263e736085e3460f1dc114ab6a91ed,2
a69aca1ef1cbda52ba962056575cca41fbb4ce16adcd3316926d541001839daa,1
c2a9012538e485f3abec07f4f3906c0e7a89e27d0eaa1079ed17ac5c5b07854a,2
4bb9a0f46a2c1717b80a6789e011aab82d54f457a4a1640baa6b556665afcf17,2
216f307fd96e4af6371e9d0157e49c342d7cdaacb1b44f862654047aa7f455b8,5
f4f56a0320e84232a001b815d406d3b08ce044c819d30505f1fbe8c27b6c118a,6
827ffdb232a7fdc1247ed3cc617e329af4b1a6c383f5821f3b0d72de8c67b64c,2
8236a4ac8fc138a5071cadac89202850f3e8a11fb7074d41bb15aa064c1bba5d,5
40e8334f12649d8a993567447280ad8b9517a0d53d4e6ea810695cf5de12b134,2
8de42537e629ce516b5d6edd714423bb438499339cae8614fcc6b39f0f76132c,3
4c7b66abfde114328bbc7ef5b5b994bca606118a49c068d202533f2eadf0818d,2
ce941ebca1e5556cc6932b0fb142a10a168dbed6d65d8465da8bcd880319202d,2
436a24754285dc97f796064f6212c03d81ee08656566dc19dd9bd8aa19d0bbe2,3
b2beed539c361585f6681a96cfbfa8055c1cc533f8ea7edcc17078e8d83231f4,10
e51460c1d9dd3d9894e1522622c8d150951ee50475417ca8029abe4f6edc1a0b,2
42723f0a42a788379dac5deb024db7207e66a7790d57d7efef8d144562d4ac70,1
0355d44cb461c3205f32c17fccca90874f2387b290e22203b2f670933dbdcc3f,2
5322fecfc92a5e3248a297a3df3eddfb9bd9049504272e4f572b87fa36d4b3bd,2
a6485b25f299f0f2b0cebe9c0908380f63335c9cec53fcdc48094001eb372e36,5
e2ac66b421f63410ee96e6c3d1a8483e9739dae391339e610999a8cb3e46e337,2
99ef99ebc67fa86ab2cde2164d0275d3fb4aa41b9bdc2752e441271622f7d1e6,1
cd2393529f0b99407cda369862ab6b9993ab2135b59261293eaf82ef8d229d24,9
edeeda6a4e3fc1bdb6a07413964dc9bb6e93d49278d886541de529f793411afa,7
74d9906945c4168f7c4acdb761c39aceecec35bb49d30a5491a00715bcdcdd63,7
a42b40eb49bf7fee86da89fc066cf0c4ead5bc0113c239036ba33b71a7b3e66f,10
b476a3dc9c7171f621fb0b1356ebaa2bbc45e49d3d3cb5ce1492c69aa13f3a3c,2
5b261c1be453aec4ae3a65cbfe4aa067247f062aa32e57e20b1786ce5d9e3379,1
1abdf18f734df43aa378d68a6365b3e17205f9b409d58e7440ff59afc9a57d75,2
745cb8c06dd9416865514a09fcf91dd45d50a81cef0ed6fc0b0629be52b48aba,1
a874e0ea51aaf3af155303d2bdb23e05cda05a10d6af4255be386b761e08e9e8,10
188cb057e88ec5182b3828071a0134510cd1baf3ee3edf8d2de62003b0c865c1,2
1b710ae38c23ff07de552e5cf1eddcaac7fe7939dc47bd5f3179ca8ea362ccb8,10
22a8098f6ca7edf444f42041515b766db414f438f5d4238426b7bda424184318,1
2b9dfdda4f565ad720910b016c555f9497ab20823a8b7b7771ebc0798fb684ea,6
827a5ef1baf294b0d617e2036c4b71957ba3decb47ce3521580da68fdee052d0,4
ad5f9789ec80dab4883987a08d7e72dfa62021a1fffde475881645b511f1c8b8,1
6947433f284dcca24353eac27b53660f03d5f04e9baa28933003eb9fd1f25bb3,2
4468e7e58c56ed0906b7aaa92690821f81cc046df21ce21a9ea5130a96e1f4be,1
ff450453c68845df9f6327b720906b366ba2143837265ea18bf10477122c7445,3
088ec3754efb821f4afc68a8414ec630237ced28cc5680171c44917f7ea769c8,1
b35d40b7451933f965801e1307d902f5bab24ff321ccb0511ba062914b9d12e1,2
7f1eb17b8145c4246acc82ff87b818a4be877bb6f55c39a502b8ab75fd1ac84f,2
fb45fef1617a2ee1ae1ef5072d4fcc76146497ec0701cc32d6791e9a3172fc94,9
4947be3395b5c5ed903947f2e20ca36080c6944f8d7ba54b76c71ca7e5060146,2
4ac247dbb30d90b15e5e0908a0f0c55f008254cc4290dcf3433184fa15d5c00b,2
fa91caf42aa559cedf83f1b09f6d86dcf111607031280b45278ec41a5d1c1794,2
ca1f2ea2428e3e9b05c1ac9e130498e25d2b43a56c6922fe4bad047739a7e4ef,1
385863e2111fc99a9cd9887fc4617764b5cacb8a0c7ac7377e2b563f9dc03797,9
0f462be805949e192dd3470963887641562b92304a0fd2d7ef8c96fe4b46eaa7,5
92a5d604544d92bd61db402e251bc4487a951d3701d621ee0f6bb9c08ff7f5df,1
6b9397d352258beb4273025133a363de07a736389f5fd36b282591a8f1cfc8fa,2
314a06d407dbcf94fdab28d4d4a2f345b71460e9928a3163ec2268ceea5cf46a,10
07bba77eec22f23e3ebf5fa690ffd862531fee3a48f068214b401fd8c2618b18,2
65cc0f537405fe20b1b076d094c581e947ba16bb9a738a7ed4aa18fcd61eeca3,2
e947ff47e21a83153c7fa8aa28af120e0658f267db2b9ab3c15c96c07af7ac38,10
d71dd6706b0cc1f0eceda586c9033e8b80cafb91d106d33b201f78895d997d38,2
d6557c9b6d337c2f089dbba4d6a4a7d0c37b5401d7e229dc2dab355ef34a8bb2,2
8bf313e91ee5a8255ecd7b1c35b115a53440e9f2ae43f3b60981714da9b32173,2
dbe4519fd601cf3f70070137107f03b950db755809451d53ed2c67beb90624d8,2
1cb35d6b9c52dad03654324fb35ee3bf96615f2420d211732215f5fe81b1668b,10
6e6a94b14a5dcc831ee55efbb21460b4ec5f052a1ce0dcd0854ffacd0b11e440,2
0624e0f63d57ab9458c60df810294a004c44324470a08b074297b0946b578d58,7
0534c97d3abdfd90f65957571db99534c11958615f2ed8403dabcd709cde5487,10
2d7d4a588b7fbc8143e5dfbf508e40941a003397e98a1f8d162ae53a55c40fb7,10
c6179549a27e177f153732ab84268d156a1544d8e015ce00e74b7b0a2b5a61b2,10
9f27c716cbc3305f59173fa9734d4de3613f2cb8acfb446af2349d6efb5a8611,2
e135e8839f44f9b58a826e4fcef2ef6eacc79294380e2e9a8cf756ae531e9e64,2
e62ecee5e8e3d27c120cb9340a677c3dba9bbf52683b4c208b668152cf3acaba,1
faa70970b209025b880c49d60471ab6c729d29d1dd7c7365b8d15e65a446e47c,1
095d1627e81aaadd83579b3e2f1828bfc016c1a91645b20c4bffbf3f5dd67f94,1
e0870fca4db6c61b306387fdaf32d17666ff6515664299b2fc1c38cbe21e522f,1
14b98704fd483ba01b3195f006a2dec783bd6862af63422e06a085008171344b,2
cf6644378d3da54866f910a22183936f1cf706725f259d0e6f89c1faf9461e6c,2
bf299cf9b6c3f8e206bf450b7d40b1742ca1f0dc9dcdebd425e09ea9c69b813a,6
6a3274582ea9ed1a0492da80fa874877851125b8485582855f59d3ce2dc469ff,2
8e2dae46c1bfdef0ae10b00051b2cbe3f3e7c09513c5cfc6438c2700ebb5a890,2
fdbf85dabf076c33afd9a974e9ac9b069f5480d017f90f36786cf62108f33069,1
6237785023c81f713a6f8d445e10f927dedf890099770575dadc20cbad864c98,2
4a9935a7c10e3945dd423cead73ee10043f8de5d2cc9d1e790db31706aa07c71,1
2203eb81b25304e6f57e08d753aa5edeb3aa8939da516c2f2121f07b0a1058ec,1
0b65f1ff39bdf573deb7d63498b093ae7f00ef00aec876c983eea35207a98891,5
03eb2fd91dbc46f886fef2e7376f17ddc8c777bbe63a2517c8df366eb9fb854b,2
f83ece6e2b51cf2715087cf96074c97c75a33ae899c4ddcc586590796296950c,2
b3a0af22a6c8fdbc7a9b7572f850bd0751f285c7baa48780723b6ac40a7c656a,8
20169257afd8034b47a31f88e47d7d072e6dea5f7bdaac19776e1260e4a4a57d,2
b7cb44960107e3896d28d13ebfb2d6ae08c3e71c708b1ba7877485a7c9327d5f,1
6ba9494845d9dceb7d3ab1cf34ed25cc671af87c7af1da0cebfe37e39c9b1731,10
7735d8c80ffbf4a75edeef43d5c78e70a8acb3b9dcc25e5ef0d8f2c130d3f3af,6
59f41d2ef03b0ab0afc1c563a6086fb2da775dbc3f6656cd9c783285ed5148de,6
d10a4f249b0400c036646e49f4750f513dfc9114d565eae625aa53c9c74a27f1,2
192757d07944940840b55077b7db0c25f884f212caa1dcac963a8ff88cf634a9,10
2b8b6688502dc96e06aea81123cf9783dc4281b3f2116043ea9c8d2feef06e8d,1
659cc14e2012b4f8c67b10f6d5317ec21b86b4f67e5f6e953d0fbd3ba169a60b,2
8a9cfa2b472b78b88d7e44567da5c9c15488178137ecbd867d62a149a55f162e,10
c9c0778d11b8edd2c1f75aebb2851656b63dc46530cb37a79a99266e0eae9e43,2
cd09b624852fe3379852d9b4c6363d6dd2cb6a632c43e04fe1b34e19c17a5c44,2
37a5abe979da81f00e26bca990f3d406925938d013b6ed0edb073f4b38758f36,8
c9e5a65fba5d1b57aea3d4d10a5b8857278d9bed0aaf66141ccfb51e7988c959,1
e62beea1b280457677f7410762a507213b70ed4d1179877d194bf71219a0afb4,2
3dfab1bffe74a51b44e289cf6a17742f2b3d9d8c84590be8f104a411c1e9d402,2
ba092063e36f3ac44fbe7470b67d272ef0be1d55456d7ea5c15625ee6b17020b,5
1dc72e1672126799a21719babfb5562a0e732a9a7770ab7af98d7510333ee36c,2
332875b5bbedbde8c6fc8bb6affe286b00ae632612a3536c356cf0935a982416,2
ad65e81462a09b73dd900bb20b2281d89f34b7c5b10c020ae47f4b1c98de381c,2
eaa2beee9d8d733cd13e88823bec0616825aeda86533fbe325091fa8750e9496,1
8413d2c917655d8f4e35815cecd7137b7ae2bdb86d6a9e52e91d7f5b228cc8ec,2
e331b248e9afc29f4a0acde164dfebe875a6f27dc325670ae38cd03742fbe3b6,2
0218c00dfa1fc7f71d585b8a0cdf4fc44bc0cf1d2e99a249be277795506df20d,9
281235f7f2f51ac437986465154fd23d45e83bdf2e120452985b7055307f2535,2
7fcd235a13867c1017f6efd8f7fda5dee85ec894148125e9f5015671a5aff11b,2
e4a454a86f7ffb2a874e4b97383295767963d83160d6a28675f7c8eb9929549c,2
b8026cac095889c46bd2b08730dce401b9cead47d81621b86336b835e09d2299,2
c2488c042da013398b9c84accb0007a1f39777cf7201b17e2a0d1feada4aba0a,2
9ce26cef58a1a8e648b4eec39e3787866b78bcb2a935e1c4f51e30620972eafb,1
682c2b3e5174093aaf8264185c382c45e4da6679c57384371d9e1adff498565a,3
b71b12a0cc04c31cea878449ac44fe9bf6e2ed7a35d66d317aa358db44d934af,1
3ea56335abb99a9d7ac86947f4d6c7f1ef9736a29acd96e91de5a42fc95ba6d6,3
b81b76d393e6d9d4ea9c23731f43cc814b1a087965d0ac65146277cb646e77d1,2
3ce528bf9b3389150dc994039bbf30208956f4af75b3e7fa087e3ea135999a03,2
31cb14d5b028b18cec2e995441a3a195a81c94ec4164fcf348e36e7c1529d93c,2
ea778293c12ee711f849c350b15b052fcf9ee53bd1969ae6e29a583a341dea36,3
0e5c9ef79ff4b111408f3fc103d6be01edf95f0895c7adc547790d1ae78e47b0,2
18d7e8357198be3a2b88478b0b73ed2a1d08bd51cf237aa991814bb7a8da8ee0,2
2f49adb67c096baf725b51d7e76517401d839d6067580df3ad640d3eb009981b,1
074d9c8b050872bb3634bd041a085e2bb39d4e2af2c5acdda40f567a60db6a94,2
a7e6ebfd3d386c527f4c3b7fcf984c8b132346b806c18ae5e0b88a26ab0779c5,2
dbfdd78fef0478d809f7484df426324e6c82e4c69c0f387a97adb17c276b4dea,3
c838e529c946256e002cbc832e45b2c6a5fd3d61bc1491aba85f53a6eac02762,2
01e2614b72e732105af50c6d12981bec6381d794b7ea3eaf4e05d05f158af1c0,2
d05ac17a5c96181c0a47f72346643f1f376dc30ce7a33fd3b03b474468191647,2
c9b2af2b2762b03dacfcacb85e2586c0e040a2f75ffd11b0481ec982af06c1f7,3
068cd7bd5a14dcbaad73ca9b1db24f38e7a76bb3322336faa9e8219a29018515,2
dab779eafcbe7d52a6b8e0499828cc981df19ce63727d8b15ab362f31fb1ade1,2
7ad282180c3d0146e69a92faa161cc9cb5c94df685222ea6d99d7bad78018ba4,2
11c6745f761993307dc7010e1dffa37c34fb55fc752427c16dbc8588fc63b403,3
4d1dc57ee337aaac14b8cde6c0daf92864a7fd311bf965700b56cade3cea012b,8
877ac3e60ad83d63ad2a8452b1443cd49b23f0f4e3f77d9b34011d5bf007b899,1
94bc32fd598fe4a12faf54c58fbce662720243a98c6ebd615fd81de0ace54c8f,2
9ce98a983c7af110bf855b69a19e6696e2e7c8cfd3b2a63b5190025e9f0c1d60,2
8ed4c0b66bd9f5039b91a6888ba9be6515642f2dfc8f0e2db4380a31e5cb0234,4
