step,learning_rate,seconds,mse,old_mse,new_mse,attempts,grad_norm,amp_scale
1,2.9999999999999997e-05,0.28219159999571275,0.15520569682121277,0.06509811182816823,0.4255284368991852,1,14.338294982910156,128.0
2,2.9999999999999997e-05,0.01386849999835249,0.18618302047252655,0.06092324356238047,0.5619623064994812,1,15.290786743164062,128.0
3,2.9999999999999997e-05,0.011776900006225333,0.20707112550735474,0.052470892667770386,0.6708717942237854,1,13.164389610290527,128.0
4,2.9999999999999997e-05,0.01176389999454841,0.20860683917999268,0.09561215837796529,0.5475908517837524,1,17.478572845458984,128.0
5,2.9999999999999997e-05,0.01126250000379514,0.2069152593612671,0.07488954067230225,0.6029924750328064,1,12.801928520202637,128.0
6,2.9999999999999997e-05,0.011418699999921955,0.154243603348732,0.043747554222742714,0.48573172092437744,1,10.666672706604004,128.0
7,2.9999999999999997e-05,0.012608000004547648,0.0956050455570221,0.034656395514806114,0.27845099568367004,1,11.191594123840332,128.0
8,2.9999999999999997e-05,0.011980600000242703,0.08254045993089676,0.02382768193880717,0.2586788237094879,1,7.252539157867432,128.0
9,2.9999999999999997e-05,0.012978899998415727,0.0803842693567276,0.0279209166765213,0.2377743124961853,1,5.347464561462402,128.0
10,2.9999999999999997e-05,0.011841999999887776,0.0561382919549942,0.0237174853682518,0.153400719165802,1,3.780385971069336,128.0
11,2.9999999999999997e-05,0.010853100000531413,0.1176474317908287,0.04359784722328186,0.339796245098114,1,15.874212265014648,128.0
12,2.9999999999999997e-05,0.01204909999796655,0.039845243096351624,0.018380941202243168,0.10423815250396729,1,4.067385673522949,128.0
13,2.9999999999999997e-05,0.012381000000459608,0.05432247743010521,0.031832647820313774,0.12179195880889893,1,4.235068321228027,128.0
14,2.9999999999999997e-05,0.013225599999714177,0.048277925699949265,0.02586081127325694,0.11552926152944565,1,2.4228012561798096,128.0
15,2.9999999999999997e-05,0.01375450000341516,0.06578902155160904,0.03168738881746928,0.1680939495563507,1,3.230358362197876,128.0
16,2.9999999999999997e-05,0.01522839999961434,0.056414894759655,0.017013878871997196,0.1746179312467575,1,6.170253753662109,128.0
17,2.9999999999999997e-05,0.011818799997854512,0.13651147484779358,0.028035936256249745,0.4619380831718445,1,5.725954532623291,128.0
18,2.9999999999999997e-05,0.012667499999224674,0.10482154041528702,0.040313512086868286,0.2983456254005432,1,7.241779804229736,128.0
19,2.9999999999999997e-05,0.012070900003891438,0.11971813440322876,0.05602158109347025,0.31080782413482666,1,11.952075958251953,128.0
20,2.9999999999999997e-05,0.014245699996536132,0.10378600656986237,0.059097508589426674,0.23785150051116943,1,10.914475440979004,128.0
21,2.9999999999999997e-05,0.01306480000494048,0.038143690675497055,0.02534354229768117,0.0765441358089447,1,2.0206072330474854,128.0
22,2.9999999999999997e-05,0.010836699999345,0.036506522446870804,0.023873234788576763,0.07440638542175293,1,5.2778730392456055,128.0
23,2.9999999999999997e-05,0.013991200001328252,0.06773315370082855,0.03513379395008087,0.1655312180519104,1,3.105670928955078,128.0
