epoch,train_loss,val_loss,learning_rate
1,0.8167526216647931,0.3206035127094136,0.001
2,0.22667018071630993,0.15372419850298422,0.001
3,0.1469855192911665,0.13921094563469957,0.001
4,0.10334756305916785,0.14116105730112513,0.001
5,0.07277283104034836,0.13053331342502614,0.001
6,0.05765576637479806,0.12314284114695306,0.001
7,0.03499915566266314,0.10145159221407193,0.001
8,0.03740470488467477,0.13174313981438157,0.001
9,0.1026323683821537,0.10858246150301464,0.001
10,0.07966110427160991,0.15768239332075737,0.001
11,0.05346632624042938,0.12180072161837004,0.001
12,0.04214828117016533,0.11650874617680981,0.001
13,0.03101685130709124,0.108437847809412,0.001
14,0.035965315717269346,0.10946563064162411,0.001
15,0.03231849264739748,0.11121076667931543,0.001
16,0.023990073564193453,0.10535239098380454,0.001
17,0.026586823054922742,0.10064110612098258,0.001
18,0.021890659210217104,0.1310424631211295,0.001
19,0.01441526607229502,0.10454756225371242,0.001
20,0.012970946565526876,0.1032891196027324,0.001
21,0.009028058064454666,0.1046201971484654,0.001
22,0.00766684343454863,0.09937299220864453,0.001
23,0.014175652975887226,0.1212664950842881,0.001
24,0.023954906941099776,0.10479388215500324,0.001
25,0.01706867035449282,0.1341038681752053,0.001
26,0.02509214457109137,0.10579960055612213,0.001
27,0.027163977434686327,0.11717138865693885,0.001
28,0.041298909316310785,0.10572161807201395,0.001
29,0.021845260729500347,0.09837425040516687,0.001
30,0.014284154107439079,0.09597636559116307,0.001
31,0.01926628925418118,0.10297018222844423,0.001
32,0.021553988955757157,0.10340701039899047,0.001
33,0.04312047753078134,0.09128483638760462,0.001
34,0.016086720682653613,0.11299077777275399,0.001
35,0.017849237839000897,0.1326411952130237,0.001
36,0.026710003314627005,0.09031448961786963,0.001
37,0.015495208904605023,0.0982238055016864,0.001
38,0.008653432167315058,0.10546638560828878,0.001
39,0.008690041900013335,0.10505398392529036,0.001
40,0.011557997200210291,0.098121940162941,0.001
41,0.005870126557423252,0.09305623929892014,0.001
42,0.020226761200356245,0.1036984348178503,0.001
43,0.015315449172620524,0.10227177399604474,0.001
44,0.013480951745839688,0.09589198240963974,0.001
45,0.014754303075879846,0.0954308782273264,0.001
46,0.038772628055999646,0.09999721434282426,0.001
47,0.03320198324628365,0.1284374584680173,0.0005
48,0.019722207504404562,0.10274635739068487,0.0005
49,0.007945114902429357,0.11116781141330946,0.0005
50,0.006681566919748326,0.08961327077440955,0.0005
51,0.004661668083706295,0.08888868930105547,0.0005
52,0.007654483992566947,0.08791756731879652,0.0005
53,0.004366676865819527,0.09043913340168212,0.0005
54,0.003477271622121583,0.08484715812686663,0.0005
55,0.0025393344719407285,0.09322993796485574,0.0005
56,0.003240315602581487,0.09069511985675019,0.0005
57,0.002363878076972903,0.09210401903189237,0.0005
58,0.0026999677741929157,0.08917087996702883,0.0005
59,0.002900300077406675,0.09007977781381774,0.0005
60,0.0022117394513742317,0.0996099123684921,0.0005
61,0.006648338826424094,0.09708535070739575,0.0005
62,0.003574234418936464,0.09332094020882056,0.0005
63,0.003187885683667384,0.09411014223573219,0.0005
64,0.0028590432735439803,0.0953410552879471,0.0005
65,0.002447975355453806,0.0898087943593661,0.00025
66,0.002684889429787728,0.09234292879329985,0.00025
67,0.03572264097852517,0.09782086802062703,0.00025
68,0.015108070584427287,0.09336588342687976,0.00025
69,0.0048885210733881496,0.09009256191662889,0.00025
70,0.004591739480046259,0.09270269761038064,0.00025
71,0.004887188436570417,0.09522896434240673,0.00025
72,0.004497801430249294,0.09466709491254678,0.00025
73,0.007000475017936099,0.09579373807159823,0.00025
74,0.003284726569370897,0.09147933399795893,0.00025
75,0.0029048374132434928,0.08967016650298934,0.00025
76,0.0035936822118627938,0.08864268831056149,0.000125
77,0.002534166775818254,0.09144639429538998,0.000125
78,0.0050184346920807525,0.0910696595425333,0.000125
79,0.003427149853570472,0.09329716953916929,0.000125
80,0.00429293122495563,0.09244058181100817,0.000125
81,0.03309294856345507,0.09295101256216344,0.000125
82,0.007568373505769499,0.09776087535257956,0.000125
83,0.00429348223152235,0.09101616439238117,0.000125
84,0.0036791980561437948,0.08990141313838128,0.000125
