gene_id,bits,first_generation,magnet_cells,pred_tavg_nm,pred_delta_t_nm,committee_mean_tavg_nm,committee_mean_delta_t_nm,disagreement_tavg_nm,disagreement_delta_t_nm,disagreement_scaled,femm_tavg_nm,femm_delta_t_nm,truth_source,femm_generation
26be1178d0e7be4399e99ccab22b6458ebaeabe0a2e1d3a48e023eba1b1294b4,110101001110111100111110010011101110110110111111110011011100011101110011010101011111010001110111011111001111101110011001,1,79,2.995891571044922,0.446441113948822,2.9914931058883667,0.4334954172372818,0.013993554583010513,0.022675535958100842,0.034600892879155895,2.9999732588538297,0.40570404119897585,six_angle_femm_verified,1
859fa1758e606872a936a882f650db191dc8e2aaaaefa879d7d78e513b7debbc,011001101011111111111011110111011111010011011101111101100011101000111110001111111100111111111100111110111111111101111100,1,88,3.301163911819458,0.9183170795440674,3.308688223361969,0.9114426970481873,0.014575081303716557,0.01467379375796611,0.024677179698701153,,,,
d9df0c409545120efc5a5fd5ea468f1798331a45b57e6eb7c7dc1b56e113c7cf,011100011111011111011111101111000011011101001100101101101011111101000110110011111110100001011011100011101110000010011000,1,71,2.598315715789795,0.41837453842163086,2.5814760327339172,0.422018438577652,0.010375661109675196,0.024988056617193725,0.036694614344805684,,,,
de5700e631d949dc048541212fb1d0471381c78ecfccc0474081b57785db774e,111011001011011101110011011010001110000111001011001011110101000011111001111101110100100100010011111100011110011101000010,1,67,2.483184814453125,0.37569132447242737,2.4750306010246277,0.3999266102910042,0.014553705968233759,0.020784150763721105,0.032324122609381445,,,,
