gene_id,bits,source,family_id,split_role,generator_parameters,seed,parent_old_index,parameter_regime,selection_method,selection_rank,selection_distance_squared,display_region_id,experiment_groups,magnet_cells,raw_bits,raw_gene_id,repair_changed_cells,repair_passes,magnet_area_sector_mm2,magnet_area_full_motor_mm2,status
91c989f50591943aa3e505530cafdd6f2b31bddb422cf08b7f696c5a79ac7aab,111111111111111111111101111011111111111111111111111111111111111111111111111111111111111111111111110001111111111111111111,U,expansion_f1_v1/U/test/field_219/attempt_0,test,"{""attempt"": 0, ""m"": 114}",3043927880164158447,,parameter_holdout,,,,,f1_expansion,115,111111111111111111111101111011111111111111111111111111111111110111111111111111111111111111111111110001111111111111111111,3328f411e25bf4d5c7ac42ccc3a3017778ad831320c783b044f5f9522bdb4ff0,1,1,109.33772993040489,437.35091972161956,pending
2d4cf48b0a69a1784c95496aff416fc09cf0105a49e4a7c22b5d2a373251aa90,111111111111001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,U,expansion_f1_v1/U/test/field_220/attempt_10,test,"{""attempt"": 10, ""m"": 117}",3043927880164158447,,parameter_holdout,,,,,f1_expansion,118,111111111111001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101111111111111111,1e55d849f6a97ee3da4657f72dc7d8117dba739d60b7cf848729dd6459991dc0,1,1,112.31324858473545,449.2529943389418,pending
07fc3c8cb536c41ddde39397fecb3ccb6eb71bcce3d3764c378998005e7451bb,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000010000000000000000,U,expansion_f1_v1/U/test/field_221/attempt_1,test,"{""attempt"": 1, ""m"": 3}",3043927880164158447,,parameter_holdout,,,,,f1_expansion,2,000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000010000010000000000000000,a10312182776de4a3cbdf1f0e27e22f35efc51ad37744aebe255c9706d88c824,1,1,1.8538146771660862,7.415258708664345,pending
853e4c64c28ec231a3b6f73c3bdf1f95994478d61d31c1fa62a0d567cd213450,000000000000000000000000000000000000000000000000000100001000000000000000000000000000000000000000000000000000000000000000,U,expansion_f1_v1/U/test/field_222/attempt_1,test,"{""attempt"": 1, ""m"": 6}",3043927880164158447,,parameter_holdout,,,,,f1_expansion,2,000000010000000001000000000000000000000000000000000100001000000000000000000101000000000000000000000000000000000000000000,7fc506d9a1016dfe196bc102b8181c42c26ad248c621ea42c722cf054fc1bf06,4,1,1.902513836811432,7.610055347245728,pending
9dd9f017abab87ec29ddf080075aa40a9cf62acf9950b6e440624b6e06bdbee1,111111111111111111111111111111111111111111111111111111111111111111111111111001111111111110111101111111111111111111111111,U,expansion_f1_v1/U/test/field_223/attempt_0,test,"{""attempt"": 0, ""m"": 114}",3043927880164158447,,parameter_holdout,,,,,f1_expansion,116,111111111111110111111111111111111111111111111111111111111111111111111111111001111111111110111101101111111111111111111111,af117ca7e3d61fd81a264857e9f23fb736f943f7e74a0ba0d492593b249fba4b,2,1,110.24840421577285,440.9936168630914,pending
febbb086ce3da4322effc8b7d9b79d67f57d7544e92777bbb4e808a2250d5e4f,111111111111111111111111111111111111111111111111111111111111111011111101111111111111111111111111111111111111111111111111,U,expansion_f1_v1/U/test/field_224/attempt_3,test,"{""attempt"": 3, ""m"": 117}",3043927880164158447,,parameter_holdout,,,,,f1_expansion,118,111111111111111111111111101111111111111111111111111111111111111011111101111111111111111111111111111111111111111111111111,5845a0101ab92991704e0e9ebe908e3ed24ace9158e42cef1dff662a594d230d,1,1,112.21585026544474,448.863401061779,pending
562f36ff0097217222153fa42f978623cce756d8e0b8ac1f7aa5c539f6bc9f61,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000001000000000000,U,expansion_f1_v1/U/test/field_225/attempt_5,test,"{""attempt"": 5, ""m"": 3}",3043927880164158447,,parameter_holdout,,,,,f1_expansion,2,000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000001000001000000000000,fe17563a936b87bd55d5e65be6e7458b2052e7164e28807b7755c71ea53e434f,1,1,1.9836791028870184,7.934716411548074,pending
8a9e0d2901fcb077da3eac2d026948b225d266e4a7bcb14a16f93d9474c91165,000000000000000000010000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,U,expansion_f1_v1/U/test/field_226/attempt_0,test,"{""attempt"": 0, ""m"": 6}",3043927880164158447,,parameter_holdout,,,,,f1_expansion,2,000000000000000000010000100000000001000000000010000000000010000000000000000000000000000000000000000000000000001000000000,70e1dacc31a3718e943448af31d04bfd8c5af31561300cd2dcbe8f628286e31e,4,1,1.8375816239509761,7.3503264958039045,pending
e1b0e3820dad32c00f7ab0a5e9d99a570fc223bf65f4d9ee8b1f07a56e8022b2,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110111110111111,U,expansion_f1_v1/U/test/field_227/attempt_2,test,"{""attempt"": 2, ""m"": 114}",3043927880164158447,,parameter_holdout,,,,,f1_expansion,118,111111111111011111111111111111111111111111111111111111011011111111111111111111110111111111111111111111111110111110111111,270362e46f49f629bc9a176e574254d657f9735303fae7dd5a779a8bfe0b1f16,4,1,112.1671511057994,448.6686044231976,pending
99416fe279a8d0d1bc7dd34ac2e7027e95e1a0d3d9c213367885dd482c650575,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110111110111111111111111111111111,U,expansion_f1_v1/U/test/field_228/attempt_6,test,"{""attempt"": 6, ""m"": 117}",3043927880164158447,,parameter_holdout,,,,,f1_expansion,118,111111111111111111111111111111111111111111111111111111111111111111111111111111011111111110111110111111111111111111111111,4b208ec04f47c98fb61509a3c839ed5bcf321838b449bb83051e0b34cdc25e7f,1,1,112.1671511057994,448.6686044231976,pending
1bd738268657fb1204f66002a867f850f3e9b6a588f7d12c8dc35c6cb0595e65,000000000000100000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,U,expansion_f1_v1/U/test/field_229/attempt_0,test,"{""attempt"": 0, ""m"": 3}",3043927880164158447,,parameter_holdout,,,,,f1_expansion,2,000000000000100000100000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000,ffdd6385a60eaaebb47277bd336eea5ad0fb28e61edc0efad2a006c498635a10,1,1,1.821348570735875,7.2853942829435,pending
f09b7e04c45942ce82be2de5b091b1f8d856e9b90a6eee0ca32c4dafce0dc27e,000000000000000000000000000000000000000000000000000000000000000000010000100000000000000000000000000000000000000000000000,U,expansion_f1_v1/U/test/field_230/attempt_0,test,"{""attempt"": 0, ""m"": 6}",3043927880164158447,,parameter_holdout,,,,,f1_expansion,2,000000000000000000000000001000000001000000000010000000000000000000010000100100000000000000000000000000000000000000000000,2b4913b60c1a366392e449f93314c5b860871db37c17e8c3cf61c1fa752393c2,4,1,1.8375816239509812,7.350326495803925,pending
697f3d8b7667d67dfc58764acf5d094d249d44a98151b59929730f39bd753a18,111111111011111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,U,expansion_f1_v1/U/test/field_231/attempt_3,test,"{""attempt"": 3, ""m"": 114}",3043927880164158447,,parameter_holdout,,,,,f1_expansion,118,111111111011111101111111111011111111111111111111111111111011111111110111111111111111111111111111111111111111111111011111,0b94f96c75ada5d1f86a3bfe02a126713576cfb0b16e50537c64e1930aaa2219,4,1,112.21585026544474,448.863401061779,pending
ef4d7a151a0dda8a01c1a6c010fb47a839af14738f3f4a93231783368762e55b,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111011110111111111111111111111,U,expansion_f1_v1/U/test/field_232/attempt_1,test,"{""attempt"": 1, ""m"": 117}",3043927880164158447,,parameter_holdout,,,,,f1_expansion,118,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111011110111111111101111111111,06df21312ace2afbab9d17c7f6c75b9b79cb538b6950de0bed97a2bef327e62c,1,1,112.248316371875,448.9932654875,pending
421c62d349cf3b969542ecda8df96cd4327d294ab412c87e7df182b828c5642e,000000000000000000000000000000000000000000000000000000000000000000000000000000000100000100000000000000000000000000000000,U,expansion_f1_v1/U/test/field_233/attempt_4,test,"{""attempt"": 4, ""m"": 3}",3043927880164158447,,parameter_holdout,,,,,f1_expansion,2,000000010000000000000000000000000000000000000000000000000000000000000000000000000100000100000000000000000000000000000000,c1eba1cf55c44eb359ec3e695b0bee7eea3d88a0141c3841cb82f713a67b10b0,1,1,1.9187468900265638,7.674987560106255,pending
1ffaa95925255111338b4a800b189f84bb20e39a3a2c1f286f7d8adc1927b4fb,000000000100001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,U,expansion_f1_v1/U/test/field_234/attempt_1,test,"{""attempt"": 1, ""m"": 6}",3043927880164158447,,parameter_holdout,,,,,f1_expansion,2,000000000100001000000000000000000000000000000000001000000000000000000000000000000000000100000000010010000000000000000000,7bfd848bf454e7fc74e1478d40d5098cc0dfcee2af9f0081673e0799c4a1f1d4,4,1,1.9025138368114414,7.6100553472457655,pending
727dc9407179713bee23384198a849487b4a315b88f81c4836382afe40f93e01,111111111101111010111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,U,expansion_f1_v1/U/test/field_235/attempt_0,test,"{""attempt"": 0, ""m"": 114}",3043927880164158447,,parameter_holdout,,,,,f1_expansion,117,111111111101011010111111011111110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,1402eb7228fe7f45a7d0c9436e42f6edb1a9925977803f77b62f43b6585fafa5,3,1,111.22401071400125,444.896042856005,pending
a50c5f7d27217d2ce3143623ee52169283fcd2401c34223161de97ca40c4aa1d,111111111111111111111111111111111111111111111111111111111111001111110111111111111111111111111111111111111111111111111111,U,expansion_f1_v1/U/test/field_236/attempt_12,test,"{""attempt"": 12, ""m"": 117}",3043927880164158447,,parameter_holdout,,,,,f1_expansion,117,111111111111111111111111111111111111111111111111111111111111001111110111111111111111111111111111111111111111111111111111,a50c5f7d27217d2ce3143623ee52169283fcd2401c34223161de97ca40c4aa1d,0,0,111.37010819293727,445.48043277174907,pending
c4db636e04df8085cf9ff97d68ef4d8172d3824b921d35a690e0c8844efe4a21,000000000000000001000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,U,expansion_f1_v1/U/test/field_237/attempt_11,test,"{""attempt"": 11, ""m"": 3}",3043927880164158447,,parameter_holdout,,,,,f1_expansion,2,000000000000000001000001000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000,f9aa3cdf61f2bf31e98c74402b4cc67cb6dd140e2c3c03cc2c3661920fc6495d,1,1,1.983679102887002,7.934716411548008,pending
87ba9726731f77df64d65bf2331949b69b8c9a6722529ae9ced7bfb4a63aabc8,000000000000000000100000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,U,expansion_f1_v1/U/test/field_238/attempt_1,test,"{""attempt"": 1, ""m"": 6}",3043927880164158447,,parameter_holdout,,,,,f1_expansion,2,000000000000000001100000100000000000010000000000000000000000010000000000000000000000000000000000000000000000000000000001,87ad93787399d9a4821742311a07b6712325dc2b6660ad1535fd9fc0791f583f,4,1,1.821348570735869,7.285394282943476,pending
77f7e6b4193eafbf2bb1a10daf19ed42ff3e00f2c64b6a5fe29c5ee3110f55c2,111111111111111111111111111111111111011111101111111111111111111111111111111111111111111111111111111111111111111111111111,U,expansion_f1_v1/U/test/field_239/attempt_0,test,"{""attempt"": 0, ""m"": 114}",3043927880164158447,,parameter_holdout,,,,,f1_expansion,118,111111110111111111111111110111111110011111101111111111111111111011111111111111111111111111111111111111111111111111111111,8ddded6fa6265642a0a02c3eb6013c651d609df38decf5f5e9f9552799ef76e8,4,1,112.31324858473545,449.2529943389418,pending
b33cb73872dd4e18e98ce339aa01debe8324221be77f9af1b3d0a041bb4f1140,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111100111111111111111111111111111111,U,expansion_f1_v1/U/test/field_240/attempt_0,test,"{""attempt"": 0, ""m"": 117}",3043927880164158447,,parameter_holdout,,,,,f1_expansion,118,111111111111111111111111111111111111111111111111111111111111111111111111111110111111111100111111111111111111111111111111,42c575e579796bd0e98f2bbe9d4487d74c4fc761eda9d9cb5753c2e985516a08,1,1,112.18338415901452,448.7335366360581,pending
5d1989dc6a35ebd01be7f3d170d9b41b28d4678163be0c0b72415255c21744b2,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000100000000000000000000,U,expansion_f1_v1/U/test/field_241/attempt_0,test,"{""attempt"": 0, ""m"": 3}",3043927880164158447,,parameter_holdout,,,,,f1_expansion,2,000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000010000100000000000000000000,12665dd75d131560f33cea6301d0a1908e1a40b20782ebda155276ae53597a22,1,1,1.934979943241684,7.739919772966736,pending
7987fe154130ca2031e76c47940ec46e38b0ddeaf0ac51bf09091cffe54cd8b2,000000000000010000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000100000000,U,expansion_f1_v1/U/test/field_242/attempt_2,test,"{""attempt"": 2, ""m"": 6}",3043927880164158447,,parameter_holdout,,,,,f1_expansion,4,000000000000010000001000000000000000000000000000000000000000010000000000000000000000000000100000000000000100000100000000,a9017f4c2167e66c6a05d0f18e8af8df583e59eca9e2105baa2af2585d122b83,2,1,3.788794620407759,15.155178481631037,pending
f6f0517f499d26fa9354dd785b34a044be90c31d819736b8244e7ca47ac604a6,111111111111111111111111111111111111111111101111101111111111111111111111111111111111111111111111111111111111111111111111,U,expansion_f1_v1/U/test/field_243/attempt_0,test,"{""attempt"": 0, ""m"": 114}",3043927880164158447,,parameter_holdout,,,,,f1_expansion,118,111111111111111111111111111111111111111111101111101011111111111111011111111111111111110111111111111111111111111111101111,9323cd444c895d442f0fbe2b161817dfe5ca91b5f440bf3039ea15f1723c1f80,4,1,112.29701553152033,449.1880621260813,pending
76ed4efccce3aa9f29e98455e1802e2d670bf0ff0d0168811a7e658d303a05c5,110011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,U,expansion_f1_v1/U/test/field_244/attempt_0,test,"{""attempt"": 0, ""m"": 117}",3043927880164158447,,parameter_holdout,,,,,f1_expansion,118,010011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,31a4d4176d8bf4bf00e3317816a5dfe6b5c83afb1bd4fbb08cd9551ec0ed8b60,1,1,112.24831637187498,448.9932654874999,pending
b1e901f26c8dd977c47406f6b5616bdd5219c220812d05affd6162a037041777,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100001000000000000000000000,U,expansion_f1_v1/U/test/field_245/attempt_6,test,"{""attempt"": 6, ""m"": 3}",3043927880164158447,,parameter_holdout,,,,,f1_expansion,2,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100001000000000000000010000,b5ab8b859caa05f4c27b8f58b17696ac1be7babacbd88425ca6d8590c044dacc,1,1,1.9025138368114245,7.610055347245698,pending
ad33bb5add012527188a97bec7689af9bb378669f62680bd0cdebc504f4b0ffc,000000000000000000000000000000000000000000000000000000000000000000000000010000010000000000000000000000000000000000000000,U,expansion_f1_v1/U/test/field_246/attempt_0,test,"{""attempt"": 0, ""m"": 6}",3043927880164158447,,parameter_holdout,,,,,f1_expansion,2,001000000000000000000100000000000000000000100000000000000000000000000000010100010000000000000000000000000000000000000000,c7aa6f94084f69bf5cb7335e582252d1539f5999366e573289d13bf3fb7a4d10,4,1,1.853814677166086,7.415258708664344,pending
ab3b396b3a3d360c82a49a1cac574f6709747af501126a2761193b295e8f3393,111111111111111111111111111111111111111111111111111111111111111111111111111111111111011111011111111111111111111111111111,U,expansion_f1_v1/U/test/field_247/attempt_1,test,"{""attempt"": 1, ""m"": 114}",3043927880164158447,,parameter_holdout,,,,,f1_expansion,118,111111110111111111111110111111111111111111111111111111111111111111111111111111111111011111011111111101111111111111111101,1c73b3b579d7045186fe15b618320b041e8e0619ffbe0711dd138664283597ee,4,1,112.32948163795055,449.3179265518022,pending
068d10258189046ed3ddf1cab9ffed8673b7a0a094bfc29f38fcc4b582ac3470,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111001111111111111,U,expansion_f1_v1/U/test/field_248/attempt_26,test,"{""attempt"": 26, ""m"": 117}",3043927880164158447,,parameter_holdout,,,,,f1_expansion,118,111111111111111111111111111111111101111111111111111111111111111111111111111111111111111111111111111111111001111111111111,ad064ecba744fadb827603ae88416193aaea115177c54f02c1c9960c0f441de2,1,1,112.21585026544474,448.863401061779,pending
459cb5a0c406cf42a77227b02aa2d434a1be6392bde574bb908a92ff8231c0f9,000000000000000000000000000000000000000000000000000000000000000000010000001000000000000000000000000000000000000000000000,U,expansion_f1_v1/U/test/field_249/attempt_9,test,"{""attempt"": 9, ""m"": 3}",3043927880164158447,,parameter_holdout,,,,,f1_expansion,2,010000000000000000000000000000000000000000000000000000000000000000010000001000000000000000000000000000000000000000000000,591f0b330fa9828d327ce4858a81b319148fba094b637589236de4694779a864,1,1,1.8700477303811964,7.480190921524786,pending
743f6886f551530d0f5f6f0ff9635ad8b3676ff6f1e632eb0e905903c95f9d1f,111111111111111111011111011110111110111111111111111111101111100111011111111111111111111111111111111111111111111111111111,L,expansion_f1_v1/L/test/field_0/attempt_0,test,"{""attempt"": 0, ""m"": 107, ""scale"": [0.5, 0.5]}",3043927880164158447,,same_range,,,,,f1_expansion,112,111101101111111111011111011110111110011111111111111111101111100110011111111101111111111111111111111111111111111111111111,edef024ab6f030046729e97edb870ef6e9be2368b4d4dbec25cd093173ab5746,5,1,106.63817318073134,426.55269272292537,pending
e14bdb3cf5856baa651d3f4c1f1d988ec87dd32910fc657ea87eea4097866da9,000001000001011001000001000001001001001011001010001010001010001010001010001000001000001000101000101000101000101101101101,L,expansion_f1_v1/L/test/field_1/attempt_0,test,"{""attempt"": 0, ""m"": 39, ""scale"": [0.5, 2]}",3043927880164158447,,same_range,,,,,f1_expansion,39,000001000001011001000001000001001001001011001010001010001010001010001010001000001000001000101000101000101000101101101101,e14bdb3cf5856baa651d3f4c1f1d988ec87dd32910fc657ea87eea4097866da9,0,0,37.26946687658174,149.07786750632695,pending
024b5eb35df456195bb6c3f49678e2f66895f74b08d91a5a7ccc525f4f8cafc0,110000000000000011100011111000111110000000110000111000000111111100111001111110100011110000111011001111111111100001000011,L,expansion_f1_v1/L/test/field_2/attempt_0,test,"{""attempt"": 0, ""m"": 59, ""scale"": [1.5, 0.5]}",3043927880164158447,,same_range,,,,,f1_expansion,60,110000000000000011100011111000111110000000110000111000000111111100011001111110100011110000111011001111111111100001000011,b79a002d92430d8946ffa74618e689070df6898e1aad9f6d723f6fed695aab72,1,1,56.864385412546696,227.45754165018678,pending
9ffe9788199b859990c2920ead98be8549f26e90d4231bef5d957ef3c755598b,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110000111110111110111110000000,L,expansion_f1_v1/L/test/field_3/attempt_0,test,"{""attempt"": 0, ""m"": 18, ""scale"": [1.5, 2]}",3043927880164158447,,same_range,,,,,f1_expansion,17,000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000110000111110111110111110000000,c924dc626213f28e1cc6128a184cd170de429ce707166e0fad681800d4a829fe,1,1,15.984687500923425,63.9387500036937,pending
5a3d025051a8f03f07b9028d0ac2e8042ec0696c3908c0a5e2fbe2b31e65ecc7,001000000100001111000000000000000000010000010101110110010001000010000000000000000000000100000010000011100000101101101010,L,expansion_f1_v1/L/test/field_4/attempt_0,test,"{""attempt"": 0, ""m"": 33, ""scale"": [0.5, 0.5]}",3043927880164158447,,same_range,,,,,f1_expansion,29,001001000100101111000000000000000000010000010101110110010001000010000000001000000000000100100010000011100000101101101010,6765cc04282cd768237cd0cb9021932fbf869acd080046c5adb68aa59ab0bae1,4,1,27.69196547966414,110.76786191865656,pending
3a71810345dc9188125d84743df5cef51a5716a2f124899db2b73ede632c6ceb,000000100000100000101000101000000000000000000001000001000011000011001010001010110010110010010000010000011000011000011000,L,expansion_f1_v1/L/test/field_5/attempt_0,test,"{""attempt"": 0, ""m"": 30, ""scale"": [0.5, 2]}",3043927880164158447,,same_range,,,,,f1_expansion,30,000000100000100000101000101000000000000000000001000001000011000011001010001010110010110010010000010000011000011000011000,3a71810345dc9188125d84743df5cef51a5716a2f124899db2b73ede632c6ceb,0,0,28.37537702002048,113.50150808008192,pending
75c17a03d9c1adb848b2793d25dd27ed41c3a18f013755369026143a591d0591,000001111111001000111000000111000110000000111111111111111100000011000111000000000000011100000001111111100011100000011110,L,expansion_f1_v1/L/test/field_6/attempt_0,test,"{""attempt"": 0, ""m"": 57, ""scale"": [1.5, 0.5]}",3043927880164158447,,same_range,,,,,f1_expansion,55,000001111111001000111000000111100110000000111111111111111100000011100111000000000000011100000001111111100011100000011110,a4133b5c85f89b715ebcbae2c312dd5786ce8dd1d26ce3fad7b4e31451ec2a6e,2,1,52.45711146464315,209.8284458585726,pending
924411a424c4041eff28f7624fca3efc8c800804edb9c9103bb557b850555e3c,111111011111011111011111101111100111111111111111111111011111011111011111111111111111111001111000111101000111000111001111,L,expansion_f1_v1/L/test/field_7/attempt_0,test,"{""attempt"": 0, ""m"": 97, ""scale"": [1.5, 2]}",3043927880164158447,,same_range,,,,,f1_expansion,97,111111011111011111011111101111100111111111111111111111011111011111011111111111111111111001111000111101000111000111001111,924411a424c4041eff28f7624fca3efc8c800804edb9c9103bb557b850555e3c,0,0,92.65339783591003,370.6135913436401,pending
8687812f074299642239c6c6704b07fb88ea290e83e2fe77da76ae6a5f1b9369,000000000000011000001000000010000001000000000000000000000000000000000000000000000000000000000000000000000000100000100000,L,expansion_f1_v1/L/test/field_8/attempt_0,test,"{""attempt"": 0, ""m"": 12, ""scale"": [0.5, 0.5]}",3043927880164158447,,same_range,,,,,f1_expansion,7,000000000000011000001000000010000001000000000000000000000000010001000000001000000000000001000000000000000000101000100000,213c8ca31986e8d43b47a3c10a968a2df16550cd96abeaeb751379e85ccc72e1,5,1,6.601982742587149,26.407930970348595,pending
beef12ef4ef8371bd3e071b9d2f520b8223dd14353ab7083201040e857f5228a,011111011011111011111011110111111111111111111011111011111011111111111111101111101111101111101111101111101111111111111111,L,expansion_f1_v1/L/test/field_9/attempt_0,test,"{""attempt"": 0, ""m"": 105, ""scale"": [0.5, 2]}",3043927880164158447,,same_range,,,,,f1_expansion,105,011111011011111011111011110111111111111111111011111011111011111111111111101111101111101111101111101111101111111111111111,beef12ef4ef8371bd3e071b9d2f520b8223dd14353ab7083201040e857f5228a,0,0,100.06865654457445,400.2746261782978,pending
9301f1512fe68f6de7f8b07d8cd92fc1cd8e7d4647b52ad2d2a96e2cb69d3eb8,110011000111000111111111011111011111010000110001111001010111100000111111001111011111111110111000000000000000000000000000,L,expansion_f1_v1/L/test/field_10/attempt_0,test,"{""attempt"": 0, ""m"": 62, ""scale"": [1.5, 0.5]}",3043927880164158447,,same_range,,,,,f1_expansion,62,110010000111000111111111011110011111010000110001111001010111100000111111001111011111111110111000000000000000010001000000,c2aaeaab55a69ec69fcdc644ef3f7a54b8922c1969252f69c91c52742c04b90c,4,1,59.124026420090665,236.49610568036266,pending
0ce4f374350dbb73370d20c2238d1553c9d1f86c9f7eb7d4300b1009c91e61a7,000000000000011000111111111111011111011111001111000110000000000000000000011000011000011000000000000000000000000000000000,L,expansion_f1_v1/L/test/field_11/attempt_0,test,"{""attempt"": 0, ""m"": 37, ""scale"": [1.5, 2]}",3043927880164158447,,same_range,,,,,f1_expansion,36,000100000000011000111111111111011111011111001111000110000000000000000000011000011000011000000000000000000000000000000000,e516137b8b0350e8f91a7187288d699753faab6116497182787f2bd4fd5dbe2d,1,1,34.29394822225126,137.17579288900504,pending
ba0b8f28061ed33c7e3b938e7ee5eea31d6e317dc6e71c9e02ee29c36a60fd74,100100100100101100000000000000011000000000000000000000000000000000000000000000000000000000000100000100000100010000100000,L,expansion_f1_v1/L/test/field_12/attempt_0,test,"{""attempt"": 0, ""m"": 20, ""scale"": [0.5, 0.5]}",3043927880164158447,,same_range,,,,,f1_expansion,14,100100100101101100000000000000011000000000000000100000001000000010000000010000000000000001000100000100000100010000100000,3b389de855116af3b7b5a39ca9c203ca3d8340792ef8674b94a4d2fef2a5e5f1,6,1,13.139033272313851,52.556133089255404,pending
a2e5e0cb82ac065292f2898725cdcc95b015d5363e2f1886c57c38408062ecb1,100111101110101100110100110110110110110110111110111110110110110110110110100110000111001101111100111101110111110011110011,L,expansion_f1_v1/L/test/field_13/attempt_0,test,"{""attempt"": 0, ""m"": 79, ""scale"": [0.5, 2]}",3043927880164158447,,same_range,,,,,f1_expansion,79,100111101110101100110100110110110110110110111110111110110110110110110110100110000111001101111100111101110111110011110011,a2e5e0cb82ac065292f2898725cdcc95b015d5363e2f1886c57c38408062ecb1,0,0,74.81651896314206,299.26607585256824,pending
23148ef01e7579ec921e37323144939120c6cc0fbe24c484b28d3308d8cce451,000011000011001110000000110000000111000000100000111111111000111111000111000111000000000011000011111110111001111111111111,L,expansion_f1_v1/L/test/field_14/attempt_0,test,"{""attempt"": 0, ""m"": 60, ""scale"": [1.5, 0.5]}",3043927880164158447,,same_range,,,,,f1_expansion,59,000011000011101110000000110000000111000000100000111111111000111111000111000111000000000011000011111110111001111111111111,377b2df6a3be48176e57971fa4d155a2a4f31a44f4d0febc03741ae80c8d5088,1,1,56.37577051077176,225.50308204308703,pending
9f48b64d9095fe1c36f3679542559a27e45f3058907283ea2cbbf85d2bacdfb6,000000000011000111000111000011000011000001000000000000000000000000000000000000000000000001000001000001000000000000000000,L,expansion_f1_v1/L/test/field_15/attempt_0,test,"{""attempt"": 0, ""m"": 18, ""scale"": [1.5, 2]}",3043927880164158447,,same_range,,,,,f1_expansion,16,000000000011100111000111000011000011000001000000001000000000000000000000000000000000000001000001000001000000000000000000,4719e400c93ed866203a39ac1e4c0b0e6146e0a78c79c4b0502ea14167783721,2,1,15.723335344160052,62.89334137664021,pending
276771f16f1e5bd11b32913aee297f24a6fbe45da14bed1b4e9e58355c686587,000000000000000000000100000110010000010111000011000010000000001100000010000000000000001100000100000100000001000011001101,L,expansion_f1_v1/L/test/field_16/attempt_0,test,"{""attempt"": 0, ""m"": 26, ""scale"": [0.5, 0.5]}",3043927880164158447,,same_range,,,,,f1_expansion,24,000010000000000000000100000110010000010111000011000010000000001100000010000000000000001100000100010100000001000011001101,47405048717a5798a4b33b0079eb492628a93d86192885fe63b4c183ebcd2265,2,1,23.171060159254697,92.68424063701879,pending
7779f252a788f5febe57a2f4f5b889de918c86d3275c79bf151c4ca879257ef9,110000100000000000000000000000000001000001000001000001000000010000010000010000110000100000000000000000000000000000000000,L,expansion_f1_v1/L/test/field_17/attempt_0,test,"{""attempt"": 0, ""m"": 14, ""scale"": [0.5, 2]}",3043927880164158447,,same_range,,,,,f1_expansion,13,110000100000000100000000000000000001000001000001000001000000010000010000010000110000100000000000000000000000000000000000,0af5684c544c43c1f6b7cce476c6d41497a7d34b38c8f14538a37f9141ad5611,1,1,12.244592040161027,48.97836816064411,pending
40b79d3f26fae49a3789707ee197c25eec2f11f4e3ba647b3f1a7cd9d24003a6,111100111111100000111111000100111111111111000111111111000011111111111111111000111110111111111110111110111111000011111100,L,expansion_f1_v1/L/test/field_18/attempt_0,test,"{""attempt"": 0, ""m"": 88, ""scale"": [1.5, 0.5]}",3043927880164158447,,same_range,,,,,f1_expansion,89,111100111111100000111111000100111111111111000111111111000011111111111111111000111110111111111110011110111111000011111100,e4e1563d4413011def9087e4cbe97e744144d35185eed86a7b11d74bc8d52716,1,1,84.50765173256549,338.03060693026197,pending
