epoch,train_mse_scaled,validation_mse_scaled
58,0.001191472983919084,0.0010405346984043717
59,0.0010405346984043717,0.0008923958521336317
60,0.0008923958521336317,0.0008232239633798599
61,0.0008232239633798599,0.00084612553473562
62,0.00084612553473562,0.0009104689233936369
63,0.0009104689233936369,0.0009390238556079566
64,0.0009390238556079566,0.0009030147339217365
65,0.0009030147339217365,0.0008253326523117721
66,0.0008253326523117721,0.0007623545243404806
67,0.0007623545243404806,0.000745861092582345
68,0.000745861092582345,0.0007732936064712703
69,0.0007732936064712703,0.0008087038295343518
70,0.0008087038295343518,0.0008194758556783199
71,0.0008194758556783199,0.0007939464994706213
72,0.0007939464994706213,0.0007509777788072824
73,0.0007509777788072824,0.0007162807160057127
74,0.0007162807160057127,0.00070249626878649
75,0.00070249626878649,0.0006951660616323352
76,0.0006951660616323352,0.0006804233998991549
77,0.0006804233998991549,0.0006571581470780075
78,0.0006571581470780075,0.0006405094754882157
79,0.0006405094754882157,0.0006301490357145667
80,0.0006301490357145667,0.0006254071486182511
81,0.0006254071486182511,0.0006260073860175908
82,0.0006260073860175908,0.0006162645877338946
83,0.0006162645877338946,0.0006037751445546746
84,0.0006037751445546746,0.0005928335012868047
85,0.0005928335012868047,0.0005856870557181537
86,0.0005856870557181537,0.0005836785421706736
87,0.0005836785421706736,0.0005782770458608866
88,0.0005782770458608866,0.0005716934683732688
89,0.0005716934683732688,0.0005601292941719294
90,0.0005601292941719294,0.0005505267181433737
91,0.0005505267181433737,0.000540714361704886
92,0.000540714361704886,0.000535357219632715
93,0.000535357219632715,0.0005284645012579858
94,0.0005284645012579858,0.0005198116996325552
95,0.0005198116996325552,0.0005118838744238019
96,0.0005118838744238019,0.0005061480333097279
97,0.0005061480333097279,0.0005004238919354975
98,0.0005004238919354975,0.0004947318811900914
99,0.0004947318811900914,0.0004878649488091469
100,0.0004878649488091469,0.0004802858456969261
101,0.0004802858456969261,0.0004739125433843583
102,0.0004739125433843583,0.000468334968900308
103,0.000468334968900308,0.00046195180038921535
104,0.00046195180038921535,0.0004553450271487236
105,0.0004553450271487236,0.00044880766654387116
106,0.00044880766654387116,0.0004423899226821959
107,0.0004423899226821959,0.00043605235987342894
108,0.00043605235987342894,0.00042941159335896373
109,0.00042941159335896373,0.0004224134609103203
110,0.0004224134609103203,0.000415839662309736
111,0.000415839662309736,0.0004096605407539755
112,0.0004096605407539755,0.0004031035932712257
113,0.0004031035932712257,0.00039644577191211283
114,0.00039644577191211283,0.0003890501393470913
115,0.0003890501393470913,0.0003819850680883974
116,0.0003819850680883974,0.0003748931922018528
117,0.0003748931922018528,0.0003675248590297997
118,0.0003675248590297997,0.0003608819970395416
119,0.0003608819970395416,0.00035406058304943144
120,0.00035406058304943144,0.00034676212817430496
121,0.00034676212817430496,0.00033924562740139663
122,0.00033924562740139663,0.00033336301567032933
123,0.00033336301567032933,0.00032758942688815296
124,0.00032758942688815296,0.0003207437111996114
125,0.0003207437111996114,0.00031136340112425387
126,0.00031136340112425387,0.0003026557096745819
127,0.0003026557096745819,0.0002964007726404816
128,0.0002964007726404816,0.00029119270038791
129,0.00029119270038791,0.0002854003105312586
130,0.0002854003105312586,0.000277723534964025
131,0.000277723534964025,0.00026899841031990945
132,0.00026899841031990945,0.00026078749215230346
133,0.00026078749215230346,0.0002533680235501379
134,0.0002533680235501379,0.0002467413432896137
135,0.0002467413432896137,0.00024049908097367734
136,0.00024049908097367734,0.00023557843815069646
137,0.00023557843815069646,0.00023492859327234328
138,0.00023492859327234328,0.00024228495021816343
139,0.00024228495021816343,0.0002406173589406535
140,0.0002406173589406535,0.00022094184532761574
141,0.00022094184532761574,0.0002016340004047379
142,0.0002016340004047379,0.00020201665756758302
143,0.00020201665756758302,0.00020846485858783126
144,0.00020846485858783126,0.00020055788627360016
145,0.00020055788627360016,0.0001832854322856292
146,0.0001832854322856292,0.0001752618554746732
147,0.0001752618554746732,0.00017831427976489067
148,0.00017831427976489067,0.00017805850075092167
149,0.00017805850075092167,0.00016769634385127574
150,0.00016769634385127574,0.00015541960601694882
151,0.00015541960601694882,0.0001508813729742542
152,0.0001508813729742542,0.00015170116967055947
153,0.00015170116967055947,0.00014994319644756615
154,0.00014994319644756615,0.00014230527449399233
155,0.00014230527449399233,0.00013314558600541204
156,0.00013314558600541204,0.00012741763202939183
157,0.00012741763202939183,0.00012567039811983705
158,0.00012567039811983705,0.00012462296581361443
159,0.00012462296581361443,0.00012152585986768827
160,0.00012152585986768827,0.00011657278810162097
161,0.00011657278810162097,0.00011023591650882736
162,0.00011023591650882736,0.00010432089766254649
163,0.00010432089766254649,9.997747838497162e-05
164,9.997747838497162e-05,9.708554716780782e-05
165,9.708554716780782e-05,9.505503112450242e-05
166,9.505503112450242e-05,9.364166908198968e-05
167,9.364166908198968e-05,9.255335316993296e-05
168,9.255335316993296e-05,9.203798254020512e-05
169,9.203798254020512e-05,9.472796955378726e-05
170,9.472796955378726e-05,9.97078896034509e-05
171,9.97078896034509e-05,0.00011196983541594818
172,0.00011196983541594818,0.00011810906289611012
173,0.00011810906289611012,0.00010917187319137156
174,0.00010917187319137156,8.801641524769366e-05
175,8.801641524769366e-05,6.833415682194754e-05
176,6.833415682194754e-05,6.195600144565105e-05
177,6.195600144565105e-05,6.831462815171108e-05
178,6.831462815171108e-05,7.83192808739841e-05
179,7.83192808739841e-05,8.246290235547349e-05
180,8.246290235547349e-05,7.707201439188793e-05
181,7.707201439188793e-05,6.470598600571975e-05
182,6.470598600571975e-05,5.294006405165419e-05
183,5.294006405165419e-05,4.750149673782289e-05
184,4.750149673782289e-05,4.885038288193755e-05
185,4.885038288193755e-05,5.3591651521855965e-05
186,5.3591651521855965e-05,5.745567978010513e-05
187,5.745567978010513e-05,5.814786345581524e-05
188,5.814786345581524e-05,5.479378887685016e-05
189,5.479378887685016e-05,4.870180782745592e-05
190,4.870180782745592e-05,4.192230335320346e-05
191,4.192230335320346e-05,3.64986335625872e-05
192,3.64986335625872e-05,3.332134656375274e-05
193,3.332134656375274e-05,3.2341096812160686e-05
194,3.2341096812160686e-05,3.297547300462611e-05
195,3.297547300462611e-05,3.435067628743127e-05
196,3.435067628743127e-05,3.615083915065043e-05
197,3.615083915065043e-05,3.823459701379761e-05
198,3.823459701379761e-05,4.0446335333399475e-05
199,4.0446335333399475e-05,4.2798528738785535e-05
200,4.2798528738785535e-05,4.541218004305847e-05
201,4.541218004305847e-05,4.857686144532636e-05
202,4.857686144532636e-05,5.322595461620949e-05
203,5.322595461620949e-05,5.806194894830696e-05
204,5.806194894830696e-05,6.340747495414689e-05
205,6.340747495414689e-05,6.660858343821019e-05
206,6.660858343821019e-05,6.635006138822064e-05
207,6.635006138822064e-05,6.160346674732864e-05
208,6.160346674732864e-05,5.30622637597844e-05
209,5.30622637597844e-05,4.212875501252711e-05
210,4.212875501252711e-05,3.137419480481185e-05
211,3.137419480481185e-05,2.2507916582981125e-05
212,2.2507916582981125e-05,1.676423016760964e-05
213,1.676423016760964e-05,1.407594663760392e-05
214,1.407594663760392e-05,1.393299135088455e-05
215,1.393299135088455e-05,1.5646795873180963e-05
216,1.5646795873180963e-05,1.8679900676943362e-05
217,1.8679900676943362e-05,2.2768037524656393e-05
218,2.2768037524656393e-05,2.7890657293028198e-05
219,2.7890657293028198e-05,3.441174339968711e-05
220,3.441174339968711e-05,4.271157376933843e-05
221,4.271157376933843e-05,5.350813444238156e-05
222,5.350813444238156e-05,6.681754894088954e-05
223,6.681754894088954e-05,8.277039887616411e-05
224,8.277039887616411e-05,9.908385254675522e-05
225,9.908385254675522e-05,0.00011321179772494361
226,0.00011321179772494361,0.00011991769133601338
227,0.00011991769133601338,0.00011610804358497262
228,0.00011610804358497262,9.93575231404975e-05
229,9.93575231404975e-05,7.329673098865896e-05
230,7.329673098865896e-05,4.4720436562784016e-05
231,4.4720436562784016e-05,2.1563133486779407e-05
232,2.1563133486779407e-05,8.674359378346708e-06
233,8.674359378346708e-06,6.788842256355565e-06
234,6.788842256355565e-06,1.3425450561044272e-05
235,1.3425450561044272e-05,2.484862125129439e-05
236,2.484862125129439e-05,3.761650441447273e-05
237,3.761650441447273e-05,4.9007550842361525e-05
238,4.9007550842361525e-05,5.757632607128471e-05
239,5.757632607128471e-05,6.192539149196818e-05
240,6.192539149196818e-05,6.18288540863432e-05
241,6.18288540863432e-05,5.75182493776083e-05
242,5.75182493776083e-05,5.0095870392397046e-05
243,5.0095870392397046e-05,4.079737118445337e-05
244,4.079737118445337e-05,3.116562947980128e-05
245,3.116562947980128e-05,2.2361406081472524e-05
246,2.2361406081472524e-05,1.523073387943441e-05
247,1.523073387943441e-05,9.938296898326371e-06
248,9.938296898326371e-06,6.430790108424844e-06
249,6.430790108424844e-06,4.343161435826914e-06
250,4.343161435826914e-06,3.318693870824063e-06
251,3.318693870824063e-06,3.0559815513697686e-06
252,3.0559815513697686e-06,3.343856860738015e-06
253,3.343856860738015e-06,4.101061676919926e-06
254,4.101061676919926e-06,5.184784640732687e-06
255,5.184784640732687e-06,6.73176964482991e-06
256,6.73176964482991e-06,8.663716471346561e-06
257,8.663716471346561e-06,1.1102571079391055e-05
258,1.1102571079391055e-05,1.4342528629640583e-05
259,1.4342528629640583e-05,1.8899912902270444e-05
260,1.8899912902270444e-05,2.545376082707662e-05
261,2.545376082707662e-05,3.546787047525868e-05
262,3.546787047525868e-05,5.046762089477852e-05
263,5.046762089477852e-05,7.414757419610396e-05
264,7.414757419610396e-05,0.00010949719580821693
265,0.00010949719580821693,0.00016144511755555868
266,0.00016144511755555868,0.00023338806931860745
267,0.00023338806931860745,0.00032496126368641853
268,0.00032496126368641853,0.0004215611843392253
269,0.0004215611843392253,0.0004951319424435496
270,0.0004951319424435496,0.0004972886526957154
271,0.0004972886526957154,0.0004028378752991557
272,0.0004028378752991557,0.00023707133368588984
273,0.00023707133368588984,7.943429955048487e-05
274,7.943429955048487e-05,3.735464360943297e-06
275,3.735464360943297e-06,2.8044059945386834e-05
276,2.8044059945386834e-05,0.00011198386346222833
277,0.00011198386346222833,0.0001913243904709816
278,0.0001913243904709816,0.00021592358825728297
279,0.00021592358825728297,0.00017289351671934128
280,0.00017289351671934128,9.24797059269622e-05
281,9.24797059269622e-05,2.3709195374976844e-05
282,2.3709195374976844e-05,1.0111939445778262e-06
283,1.0111939445778262e-06,2.4702196242287755e-05
284,2.4702196242287755e-05,6.863699672976509e-05
285,6.863699672976509e-05,0.00010132910392712802
286,0.00010132910392712802,0.00010379591549281031
287,0.00010379591549281031,7.764958718325943e-05
288,7.764958718325943e-05,3.959561217925511e-05
289,3.959561217925511e-05,1.0043404472526163e-05
290,1.0043404472526163e-05,6.904413680786092e-07
291,6.904413680786092e-07,1.0600232599244919e-05
292,1.0600232599244919e-05,2.9874499887228012e-05
293,2.9874499887228012e-05,4.6683187974849716e-05
294,4.6683187974849716e-05,5.317820614436641e-05
295,5.317820614436641e-05,4.7592693590559065e-05
296,4.7592693590559065e-05,3.3790878660511225e-05
297,3.3790878660511225e-05,1.8006607206189074e-05
298,1.8006607206189074e-05,5.979969500913285e-06
299,5.979969500913285e-06,6.641000709350919e-07
300,6.641000709350919e-07,1.986022880373639e-06
301,1.986022880373639e-06,7.76306933403248e-06
302,7.76306933403248e-06,1.509597132098861e-05
303,1.509597132098861e-05,2.1501040464499965e-05
304,2.1501040464499965e-05,2.544229937484488e-05
305,2.544229937484488e-05,2.6487121431273408e-05
306,2.6487121431273408e-05,2.4906539692892693e-05
307,2.4906539692892693e-05,2.1514757463592105e-05
308,2.1514757463592105e-05,1.7211919839610346e-05
309,1.7211919839610346e-05,1.2830212654080242e-05
310,1.2830212654080242e-05,8.893059202819131e-06
311,8.893059202819131e-06,5.7057623052969575e-06
312,5.7057623052969575e-06,3.3471917504357407e-06
313,3.3471917504357407e-06,1.7588149603398051e-06
314,1.7588149603398051e-06,7.99170152276929e-07
315,7.99170152276929e-07,3.1866807148617227e-07
316,3.1866807148617227e-07,1.844714745402598e-07
317,1.844714745402598e-07,2.99505700240843e-07
318,2.99505700240843e-07,6.09010612606653e-07
319,6.09010612606653e-07,1.1029929964934126e-06
320,1.1029929964934126e-06,1.8193487676398945e-06
321,1.8193487676398945e-06,2.854686954378849e-06
322,2.854686954378849e-06,4.391273250803351e-06
323,4.391273250803351e-06,6.746291546733119e-06
324,6.746291546733119e-06,1.0471962923475076e-05
325,1.0471962923475076e-05,1.6509045963175595e-05
326,1.6509045963175595e-05,2.6541787519818172e-05
327,2.6541787519818172e-05,4.34669891546946e-05
328,4.34669891546946e-05,7.252629438880831e-05
329,7.252629438880831e-05,0.00012257469643373042
330,0.00012257469643373042,0.0002089917252305895
331,0.0002089917252305895,0.0003545788931660354
332,0.0003545788931660354,0.0005901760887354612
333,0.0005901760887354612,0.0009323189733549953
334,0.0009323189733549953,0.0013430473627522588
335,0.0013430473627522588,0.0016431969124823809
336,0.0016431969124823809,0.0015696422196924686
337,0.0015696422196924686,0.0010018867906183004
338,0.0010018867906183004,0.00029981989064253867
339,0.00029981989064253867,2.775904874852131e-07
340,2.775904874852131e-07,0.00024212076095864177
341,0.00024212076095864177,0.0006506586796604097
342,0.0006506586796604097,0.0007500181091018021
343,0.0007500181091018021,0.00043922831537202
344,0.00043922831537202,7.318083225982264e-05
345,7.318083225982264e-05,2.9317503503989428e-05
346,2.9317503503989428e-05,0.00026252755196765065
347,0.00026252755196765065,0.00042614684207364917
348,0.00042614684207364917,0.0003159917250741273
349,0.0003159917250741273,8.295756560983136e-05
350,8.295756560983136e-05,3.6814572013099678e-06
351,3.6814572013099678e-06,0.00012310550664551556
352,0.00012310550664551556,0.00024307936837431043
353,0.00024307936837431043,0.0002036112709902227
354,0.0002036112709902227,6.569376273546368e-05
355,6.569376273546368e-05,3.02448086131335e-07
356,3.02448086131335e-07,6.011361620039679e-05
357,6.011361620039679e-05,0.00013921281788498163
358,0.00013921281788498163,0.0001302542514167726
359,0.0001302542514167726,5.123752634972334e-05
360,5.123752634972334e-05,9.618973990654922e-07
361,9.618973990654922e-07,2.5978006306104362e-05
362,2.5978006306104362e-05,7.657251262571663e-05
363,7.657251262571663e-05,8.391093433601782e-05
364,8.391093433601782e-05,4.25535072281491e-05
365,4.25535072281491e-05,4.223723408358637e-06
366,4.223723408358637e-06,7.415622349071782e-06
367,7.415622349071782e-06,3.7063586205476895e-05
368,3.7063586205476895e-05,5.234772834228352e-05
369,5.234772834228352e-05,3.6440775147639215e-05
370,3.6440775147639215e-05,9.777833838597871e-06
371,9.777833838597871e-06,3.634748111380759e-07
372,3.634748111380759e-07,1.2695411896856967e-05
373,1.2695411896856967e-05,2.8069571271771565e-05
374,2.8069571271771565e-05,2.8641410608543083e-05
375,2.8641410608543083e-05,1.5221551620925311e-05
376,1.5221551620925311e-05,2.357548737563775e-06
377,2.357548737563775e-06,1.2497057468863204e-06
378,1.2497057468863204e-06,9.654091627453454e-06
379,9.654091627453454e-06,1.6959180356934667e-05
380,1.6959180356934667e-05,1.5851357602514327e-05
381,1.5851357602514327e-05,8.198491741495673e-06
382,8.198491741495673e-06,1.3778201264358358e-06
383,1.3778201264358358e-06,5.598343477686285e-07
384,5.598343477686285e-07,4.761085165227996e-06
385,4.761085165227996e-06,9.053538633452263e-06
386,9.053538633452263e-06,9.50794401433086e-06
387,9.50794401433086e-06,6.14177952229511e-06
388,6.14177952229511e-06,1.991894578168285e-06
389,1.991894578168285e-06,8.44733776261819e-08
390,8.44733776261819e-08,1.1436629847594304e-06
391,1.1436629847594304e-06,3.5948946788266767e-06
392,3.5948946788266767e-06,5.234072887105867e-06
393,5.234072887105867e-06,4.912648364552297e-06
394,4.912648364552297e-06,3.073463858527248e-06
395,3.073463858527248e-06,1.0712738003348932e-06
396,1.0712738003348932e-06,8.17920380313808e-08
397,8.17920380313808e-08,4.031991807096347e-07
398,4.031991807096347e-07,1.4888090618114802e-06
399,1.4888090618114802e-06,2.477886937413132e-06
400,2.477886937413132e-06,2.7648541163216578e-06
401,2.7648541163216578e-06,2.270747245347593e-06
402,2.270747245347593e-06,1.349303602182772e-06
403,1.349303602182772e-06,4.959165949003363e-07
404,4.959165949003363e-07,6.204206925986e-08
405,6.204206925986e-08,1.2418585981777142e-07
406,1.2418585981777142e-07,5.208426614444761e-07
407,5.208426614444761e-07,9.875170690065715e-07
408,9.875170690065715e-07,1.2974095398021745e-06
409,1.2974095398021745e-06,1.3424581766230403e-06
410,1.3424581766230403e-06,1.1426484434196027e-06
411,1.1426484434196027e-06,8.012612511265615e-07
412,8.012612511265615e-07,4.4476649918578914e-07
413,4.4476649918578914e-07,1.728774066123151e-07
414,1.728774066123151e-07,3.518427504900501e-08
415,3.518427504900501e-08,3.1149653523243614e-08
416,3.1149653523243614e-08,1.2594247777997225e-07
417,1.2594247777997225e-07,2.7092963250652247e-07
418,2.7092963250652247e-07,4.205689378977695e-07
419,4.205689378977695e-07,5.426986717793625e-07
420,5.426986717793625e-07,6.211754453033791e-07
421,6.211754453033791e-07,6.53683059681498e-07
422,6.53683059681498e-07,6.468939091064385e-07
423,6.468939091064385e-07,6.122126023910823e-07
424,6.122126023910823e-07,5.615626150756725e-07
425,5.615626150756725e-07,5.054038183516241e-07
426,5.054038183516241e-07,4.514812133038504e-07
427,4.514812133038504e-07,4.048249024890538e-07
428,4.048249024890538e-07,3.6828825500379025e-07
429,3.6828825500379025e-07,3.437677946749318e-07
430,3.437677946749318e-07,3.32431852712034e-07
431,3.32431852712034e-07,3.3595691206755873e-07
432,3.3595691206755873e-07,3.5693847166839987e-07
433,3.5693847166839987e-07,3.998330555532448e-07
434,3.998330555532448e-07,4.720928359347454e-07
435,4.720928359347454e-07,5.86262956403516e-07
436,5.86262956403516e-07,7.626885007994133e-07
437,7.626885007994133e-07,1.034863430504629e-06
438,1.034863430504629e-06,1.4574646911569289e-06
439,1.4574646911569289e-06,2.1215730612311745e-06
440,2.1215730612311745e-06,3.179793566232547e-06
441,3.179793566232547e-06,4.8945812523015775e-06
442,4.8945812523015775e-06,7.716285836067982e-06
443,7.716285836067982e-06,1.2436859833542258e-05
444,1.2436859833542258e-05,2.0429526557563804e-05
445,2.0429526557563804e-05,3.420039502088912e-05
446,3.420039502088912e-05,5.813459210912697e-05
447,5.813459210912697e-05,0.00010030381235992536
448,0.00010030381235992536,0.00017462426330894232
449,0.00017462426330894232,0.00030591824906878173
450,0.00030591824906878173,0.0005323973018676043
451,0.0005323973018676043,0.0009098030859604478
452,0.0009098030859604478,0.0014781719073653221
453,0.0014781719073653221,0.002198505215346813
454,0.002198505215346813,0.002776287728920579
455,0.002776287728920579,0.0027584978379309177
456,0.0027584978379309177,0.0017789923585951328
457,0.0017789923585951328,0.0004930897266604006
458,0.0004930897266604006,6.317695806501433e-06
459,6.317695806501433e-06,0.000552599667571485
460,0.000552599667571485,0.0012539253802970052
461,0.0012539253802970052,0.0011796470498666167
462,0.0011796470498666167,0.0004479359195102006
463,0.0004479359195102006,2.633375288496609e-06
464,2.633375288496609e-06,0.00029215612448751926
465,0.00029215612448751926,0.0007256396347656846
466,0.0007256396347656846,0.0006225043325684965
467,0.0006225043325684965,0.0001650524791330099
468,0.0001650524791330099,1.3088736523059197e-05
469,1.3088736523059197e-05,0.0002805865660775453
470,0.0002805865660775453,0.00046005702461116016
471,0.00046005702461116016,0.00026566261658445
472,0.00026566261658445,2.0254778064554557e-05
473,2.0254778064554557e-05,6.71934467391111e-05
474,6.71934467391111e-05,0.0002534879604354501
475,0.0002534879604354501,0.00024943030439317226
476,0.00024943030439317226,7.334503607125953e-05
477,7.334503607125953e-05,3.6394756079971557e-06
478,3.6394756079971557e-06,0.00010697587276808918
479,0.00010697587276808918,0.00017766235396265984
480,0.00017766235396265984,0.00010020560148404911
481,0.00010020560148404911,6.464636953751324e-06
482,6.464636953751324e-06,2.9701775929424912e-05
483,2.9701775929424912e-05,0.00010218974784947932
484,0.00010218974784947932,9.601105557521805e-05
485,9.601105557521805e-05,2.675964788068086e-05
486,2.675964788068086e-05,2.017319957303698e-06
487,2.017319957303698e-06,4.330663432483561e-05
488,4.330663432483561e-05,7.093789463397115e-05
489,7.093789463397115e-05,4.118520155316219e-05
490,4.118520155316219e-05,3.503203060972737e-06
491,3.503203060972737e-06,9.801622582017444e-06
492,9.801622582017444e-06,3.863961683236994e-05
493,3.863961683236994e-05,4.070630529895425e-05
494,4.070630529895425e-05,1.4848861610516906e-05
495,1.4848861610516906e-05,1.7380233430230874e-07
496,1.7380233430230874e-07,1.2643010450119618e-05
497,1.2643010450119618e-05,2.7343096007825807e-05
498,2.7343096007825807e-05,2.1374884454417042e-05
499,2.1374884454417042e-05,4.98601275467081e-06
500,4.98601275467081e-06,8.655277952129836e-07
501,8.655277952129836e-07,1.0757467862276826e-05
502,1.0757467862276826e-05,1.7365089661325328e-05
503,1.7365089661325328e-05,1.130424061557278e-05
504,1.130424061557278e-05,1.8847975979952025e-06
505,1.8847975979952025e-06,1.0988186431859504e-06
506,1.0988186431859504e-06,7.455731065419968e-06
507,7.455731065419968e-06,1.0672392818378285e-05
508,1.0672392818378285e-05,6.565035619132686e-06
509,6.565035619132686e-06,1.0511374739508028e-06
510,1.0511374739508028e-06,6.958720177863142e-07
511,6.958720177863142e-07,4.4526104829856195e-06
512,4.4526104829856195e-06,6.5100703068310395e-06
513,6.5100703068310395e-06,4.307182734919479e-06
514,4.307182734919479e-06,9.162238256976707e-07
515,9.162238256976707e-07,2.3944289750943426e-07
516,2.3944289750943426e-07,2.2580079530598596e-06
517,2.2580079530598596e-06,3.868861767841736e-06
518,3.868861767841736e-06,3.080754595430335e-06
519,3.080754595430335e-06,1.0286775022905204e-06
520,1.0286775022905204e-06,5.066016584009958e-08
521,5.066016584009958e-08,8.493212817484164e-07
522,8.493212817484164e-07,2.068331014015712e-06
523,2.068331014015712e-06,2.1862340418010717e-06
524,2.1862340418010717e-06,1.1673889730445808e-06
525,1.1673889730445808e-06,1.8588920625006722e-07
526,1.8588920625006722e-07,1.5039174172670755e-07
527,1.5039174172670755e-07,8.29904934107617e-07
528,8.29904934107617e-07,1.3280400708026718e-06
529,1.3280400708026718e-06,1.1169306617375696e-06
530,1.1169306617375696e-06,4.768962185153214e-07
531,4.768962185153214e-07,5.0539398444016115e-08
532,5.0539398444016115e-08,1.5158816779603512e-07
533,1.5158816779603512e-07,5.401428779805428e-07
534,5.401428779805428e-07,7.64329911362438e-07
535,7.64329911362438e-07,6.174082614052168e-07
536,6.174082614052168e-07,2.6978727873938624e-07
537,2.6978727873938624e-07,3.664899494992824e-08
538,3.664899494992824e-08,7.178081773417944e-08
539,7.178081773417944e-08,2.7107890332445095e-07
540,2.7107890332445095e-07,4.1648183923825854e-07
541,4.1648183923825854e-07,3.8120077761050197e-07
542,3.8120077761050197e-07,2.1241986303266458e-07
543,2.1241986303266458e-07,5.501988908918065e-08
544,5.501988908918065e-08,1.622588996497143e-08
545,1.622588996497143e-08,9.127857936164219e-08
546,9.127857936164219e-08,1.9182103017101326e-07
547,1.9182103017101326e-07,2.2995388349045243e-07
548,2.2995388349045243e-07,1.8223107645098935e-07
549,1.8223107645098935e-07,9.169474424197688e-08
550,9.169474424197688e-08,2.2621511774900682e-08
551,2.2621511774900682e-08,1.1694716306465125e-08
552,1.1694716306465125e-08,4.9688459569097176e-08
553,4.9688459569097176e-08,9.7997755688084e-08
554,9.7997755688084e-08,1.2006239558104426e-07
555,1.2006239558104426e-07,1.0378411730016524e-07
556,1.0378411730016524e-07,6.321549506083102e-08
557,6.321549506083102e-08,2.4041497681537294e-08
558,2.4041497681537294e-08,5.8301941052718576e-09
559,5.8301941052718576e-09,1.2271945237785076e-08
560,1.2271945237785076e-08,3.296585759926529e-08
561,3.296585759926529e-08,5.242227274493416e-08
562,5.242227274493416e-08,5.9361919824141296e-08
563,5.9361919824141296e-08,5.1437655912423e-08
564,5.1437655912423e-08,3.420293737121938e-08
565,3.420293737121938e-08,1.644698599534422e-08
566,1.644698599534422e-08,5.313278705898483e-09
567,5.313278705898483e-09,3.489055044880729e-09
568,3.489055044880729e-09,9.106937426395234e-09
569,9.106937426395234e-09,1.7721768941214577e-08
570,1.7721768941214577e-08,2.4768089801341375e-08
571,2.4768089801341375e-08,2.7391116930175485e-08
572,2.7391116930175485e-08,2.5118247037880792e-08
573,2.5118247037880792e-08,1.9384581051440364e-08
574,1.9384581051440364e-08,1.242888014729715e-08
575,1.242888014729715e-08,6.403165997426186e-09
576,6.403165997426186e-09,2.662386533458516e-09
577,2.662386533458516e-09,1.5840491141005941e-09
578,1.5840491141005941e-09,2.7094819721185104e-09
579,2.7094819721185104e-09,5.103892863900228e-09
580,5.103892863900228e-09,7.77794717521374e-09
581,7.77794717521374e-09,9.922436206011298e-09
582,9.922436206011298e-09,1.1106888742062893e-08
583,1.1106888742062893e-08,1.12345830416416e-08
584,1.12345830416416e-08,1.0462723132320662e-08
585,1.0462723132320662e-08,9.080970642116881e-09
586,9.080970642116881e-09,7.403548885065447e-09
587,7.403548885065447e-09,5.7037832235096175e-09
588,5.7037832235096175e-09,4.160203737058055e-09
589,4.160203737058055e-09,2.8679656427499367e-09
590,2.8679656427499367e-09,1.884639777571806e-09
591,1.884639777571806e-09,1.2024120588094434e-09
592,1.2024120588094434e-09,7.783190758559044e-10
593,7.783190758559044e-10,5.601149544176565e-10
594,5.601149544176565e-10,4.995936997431727e-10
