gene_id,bits,first_generation,magnet_cells,pred_tavg_nm,pred_delta_t_nm,committee_mean_tavg_nm,committee_mean_delta_t_nm,disagreement_tavg_nm,disagreement_delta_t_nm,disagreement_scaled,femm_tavg_nm,femm_delta_t_nm,truth_source,femm_generation
26be1178d0e7be4399e99ccab22b6458ebaeabe0a2e1d3a48e023eba1b1294b4,110101001110111100111110010011101110110110111111110011011100011101110011010101011111010001110111011111001111101110011001,1,79,2.995891571044922,0.446441113948822,2.9914931058883667,0.4334954172372818,0.013993554583010513,0.022675535958100842,0.034600892879155895,2.9999732588538297,0.40570404119897585,six_angle_femm_verified,1
42c26540beb548aefdc6ab3a960cfe25700e1895707549daf3231ddad47dfafe,011001101011111111110011110111011111010011011101111101101001101000111110001111111100111111111100111110111111111101111100,2,87,3.274923801422119,0.895893931388855,3.2834423780441284,0.8984747976064682,0.012453694880962618,0.02769350324627864,0.0408988196426557,,,,
5246943f8535fec9a1b0cd57adabf6fa63f3dcd9007814c4c1b68cb2f981c924,111011001011011101110011011010001110001011011101111101100101000011111001111101110100100100010011111100011110011101000010,2,69,2.5637292861938477,0.32965588569641113,2.5577027797698975,0.3435845300555229,0.008297645896265807,0.02647193091409596,0.03831821789531504,,,,
6ab76c81fecb6b3f01af18f65fe2b0236fe65625e5aad58842bc5f524a7e7fa9,110101001110111100111110010011101110110110111111110011011100011101110011111101111100100100010011111100011110011101011001,2,77,2.8700857162475586,0.5076763033866882,2.872646987438202,0.5178161934018135,0.0066725438671311485,0.036942830599922274,0.052779417348826574,2.871529596634581,0.586984291953633,six_angle_femm_verified,2
859fa1758e606872a936a882f650db191dc8e2aaaaefa879d7d78e513b7debbc,011001101011111111111011110111011111010011011101111101100011101000111110001111111100111111111100111110111111111101111100,1,88,3.301163911819458,0.9183170795440674,3.308688223361969,0.9114426970481873,0.014575081303716557,0.01467379375796611,0.024677179698701153,,,,
d9df0c409545120efc5a5fd5ea468f1798331a45b57e6eb7c7dc1b56e113c7cf,011100011111011111011111101111000011011101001100101101101011111101000110110011111110100001011011100011101110000010011000,1,71,2.598315715789795,0.41837453842163086,2.5814760327339172,0.422018438577652,0.010375661109675196,0.024988056617193725,0.036694614344805684,,,,
de5700e631d949dc048541212fb1d0471381c78ecfccc0474081b57785db774e,111011001011011101110011011010001110000111001011001011110101000011111001111101110100100100010011111100011110011101000010,1,67,2.483184814453125,0.37569132447242737,2.4750306010246277,0.3999266102910042,0.014553705968233759,0.020784150763721105,0.032324122609381445,,,,
