step,learning_rate,seconds,mse,old_mse,new_mse,attempts,grad_norm,amp_scale
1,1e-05,0.38127690000328585,0.08448756928555667,0.013077316029618183,0.29871832113713026,1,4.021286487579346,128.0
2,1e-05,0.38065500000084285,0.8757986584678292,0.032558912256111704,3.405518289655447,1,13.930549621582031,128.0
3,1e-05,0.37023120000230847,0.3962056615855545,0.01764704977783064,1.5318815112113953,1,8.52558708190918,128.0
4,1e-05,0.3730771000009554,0.2606457013171166,0.026646130718290806,0.962644406594336,1,6.763129234313965,128.0
5,1e-05,0.3690403000000515,0.06583815976046026,0.014711036890124282,0.21921952906996012,1,4.061145305633545,128.0
6,1e-05,0.3739348000017344,0.5436575161293149,0.022892133177568514,2.105953755322844,1,9.017498016357422,128.0
7,1e-05,0.3696135000027425,0.23230115277692676,0.033265798507879175,0.8294072337448597,1,3.8007309436798096,128.0
8,1e-05,0.37052290000065113,0.41908507025800645,0.030142165254801512,1.5859138295054436,1,11.250929832458496,128.0
9,1e-05,0.3704518000013195,0.05957918427884579,0.02366128928648929,0.16733286948874593,1,1.950079083442688,128.0
10,1e-05,0.3693758000008529,0.14557770173996687,0.02432779665105045,0.5093274284154177,1,5.158175945281982,128.0
11,1e-05,0.3716800999973202,0.20285552414134145,0.023895728557060163,0.7397348859813064,1,4.918206214904785,128.0
12,1e-05,0.3750430000000051,0.4417452635243535,0.018871322351818282,1.7103670365177095,1,11.314735412597656,128.0
13,1e-05,0.38056670000150916,0.1092211520881392,0.040141986372570194,0.31645864457823336,1,4.159727573394775,128.0
14,1e-05,0.3917363000000478,0.1239451072178781,0.025745383619020384,0.41854425985366106,1,3.161379098892212,128.0
15,1e-05,0.37447160000010626,0.2771641877479851,0.01906443142797798,1.0514634363353252,1,6.063407897949219,128.0
16,1e-05,0.37395439999818336,0.24344259034842253,0.034774062844614186,0.8694481868296862,1,7.159029483795166,128.0
17,1e-05,0.39540430000124616,0.15134362038224936,0.018204738890441757,0.5507602570578456,1,3.285015344619751,128.0
18,1e-05,0.39261939999778406,0.34904357604682446,0.0301615414985766,1.3056896021589637,1,6.291736125946045,128.0
19,1e-05,0.37059079999744426,0.14054818055592477,0.023515621859890718,0.4916458763182163,1,3.506448745727539,128.0
20,1e-05,0.37018520000128774,0.1513134860433638,0.024033967638388276,0.5331520698964596,1,4.835641384124756,128.0
21,1e-05,0.3708080999967933,0.1935310405679047,0.02790505796050032,0.690408980473876,1,6.096850872039795,128.0
22,1e-05,0.3742999999994936,0.06530683604069054,0.0228386966822048,0.19271125411614776,1,1.8407557010650635,128.0
23,1e-05,0.3740919000010763,0.0744123412296176,0.037396843234697975,0.18545883876504377,1,3.5129854679107666,128.0
24,1e-05,0.3859104000002844,0.11605058470740914,0.020135635665307444,0.40379542601294816,1,2.0013625621795654,128.0
25,1e-05,0.37728110000171,0.06848947959952056,0.022339676972478628,0.20693889260292053,1,2.288731575012207,128.0
26,1e-05,0.3754795000022568,0.1214530875440687,0.01659375987946987,0.4360310628544539,1,3.2534425258636475,128.0
27,1e-05,0.3725038999982644,0.3753762082196772,0.02141087781637907,1.4372721831314266,1,8.243876457214355,128.0
28,1e-05,0.37044170000081067,0.06888804817572236,0.020930129569023848,0.2127618035301566,1,2.5619261264801025,128.0
29,1e-05,0.3713681000008364,0.24982312670908868,0.032954043708741665,0.9004303637775593,1,7.54217529296875,128.0
30,1e-05,0.3701099999998405,0.3325536872725934,0.023531822487711906,1.2596192713826895,1,7.838064193725586,128.0
31,1e-05,0.3709592999985034,0.1696573868393898,0.018369336845353246,0.623521514236927,1,5.216175079345703,128.0
32,1e-05,0.37168190000011236,0.10275061638094485,0.022652336085836094,0.3430454656481743,1,2.873224973678589,128.0
33,1e-05,0.3777109000002383,0.37324241176247597,0.030553043664743502,1.4013104978948832,1,11.133901596069336,128.0
34,1e-05,0.3731609999995271,0.18874476058408618,0.03022619088490804,0.6643004426732659,1,5.2366790771484375,128.0
35,1e-05,0.37039500000173575,0.1199935800395906,0.04001789361548921,0.35992062743753195,1,5.8517608642578125,128.0
36,1e-05,0.3706611999987217,0.10665790224447846,0.03399098183338841,0.32465866301208735,1,4.153923988342285,128.0
37,1e-05,0.37092649999976857,0.3101640325039625,0.011888540737951795,1.2049905015155673,1,6.993664264678955,128.0
38,1e-05,0.3707386999994924,0.5112521518021822,0.04501626919955015,1.909959782846272,1,10.58540153503418,128.0
39,1e-05,0.37037989999953425,0.3373858283739537,0.018350787926465273,1.2944909539073706,1,5.597733497619629,128.0
40,1e-05,0.37196619999667746,0.604583254083991,0.014537832932546735,2.3747193657327443,1,12.581146240234375,128.0
41,1e-05,0.36973269999725744,0.20918062049895525,0.028349636859881382,0.7516735140234232,1,3.619596242904663,128.0
42,1e-05,0.3718300000000454,0.15782586904242635,0.029706440400332212,0.5421841507777572,1,5.227193355560303,128.0
43,1e-05,0.37408589999904507,0.09347291383892298,0.030799991295983393,0.28149166516959667,1,5.643994331359863,128.0
44,1e-05,0.37283400000160327,0.23397628962993622,0.025208245497196913,0.8602804569527507,1,4.9467315673828125,128.0
45,1e-05,0.37527180000324734,0.11483775591477752,0.021784337082256872,0.3939980040304363,1,2.6438636779785156,128.0
