sample_id,angle_deg,status,torque,attempt,build_time,mesh_time,solve_time,postprocess_time,total_time,mesh_nodes,mesh_elements,worker_pid,femm_pids_json,work_directory,error_type,error_message,started_at,completed_at
S000082,15.0,completed,0.7472080833683872,1,0.0,0.5020679000008386,28.60889189998852,0.03346249999594875,29.261933200003114,24971,48712,32604,[],C:\Users\26096\Desktop\em\python_topopt\runs\band_supplement_300_20260808_001\samples\S000082\femm\angle_15_attempt_1,,,2026-08-08T17:53:53.730+02:00,2026-08-08T17:54:23.776+02:00
S000083,0.0,completed,0.5788503692721503,1,5.705207200022414,0.5752335999859497,37.25946499998099,0.038912199990591034,43.70486220001476,28228,55236,30892,[],C:\Users\26096\Desktop\em\python_topopt\runs\band_supplement_300_20260808_001\samples\S000083\femm\angle_0_attempt_1,,,2026-08-08T17:55:19.021+02:00,2026-08-08T17:56:04.425+02:00
S000083,3.0,completed,0.7454255907854636,1,0.0,0.5892919999896549,25.35200270000496,0.04114240000490099,26.109035900008166,28228,55236,33232,[],C:\Users\26096\Desktop\em\python_topopt\runs\band_supplement_300_20260808_001\samples\S000083\femm\angle_3_attempt_1,,,2026-08-08T17:56:04.471+02:00,2026-08-08T17:56:31.392+02:00
S000083,6.0,completed,0.7364020730367993,1,0.0,0.5918000999954529,24.61259720000089,0.04056059999857098,25.370390900003258,28228,55236,3140,[],C:\Users\26096\Desktop\em\python_topopt\runs\band_supplement_300_20260808_001\samples\S000083\femm\angle_6_attempt_1,,,2026-08-08T17:56:31.445+02:00,2026-08-08T17:56:57.594+02:00
S000083,9.0,completed,0.5526882481182362,1,0.0,0.587225800001761,25.743517499999143,0.0367448000179138,26.49447279999731,28228,55236,19088,[],C:\Users\26096\Desktop\em\python_topopt\runs\band_supplement_300_20260808_001\samples\S000083\femm\angle_9_attempt_1,,,2026-08-08T17:56:57.663+02:00,2026-08-08T17:57:24.969+02:00
S000083,12.0,completed,0.4675652679282903,1,0.0,0.5802478000114206,22.26772930001607,0.03676409999025054,23.012164899992058,28228,55236,3744,[],C:\Users\26096\Desktop\em\python_topopt\runs\band_supplement_300_20260808_001\samples\S000083\femm\angle_12_attempt_1,,,2026-08-08T17:57:25.030+02:00,2026-08-08T17:57:48.861+02:00
S000083,15.0,completed,0.580713350181351,1,0.0,0.5988908000290394,24.36853410000913,0.03812199999811128,25.135811200016178,28228,55236,21744,[],C:\Users\26096\Desktop\em\python_topopt\runs\band_supplement_300_20260808_001\samples\S000083\femm\angle_15_attempt_1,,,2026-08-08T17:57:48.930+02:00,2026-08-08T17:58:14.842+02:00
S000084,0.0,completed,0.8108155545256341,1,4.674361300014425,0.5688772000139579,39.43988469999749,0.036849500000244007,44.8456726000295,27415,53594,27688,[],C:\Users\26096\Desktop\em\python_topopt\runs\band_supplement_300_20260808_001\samples\S000084\femm\angle_0_attempt_1,,,2026-08-08T17:55:19.036+02:00,2026-08-08T17:56:06.241+02:00
S000084,3.0,completed,0.7288057471965926,1,0.0,0.5364571000100113,42.43984979999368,0.040211600018665195,43.136049199994886,27415,53594,15388,[],C:\Users\26096\Desktop\em\python_topopt\runs\band_supplement_300_20260808_001\samples\S000084\femm\angle_3_attempt_1,,,2026-08-08T17:56:06.294+02:00,2026-08-08T17:56:50.202+02:00
S000084,6.0,completed,0.798359359800435,1,0.0,0.5502642999927048,36.63951539999107,0.03740569998626597,37.35432199999923,27415,53594,4616,[],C:\Users\26096\Desktop\em\python_topopt\runs\band_supplement_300_20260808_001\samples\S000084\femm\angle_6_attempt_1,,,2026-08-08T17:56:50.263+02:00,2026-08-08T17:57:28.408+02:00
