epoch,train_loss,val_loss,learning_rate
1,0.7653656024760055,0.39238453213719354,0.001
2,0.2174403919065255,0.14685059169640288,0.001
3,0.12412037835419515,0.13008369613384854,0.001
4,0.08018471324227809,0.13353279837663623,0.001
5,0.054111238727230046,0.09503326647811466,0.001
6,0.045843589907493085,0.10345446019644898,0.001
7,0.03286191789034674,0.10484195799355346,0.001
8,0.03299626534211946,0.11748223726588171,0.001
9,0.028109835230851903,0.10831032113896476,0.001
10,0.024949242291278033,0.10336342950661977,0.001
11,0.023769605655902373,0.11371216696241628,0.001
12,0.02129063481150674,0.11180666139448323,0.001
13,0.01628386946911855,0.11456129242832534,0.001
14,0.013470147789106835,0.13725921036540598,0.001
15,0.023004218113280638,0.09737794684327167,0.001
16,0.018529957318562478,0.07441071370517574,0.001
17,0.014853144812345977,0.09936186692852905,0.001
18,0.012587945240666818,0.10354647497480042,0.001
19,0.01575035860051115,0.0848890977781176,0.001
20,0.01542963787738238,0.10357451546883238,0.001
21,0.028045334519938663,0.1279811286839886,0.001
22,0.05195867093037371,0.15339424108393526,0.001
23,0.02740971740685395,0.14095977265477758,0.001
24,0.01783696561840828,0.09031488030141102,0.001
25,0.03513233856396119,0.09133162432246739,0.001
26,0.04473762308054373,0.11029083641686878,0.001
27,0.03738731711402552,0.10321639607781949,0.0005
28,0.02484708092790329,0.08327178005579013,0.0005
29,0.009178771501847902,0.0795330774165006,0.0005
30,0.007080632899777114,0.09231957588074864,0.0005
31,0.007021255519595483,0.08092736909930832,0.0005
32,0.0039507185736785,0.09071903103503628,0.0005
33,0.0031820148414703317,0.08621571652123318,0.0005
34,0.004622778034687785,0.0838277156730205,0.0005
35,0.004187018184823491,0.09809966446552876,0.0005
36,0.0038808656970855367,0.08059938856657001,0.0005
37,0.0033213205763169417,0.09089253079776027,0.0005
38,0.0024013289436065123,0.08942188984817928,0.00025
39,0.0023641924960232873,0.0849692598345199,0.00025
40,0.0020535959949714816,0.08596562853325969,0.00025
41,0.0025652656985588143,0.08467462982820428,0.00025
42,0.002159323323927271,0.08523628756331937,0.00025
43,0.002305342401836662,0.08924080366673677,0.00025
44,0.0016304587181720836,0.08317495209439366,0.00025
45,0.0016822047093366342,0.08555586524487693,0.00025
46,0.0014484074132333458,0.08913598828701581,0.00025
