scenario_id,candidate_id,inner_angle_deg,outer_angle_deg,current_angle_deg,ia_a,ib_a,ic_a,raw_gap_torque_nm,comparison_torque_nm
phase_p30,final_high_tavg,6,0,54.0,2.057248383023656,1.4235782507653008,-3.4808266337889564,-3.531170252638472,7.062340505276944
phase_p30,final_high_tavg,9,0,66.0,1.4235782507653008,2.057248383023656,-3.4808266337889564,-3.482041189211592,6.964082378423184
phase_p30,final_high_tavg,12,0,78.0,0.7276909178621581,2.60100688917088,-3.3286978070330377,-2.97694002877125,5.9538800575425
phase_p30,final_high_tavg,15,0,90.0,2.143131898507868e-16,3.0310889132455356,-3.031088913245535,-3.134435881032431,6.268871762064862
phase_p60,low_tavg,0,0,60.0,1.7500000000000004,1.7500000000000004,-3.5,-1.645214054653076,3.290428109306152
phase_p60,low_tavg,3,0,72.0,1.081559480312316,2.341957122256004,-3.4235166025683195,-1.738309536186783,3.476619072373566
phase_p60,low_tavg,6,0,84.0,0.3658496214367871,2.831559480312316,-3.197409101749103,-1.856503868326985,3.71300773665397
phase_p60,low_tavg,9,0,96.0,-0.36584962143678745,3.197409101749103,-2.831559480312316,-1.664610475694207,3.329220951388414
phase_p60,low_tavg,12,0,108.0,-1.0815594803123156,3.42351660256832,-2.3419571222560034,-1.675220445515986,3.350440891031972
phase_p60,low_tavg,15,0,120.0,-1.7499999999999991,3.5,-1.7500000000000016,-1.644417013751722,3.288834027503444
phase_p60,median_tavg,0,0,60.0,1.7500000000000004,1.7500000000000004,-3.5,-3.44192763467379,6.88385526934758
phase_p60,median_tavg,3,0,72.0,1.081559480312316,2.341957122256004,-3.4235166025683195,-2.989995594186433,5.979991188372866
phase_p60,median_tavg,6,0,84.0,0.3658496214367871,2.831559480312316,-3.197409101749103,-3.13136512222104,6.26273024444208
phase_p60,median_tavg,9,0,96.0,-0.36584962143678745,3.197409101749103,-2.831559480312316,-3.061281536684397,6.122563073368794
phase_p60,median_tavg,12,0,108.0,-1.0815594803123156,3.42351660256832,-2.3419571222560034,-3.241220361420872,6.482440722841744
phase_p60,median_tavg,15,0,120.0,-1.7499999999999991,3.5,-1.7500000000000016,-3.440630750027026,6.881261500054052
phase_p60,high_tavg,0,0,60.0,1.7500000000000004,1.7500000000000004,-3.5,-4.022936611533384,8.045873223066769
phase_p60,high_tavg,3,0,72.0,1.081559480312316,2.341957122256004,-3.4235166025683195,-3.831394454491385,7.66278890898277
phase_p60,high_tavg,6,0,84.0,0.3658496214367871,2.831559480312316,-3.197409101749103,-3.985786982608143,7.971573965216286
phase_p60,high_tavg,9,0,96.0,-0.36584962143678745,3.197409101749103,-2.831559480312316,-3.806965874111657,7.613931748223314
phase_p60,high_tavg,12,0,108.0,-1.0815594803123156,3.42351660256832,-2.3419571222560034,-3.968047645192894,7.936095290385788
phase_p60,high_tavg,15,0,120.0,-1.7499999999999991,3.5,-1.7500000000000016,-4.024869333530362,8.049738667060724
phase_p60,final_low_tavg,0,0,60.0,1.7500000000000004,1.7500000000000004,-3.5,-3.135707045938224,6.271414091876448
phase_p60,final_low_tavg,3,0,72.0,1.081559480312316,2.341957122256004,-3.4235166025683195,-3.36932904365262,6.73865808730524
phase_p60,final_low_tavg,6,0,84.0,0.3658496214367871,2.831559480312316,-3.197409101749103,-3.101016867541428,6.202033735082856
phase_p60,final_low_tavg,9,0,96.0,-0.36584962143678745,3.197409101749103,-2.831559480312316,-3.128855048206959,6.257710096413918
phase_p60,final_low_tavg,12,0,108.0,-1.0815594803123156,3.42351660256832,-2.3419571222560034,-3.066200757728872,6.132401515457744
phase_p60,final_low_tavg,15,0,120.0,-1.7499999999999991,3.5,-1.7500000000000016,-3.135615812947792,6.271231625895584
phase_p60,final_high_tavg,0,0,60.0,1.7500000000000004,1.7500000000000004,-3.5,-3.614449523119265,7.22889904623853
phase_p60,final_high_tavg,3,0,72.0,1.081559480312316,2.341957122256004,-3.4235166025683195,-4.070156030450943,8.140312060901886
phase_p60,final_high_tavg,6,0,84.0,0.3658496214367871,2.831559480312316,-3.197409101749103,-4.061206883824443,8.122413767648887
phase_p60,final_high_tavg,9,0,96.0,-0.36584962143678745,3.197409101749103,-2.831559480312316,-4.0465895820818,8.0931791641636
phase_p60,final_high_tavg,12,0,108.0,-1.0815594803123156,3.42351660256832,-2.3419571222560034,-3.584484573183719,7.168969146367438
phase_p60,final_high_tavg,15,0,120.0,-1.7499999999999991,3.5,-1.7500000000000016,-3.616744615270469,7.233489230540938
phase_p90,low_tavg,0,0,90.0,2.143131898507868e-16,3.0310889132455356,-3.031088913245535,-1.424718864372995,2.84943772874599
phase_p90,low_tavg,3,0,102.0,-0.7276909178621577,3.3286978070330373,-2.60100688917088,-1.435024268154345,2.87004853630869
phase_p90,low_tavg,6,0,114.0,-1.423578250765301,3.4808266337889564,-2.0572483830236563,-1.682422546875344,3.364845093750688
phase_p90,low_tavg,9,0,126.0,-2.0572483830236554,3.4808266337889564,-1.4235782507653003,-1.365198437906953,2.730396875813906
