gene_id,bits,source,family_id,split_role,generator_parameters,seed,parent_old_index,parameter_regime,selection_method,selection_rank,selection_distance_squared,display_region_id,experiment_groups,magnet_cells,raw_bits,raw_gene_id,repair_changed_cells,repair_passes,nearest_old_train_hamming,magnet_area_sector_mm2,magnet_area_full_motor_mm2,status,tavg_nm,delta_t_nm,condition_fingerprint,waveform_reference,source_package_identity,source_label_reference
de57d75451a4eada1687f322d91ba16127bbd0400b1182cb384367f85f3c04b3,111111111111111100110000100000100000100000100000100000100000000000000000100000100000110000111111111111111111111111111111,B,B/pool/field_00658/attempt_0/params_124c425d826c0d19,train,"{""attempt"": 0, ""m"": 58, ""scale"": [4, 4]}",13349480423077743689,,same_range,G,1,0.0026191420450789875,2,G-S;G-E,58,111111111111111100110000100000100000100000100000100000100000000000000000100000100000110000111111111111111111111111111111,de57d75451a4eada1687f322d91ba16127bbd0400b1182cb384367f85f3c04b3,0,0,45,54.65344356464812,218.61377425859249,verified,2.0688647603936494,2.026260636517149,97cd342fe5d68919dffee97fe5ff2d37bcfdbfd461eb357e9ca92f75ee05c712,received/full_run_records.zip!/de57d75451a4eada1687f322d91ba16127bbd0400b1182cb384367f85f3c04b3/label.json,739e916a53c1b452668a50af0be232c7fc939925509b2a301349d1d50853c70c,received/full_run_records.zip!/de57d75451a4eada1687f322d91ba16127bbd0400b1182cb384367f85f3c04b3/label.json
1d265cdff9513d9a3a82c0129728c6c169a2ac9a7f7a66250ce6abc437444afd,000101000010011000000110110000010000001000000000000000100110101010000010000100001000000000000000000000000000000000000000,U,U/pool/field_01682/attempt_0/params_66972120c4da6628,train,"{""attempt"": 0, ""m"": 26}",13349480423077743689,,same_range,G,2,0.0027843875999735606,2,G-S;G-E,20,100101000010011000000110110000010000001000000000000000100110101010000010100100001000000010001000000000000100000000010000,368269ff8ab4fe7ed5d80b5bb8f4630b66becf980cd6495717d615e2967bcd35,6,1,42,18.992672261684177,75.97068904673671,verified,0.6772997978396186,0.326859007595782,97cd342fe5d68919dffee97fe5ff2d37bcfdbfd461eb357e9ca92f75ee05c712,received/full_run_records.zip!/1d265cdff9513d9a3a82c0129728c6c169a2ac9a7f7a66250ce6abc437444afd/label.json,739e916a53c1b452668a50af0be232c7fc939925509b2a301349d1d50853c70c,received/full_run_records.zip!/1d265cdff9513d9a3a82c0129728c6c169a2ac9a7f7a66250ce6abc437444afd/label.json
8e3421e5ed6b7753da06a51d9c004c4f3d2c59429228aa4e323fdedb6a913e98,001000110011100110100100001011001010000000001001110101010110000010001100010100011000110000110001110010100110010010010010,U,U/pool/field_04435/attempt_0/params_9d061dd6086ef63c,train,"{""attempt"": 0, ""m"": 47}",13349480423077743689,,same_range,G,3,0.002685240267036817,2,G-S;G-E,46,001000110011100110100100001011101010000000001001110101010110000010001100010100011000110000110001110010100110010010010010,ce5169a741fc2833fa087b66c1ac471ca69ce796f73e183cf2323eb556ca2223,1,1,45,43.64418687415735,174.5767474966294,verified,1.6981884768262372,0.544814681973049,97cd342fe5d68919dffee97fe5ff2d37bcfdbfd461eb357e9ca92f75ee05c712,received/full_run_records.zip!/8e3421e5ed6b7753da06a51d9c004c4f3d2c59429228aa4e323fdedb6a913e98/label.json,739e916a53c1b452668a50af0be232c7fc939925509b2a301349d1d50853c70c,received/full_run_records.zip!/8e3421e5ed6b7753da06a51d9c004c4f3d2c59429228aa4e323fdedb6a913e98/label.json
c07581ac51259af125d23f27490fa1772e9b828866ed54fe2b1c5bcc32e12f9c,000001000010000010000010001011001101000101101001100000000000000100110010010010010100010010010100001101101010101010000001,U,U/pool/field_04073/attempt_0/params_8a71703679c9ad40,train,"{""attempt"": 0, ""m"": 41}",13349480423077743689,,same_range,G,4,0.0026687157115473596,2,G-S;G-E,38,000001100010000010100010001011001101000101101001100000000001000100110010010010010100010010010100001101101010101010000001,9a0dd375370b468b486adaeaed76f67039505bdbb24e93ad5033f232e95bff85,3,1,42,36.326326484783664,145.30530593913466,verified,1.454116652302636,0.7298571822739071,97cd342fe5d68919dffee97fe5ff2d37bcfdbfd461eb357e9ca92f75ee05c712,received/full_run_records.zip!/c07581ac51259af125d23f27490fa1772e9b828866ed54fe2b1c5bcc32e12f9c/label.json,739e916a53c1b452668a50af0be232c7fc939925509b2a301349d1d50853c70c,received/full_run_records.zip!/c07581ac51259af125d23f27490fa1772e9b828866ed54fe2b1c5bcc32e12f9c/label.json
ec9e7ecc7d4e8b2e65b63000e46162f04cd9e63babba4461712e6b0da080148d,110000110101101010010001000000110101000101010110100011010010010000000110011101100101000011001000110100100000110000000000,U,U/pool/field_02641/attempt_0/params_1d6dc034b59607a9,train,"{""attempt"": 0, ""m"": 46}",13349480423077743689,,same_range,G,5,0.0026687157115473596,2,G-S;G-E,44,110000110101101010010001000000110101000101010110100011010010010000000110011101100101000011001000110100100000110100000001,7443b3c26195971cebab587af330b1298f6430d5b011127283d239188cdb3f6f,2,1,44,41.757906090561036,167.03162436224414,verified,1.6499049540859945,0.5283194514181611,97cd342fe5d68919dffee97fe5ff2d37bcfdbfd461eb357e9ca92f75ee05c712,received/full_run_records.zip!/ec9e7ecc7d4e8b2e65b63000e46162f04cd9e63babba4461712e6b0da080148d/label.json,739e916a53c1b452668a50af0be232c7fc939925509b2a301349d1d50853c70c,received/full_run_records.zip!/ec9e7ecc7d4e8b2e65b63000e46162f04cd9e63babba4461712e6b0da080148d/label.json
f5071856369d5eba09c3ebe05e816035ce8016bdc00776fb0831532f57d0192d,011011010000001111111010111001110101001000010000011100001000100000011011011000100100000101000110100011101000010100100000,U,U/pool/field_00372/attempt_0/params_bb65b3c23ba9afda,train,"{""attempt"": 0, ""m"": 50}",13349480423077743689,,same_range,G,6,0.002635666600568445,2,G-S;G-E,48,011011010000001111111010111001110101001000010000011100001001100000011011011000100100000101000110100011101000010101100000,ce21ef03a6022dbe37c230fc30a5b9c36fe38740bd14f3e9da250e711320effc,2,1,44,45.498001551323384,181.99200620529354,verified,1.6915748784260953,0.3324711780779841,97cd342fe5d68919dffee97fe5ff2d37bcfdbfd461eb357e9ca92f75ee05c712,received/full_run_records.zip!/f5071856369d5eba09c3ebe05e816035ce8016bdc00776fb0831532f57d0192d/label.json,739e916a53c1b452668a50af0be232c7fc939925509b2a301349d1d50853c70c,received/full_run_records.zip!/f5071856369d5eba09c3ebe05e816035ce8016bdc00776fb0831532f57d0192d/label.json
1ec51b98f83bbac512e905d6c2882cba05a04a1a763e4bd3b0b185d0c6e0c3eb,010001100001000000010001100111101000001011000000001000001001010101010000001110101001010000101010100011001111000001000000,U,U/pool/field_02828/attempt_0/params_24768e62d6866064,train,"{""attempt"": 0, ""m"": 43}",13349480423077743689,,same_range,G,7,0.0026191420450789875,2,G-S;G-E,40,010001100101000000010001100111101000001011000000101000001001010101010000001110101001010000101010100011001111000001001000,cd31025e103d67eaed83b9688c00aaf7cbf61f1dc215fa4e624c0ee805d8744e,3,1,43,38.245073374810175,152.9802934992407,verified,1.5475481478188213,0.29719922042410607,97cd342fe5d68919dffee97fe5ff2d37bcfdbfd461eb357e9ca92f75ee05c712,received/full_run_records.zip!/1ec51b98f83bbac512e905d6c2882cba05a04a1a763e4bd3b0b185d0c6e0c3eb/label.json,739e916a53c1b452668a50af0be232c7fc939925509b2a301349d1d50853c70c,received/full_run_records.zip!/1ec51b98f83bbac512e905d6c2882cba05a04a1a763e4bd3b0b185d0c6e0c3eb/label.json
5731503c74acef7f7ead4a784126ecd7ec1ac49a2ba36fd569753bfbfb7280dd,100000100010110111000011000011001110100001100110100011111101001101000100001011000011111111001001000001000011000000000000,L,L/pool/field_01868/attempt_0/params_6fc35c9df212700e,train,"{""attempt"": 0, ""m"": 50, ""scale"": [0.5, 0.5]}",13349480423077743689,,same_range,G,8,0.0026191420450789875,2,G-S;G-E,48,101000100010110111000011000011001110100001100110100011111101001101000100001011000011111111001001000001000011000000010000,3e2e425517235d2071ffb865b89105c4e4eae9ce0a178137321d2b01af8a7e6f,2,1,42,46.066158413852456,184.26463365540982,verified,1.8642230620103852,0.6361470321360361,97cd342fe5d68919dffee97fe5ff2d37bcfdbfd461eb357e9ca92f75ee05c712,received/full_run_records.zip!/5731503c74acef7f7ead4a784126ecd7ec1ac49a2ba36fd569753bfbfb7280dd/label.json,739e916a53c1b452668a50af0be232c7fc939925509b2a301349d1d50853c70c,received/full_run_records.zip!/5731503c74acef7f7ead4a784126ecd7ec1ac49a2ba36fd569753bfbfb7280dd/label.json
654f5c8b478fb1a049d57843e140f566138078b4fc763311a0874ef80cb3b23c,100010111010000110000000010110010000101101011011000100010110010100101101000001000001010000100000110000111000100010101101,U,U/pool/field_01189/attempt_0/params_9d061dd6086ef63c,train,"{""attempt"": 0, ""m"": 47}",13349480423077743689,,same_range,G,9,0.0026191420450789875,2,G-S;G-E,45,100010111010000110000000010110010000101101011011000100010110010100101101000001000001010000100100110001111000100010101101,12d6775e86f616bc36d352737db62301230819825f6181c3a7cfdde8243a83db,2,1,43,42.65234732271388,170.60938929085552,verified,1.6784906336866454,0.46529750716970186,97cd342fe5d68919dffee97fe5ff2d37bcfdbfd461eb357e9ca92f75ee05c712,received/full_run_records.zip!/654f5c8b478fb1a049d57843e140f566138078b4fc763311a0874ef80cb3b23c/label.json,739e916a53c1b452668a50af0be232c7fc939925509b2a301349d1d50853c70c,received/full_run_records.zip!/654f5c8b478fb1a049d57843e140f566138078b4fc763311a0874ef80cb3b23c/label.json
cf07eaad4672a3a124a9fde09244a532968190753470f7a2ce81bce8515c31ae,001011001011001001000001001110100100100100001000010100110010001101001000000100110001010101100110010100001000010001000111,U,U/pool/field_02136/attempt_0/params_1d6dc034b59607a9,train,"{""attempt"": 0, ""m"": 46}",13349480423077743689,,same_range,G,10,0.0026191420450789875,2,G-S;G-E,44,001011001011101001000001001110100100100101001000010100110010001101001000000100110001010101100110010100001000010001000111,3ee4a6e6024e6b05fdaf4dfa31fe78094c7755b1157b3cc544ad8400dc6dd759,2,1,42,42.03386799521795,168.1354719808718,verified,1.6655159351628088,0.727818414744329,97cd342fe5d68919dffee97fe5ff2d37bcfdbfd461eb357e9ca92f75ee05c712,received/full_run_records.zip!/cf07eaad4672a3a124a9fde09244a532968190753470f7a2ce81bce8515c31ae/label.json,739e916a53c1b452668a50af0be232c7fc939925509b2a301349d1d50853c70c,received/full_run_records.zip!/cf07eaad4672a3a124a9fde09244a532968190753470f7a2ce81bce8515c31ae/label.json
d188dca717a32de2d67df3da93b34e2c73120543c07878da1c12994fcf3ecdf0,011010001001010010001000010000011100001000001011000101110000001011000000000001010110001100001000110001100101111011111111,U,U/pool/field_02533/attempt_0/params_99c713f9f3942759,train,"{""attempt"": 0, ""m"": 48}",13349480423077743689,,same_range,G,11,0.0026191420450789875,5,G-S;G-E,47,011010001001010010001000010000011101001000101011000101110000001011000000000001010110001100001000110001100101111011011111,686ff25443970f9b13445bf6447607272cc1af4eb2f1e9dba86301aff9bb3d63,3,1,40,44.78212390453691,179.12849561814764,verified,1.816612946541568,1.0155996391037232,97cd342fe5d68919dffee97fe5ff2d37bcfdbfd461eb357e9ca92f75ee05c712,received/full_run_records.zip!/d188dca717a32de2d67df3da93b34e2c73120543c07878da1c12994fcf3ecdf0/label.json,739e916a53c1b452668a50af0be232c7fc939925509b2a301349d1d50853c70c,received/full_run_records.zip!/d188dca717a32de2d67df3da93b34e2c73120543c07878da1c12994fcf3ecdf0/label.json
52a4af049bc4cf204433a38e59bb30d58c44670729421fc2116c7add8754d608,011000101100111000111110111111000010011100010010000000000100011000011011000001010111100011100000001000001010001100001011,U,U/pool/field_03794/attempt_0/params_0d2bfd4f627fb2c1,train,"{""attempt"": 0, ""m"": 51}",13349480423077743689,,same_range,G,12,0.00260261748958953,2,G-S;G-E,49,011001101100111000101110111111000010011100010010000000000101011000011011000001010111100011100000001000001010101100001011,b84f48b6fe10023ae6ef067ce6d940255a56ac94303a6b8e4cc44353940abb9d,4,1,40,46.57100636884246,186.28402547536984,verified,1.777210063539086,1.102555389478606,97cd342fe5d68919dffee97fe5ff2d37bcfdbfd461eb357e9ca92f75ee05c712,received/full_run_records.zip!/52a4af049bc4cf204433a38e59bb30d58c44670729421fc2116c7add8754d608/label.json,739e916a53c1b452668a50af0be232c7fc939925509b2a301349d1d50853c70c,received/full_run_records.zip!/52a4af049bc4cf204433a38e59bb30d58c44670729421fc2116c7add8754d608/label.json
99cb2aea3e678e10b8b71e028a18553e68e79a0ba510eef4f8380283eb9f8de1,000110000100000010011111110111110011111011010000101000000000011000000001100001101110000000001011000101000001101011010011,U,U/pool/field_00023/attempt_0/params_9d061dd6086ef63c,train,"{""attempt"": 0, ""m"": 47}",13349480423077743689,,same_range,G,13,0.00260261748958953,2,G-S;G-E,48,000110010100000010011111110111010010111011010000101000000010011000000001100001101110000000001011000101000001101011010010,ef79c162d723eeb6772f6cccd5a126119a212ad7e082d6f187fbd36496c85b12,5,1,41,45.88759482848614,183.55037931394455,verified,1.7038719536155005,1.579404169258405,97cd342fe5d68919dffee97fe5ff2d37bcfdbfd461eb357e9ca92f75ee05c712,received/full_run_records.zip!/99cb2aea3e678e10b8b71e028a18553e68e79a0ba510eef4f8380283eb9f8de1/label.json,739e916a53c1b452668a50af0be232c7fc939925509b2a301349d1d50853c70c,received/full_run_records.zip!/99cb2aea3e678e10b8b71e028a18553e68e79a0ba510eef4f8380283eb9f8de1/label.json
a71f03211ab5ab42c29373d55b072e58f20219299d89ed6df9a632c04e5198a4,000111000011101111110111010100010010100011111000110101101101111010101010110100100011000010101110100001100010001110001000,U,U/pool/field_01863/attempt_0/params_028c17449d631d32,train,"{""attempt"": 0, ""m"": 59}",13349480423077743689,,same_range,G,14,0.00260261748958953,5,G-S;G-E,59,010111000011101110110111010100010010100011111000110101101101111010101010110100100011000010101110100001100010001110001000,cacb2bf62da313ae5bcfb103365d4bacbf49751e9e7d123b9d37fa890f1a987d,2,1,43,56.11604165932993,224.46416663731972,verified,2.180679704007573,0.21019329215535087,97cd342fe5d68919dffee97fe5ff2d37bcfdbfd461eb357e9ca92f75ee05c712,received/full_run_records.zip!/a71f03211ab5ab42c29373d55b072e58f20219299d89ed6df9a632c04e5198a4/label.json,739e916a53c1b452668a50af0be232c7fc939925509b2a301349d1d50853c70c,received/full_run_records.zip!/a71f03211ab5ab42c29373d55b072e58f20219299d89ed6df9a632c04e5198a4/label.json
aa4814ba13afd692b7fb25810fe5e36edd687935d0c42963ee05bd4f9cb14588,000001100001101100001100110101000010010011111001010010011011001000011010010010001011010010001000011100100010100001100010,U,U/pool/field_02945/attempt_0/params_9d061dd6086ef63c,train,"{""attempt"": 0, ""m"": 47}",13349480423077743689,,same_range,G,15,0.00260261748958953,2,G-S;G-E,47,000001100001101100001100110101000010010011111001010010011011001000011010010010001011010010001000011100100010100001100010,aa4814ba13afd692b7fb25810fe5e36edd687935d0c42963ee05bd4f9cb14588,0,0,41,44.73342474489149,178.93369897956595,verified,1.7932714540918513,0.128912278553158,97cd342fe5d68919dffee97fe5ff2d37bcfdbfd461eb357e9ca92f75ee05c712,received/full_run_records.zip!/aa4814ba13afd692b7fb25810fe5e36edd687935d0c42963ee05bd4f9cb14588/label.json,739e916a53c1b452668a50af0be232c7fc939925509b2a301349d1d50853c70c,received/full_run_records.zip!/aa4814ba13afd692b7fb25810fe5e36edd687935d0c42963ee05bd4f9cb14588/label.json
c81a89a7b504645220718b13d49b11a2e9e8aed397ba03de5db8a9f7e6789780,111110101000001000100011110100110111000100000000000011000101000111000110011001011110110100100100000011110001100001000010,L,L/pool/field_00232/attempt_0/params_921bd7f92d00d5c1,train,"{""attempt"": 0, ""m"": 51, ""scale"": [0.5, 0.5]}",13349480423077743689,,same_range,G,16,0.00260261748958953,9,G-S;G-E,49,111110101000001000100011110100110111000100000000010011000101100111000110011001011110110100100100000011110001100001000010,d789c4eeb678c52c818d94028fe49f4b019757bdf4a9a70f849d2d99952aff35,2,1,43,46.70087079456343,186.8034831782537,verified,1.8430302778190384,0.16217608435042208,97cd342fe5d68919dffee97fe5ff2d37bcfdbfd461eb357e9ca92f75ee05c712,received/full_run_records.zip!/c81a89a7b504645220718b13d49b11a2e9e8aed397ba03de5db8a9f7e6789780/label.json,739e916a53c1b452668a50af0be232c7fc939925509b2a301349d1d50853c70c,received/full_run_records.zip!/c81a89a7b504645220718b13d49b11a2e9e8aed397ba03de5db8a9f7e6789780/label.json
c9e70d63a8b53a9b695b2ec84596ba11fdd6216646d28dec4a9a6878c1958a73,111001000001001011010110001000111000000000000001010010010101000001000010000001000001111001110111000001000110100011011011,U,U/pool/field_01975/attempt_0/params_7851aa111c2bb7e7,train,"{""attempt"": 0, ""m"": 45}",13349480423077743689,,same_range,G,17,0.00260261748958953,2,G-S;G-E,44,111001000001001011010110001000111000000000000001010010010101000001100010001001000001111001110111000001000110100011011010,9af0fe3ff2ed5cf953bfff7824e1eabb84bdd8c5d6ecd466dae40a3634e6b887,3,1,43,42.16373242093885,168.6549296837554,verified,1.6733648747258432,0.6141004483058541,97cd342fe5d68919dffee97fe5ff2d37bcfdbfd461eb357e9ca92f75ee05c712,received/full_run_records.zip!/c9e70d63a8b53a9b695b2ec84596ba11fdd6216646d28dec4a9a6878c1958a73/label.json,739e916a53c1b452668a50af0be232c7fc939925509b2a301349d1d50853c70c,received/full_run_records.zip!/c9e70d63a8b53a9b695b2ec84596ba11fdd6216646d28dec4a9a6878c1958a73/label.json
ed3f4f935009e452bf7cc2eaf9836e7295e2d49cf181a120c9b1ef750a1ed5ee,011000000010011111100100100110010000000000011100010100000110010001001100111010001001010100111011010011010011000111000011,U,U/pool/field_02396/attempt_0/params_99c713f9f3942759,train,"{""attempt"": 0, ""m"": 48}",13349480423077743689,,same_range,G,18,0.00260261748958953,9,G-S;G-E,49,011000000010011111100100100110010000000000011100010100000110010001001100111010001001010100111011010010010011000111100010,45d6a8360e8902bc046f713d616d43613ebdac135aecfe7a4a2cfc8de409068c,3,1,41,46.765803007423855,187.06321202969542,verified,1.8966552493336633,0.6100967458519468,97cd342fe5d68919dffee97fe5ff2d37bcfdbfd461eb357e9ca92f75ee05c712,received/full_run_records.zip!/ed3f4f935009e452bf7cc2eaf9836e7295e2d49cf181a120c9b1ef750a1ed5ee/label.json,739e916a53c1b452668a50af0be232c7fc939925509b2a301349d1d50853c70c,received/full_run_records.zip!/ed3f4f935009e452bf7cc2eaf9836e7295e2d49cf181a120c9b1ef750a1ed5ee/label.json
20b1704a3f3d890550d6141eb97b2328b03a338390c60cd94e4d7cae9e468f23,111000110010110101110010000001111101100100101000011001101101001000000000001010001100000100010100010000000100011100101110,U,U/pool/field_04308/attempt_0/params_99c713f9f3942759,train,"{""attempt"": 0, ""m"": 48}",13349480423077743689,,same_range,G,19,0.002586092934100073,2,G-S;G-E,47,011000110010010101110010000001111101100100101000011001101101001000100000001010101100000100010101010000000100011100101110,9b90b9d489145de79c8e8033c51231b0551bd086e0f1c4b7141c6a186e9ea7ad,5,1,40,44.42499673380435,177.6999869352174,verified,1.627824816543195,0.9889841751349409,97cd342fe5d68919dffee97fe5ff2d37bcfdbfd461eb357e9ca92f75ee05c712,received/full_run_records.zip!/20b1704a3f3d890550d6141eb97b2328b03a338390c60cd94e4d7cae9e468f23/label.json,739e916a53c1b452668a50af0be232c7fc939925509b2a301349d1d50853c70c,received/full_run_records.zip!/20b1704a3f3d890550d6141eb97b2328b03a338390c60cd94e4d7cae9e468f23/label.json
3b00b24049715c1aab22ace1a4e94e57db29f9492d125364f7aa76e8b6e081eb,110000000110001110000100000000010000001100001000000011010011100011010000110001101010010111100100001100111110001111010001,L,L/pool/field_04912/attempt_0/params_2eb4b1e65128842b,train,"{""attempt"": 0, ""m"": 47, ""scale"": [0.5, 0.5]}",13349480423077743689,,same_range,G,20,0.002586092934100073,2,G-S;G-E,46,110000000110001110000100000001010000001101001000000011010010100011010000110001101010010111100100001100111110001111010001,ba3ce0d5a90221065cbf757d4201369fbfd28f275508c4e0df4b67f806751134,3,1,44,43.8389835127387,175.3559340509548,verified,1.9136082633333462,0.41815701450324383,97cd342fe5d68919dffee97fe5ff2d37bcfdbfd461eb357e9ca92f75ee05c712,received/full_run_records.zip!/3b00b24049715c1aab22ace1a4e94e57db29f9492d125364f7aa76e8b6e081eb/label.json,739e916a53c1b452668a50af0be232c7fc939925509b2a301349d1d50853c70c,received/full_run_records.zip!/3b00b24049715c1aab22ace1a4e94e57db29f9492d125364f7aa76e8b6e081eb/label.json
591f01b97a058d78e922d153691db2c1ec05c94ea083fd5db3638b0ab3d7442e,110100000101001010111011000010100010100010101000001110000000000110001101001000000011000001010001001011000100000000000011,U,U/pool/field_04775/attempt_0/params_8a71703679c9ad40,train,"{""attempt"": 0, ""m"": 41}",13349480423077743689,,same_range,G,21,0.002586092934100073,2,G-S;G-E,39,110100000101001010111011000010100010100010101000001110000000100110001101101000000011000001010001001011000100000000000011,fefe6254cb6f0ddfe5c2ad68557d6eac585d39284a1fb27899e051018efe0505,2,1,42,37.38309824908757,149.53239299635027,verified,1.3931257213492954,0.3888364790111629,97cd342fe5d68919dffee97fe5ff2d37bcfdbfd461eb357e9ca92f75ee05c712,received/full_run_records.zip!/591f01b97a058d78e922d153691db2c1ec05c94ea083fd5db3638b0ab3d7442e/label.json,739e916a53c1b452668a50af0be232c7fc939925509b2a301349d1d50853c70c,received/full_run_records.zip!/591f01b97a058d78e922d153691db2c1ec05c94ea083fd5db3638b0ab3d7442e/label.json
953dcbf8d5758a373da5cd6fd2f973a7af4cdc3e2668c9d7db7996355b5e1057,111000101010000001101001010010010001000001001100001000100100100000011000100000110011001100010000110111001010110000101000,U,U/pool/field_03544/attempt_0/params_24768e62d6866064,train,"{""attempt"": 0, ""m"": 43}",13349480423077743689,,same_range,G,22,0.002586092934100073,2,G-S;G-E,42,111000101010000001101001010010010001000001001100001000100101100000011000100000110011001100010000110111001010110000101000,26c982d24aff17b83a4251c32d2de19187f21ed3f4c29ca60f618dfd230a91a4,1,1,39,39.67682866838337,158.7073146735335,verified,1.5489745825180308,0.45530159721556496,97cd342fe5d68919dffee97fe5ff2d37bcfdbfd461eb357e9ca92f75ee05c712,received/full_run_records.zip!/953dcbf8d5758a373da5cd6fd2f973a7af4cdc3e2668c9d7db7996355b5e1057/label.json,739e916a53c1b452668a50af0be232c7fc939925509b2a301349d1d50853c70c,received/full_run_records.zip!/953dcbf8d5758a373da5cd6fd2f973a7af4cdc3e2668c9d7db7996355b5e1057/label.json
a848219df173522a81b78def636e4611d8829fa4314099475d4570500d15fd12,110000111001110011100010101100001100001100000110000110000011000110011010001100001000011010010010010100111101000001011001,L,L/pool/field_02324/attempt_0/params_9a3f9ea5524d5d4d,train,"{""attempt"": 0, ""m"": 52, ""scale"": [0.5, 0.5]}",13349480423077743689,,same_range,G,23,0.002586092934100073,9,G-S;G-E,49,110000111001110011100010101100001101001100100110000110100011000110011010001100001000011010010010010100111101000001011001,b5d39fd05b3d11e77c3eba0997215cab5bb31bcb595527e4fbc26ee9ff335a38,3,1,41,46.603472475272724,186.4138899010909,verified,1.7959465529747531,0.673698243014218,97cd342fe5d68919dffee97fe5ff2d37bcfdbfd461eb357e9ca92f75ee05c712,received/full_run_records.zip!/a848219df173522a81b78def636e4611d8829fa4314099475d4570500d15fd12/label.json,739e916a53c1b452668a50af0be232c7fc939925509b2a301349d1d50853c70c,received/full_run_records.zip!/a848219df173522a81b78def636e4611d8829fa4314099475d4570500d15fd12/label.json
0b7cfc2f925989f5f2ebc945c6561d88d16456f9ccf8c916d08556fee4167a96,100100010100100011011011011000000000001000010001101010000110010111110000010010011011000101000111010000011001000101000101,U,U/pool/field_04246/attempt_0/params_99c713f9f3942759,train,"{""attempt"": 0, ""m"": 48}",13349480423077743689,,same_range,G,24,0.0025695683786106155,2,G-S;G-E,46,100100010100100011011011011000000010001000010001101010000110010111110000010010011011000101000111010000011001000101100101,55c7acdfe05308829643c98d395202fdb588126dfe683cb1d5a5532ba7259334,2,1,44,43.968847938459554,175.87539175383822,verified,1.7970877955749422,0.4261442659584671,97cd342fe5d68919dffee97fe5ff2d37bcfdbfd461eb357e9ca92f75ee05c712,received/full_run_records.zip!/0b7cfc2f925989f5f2ebc945c6561d88d16456f9ccf8c916d08556fee4167a96/label.json,739e916a53c1b452668a50af0be232c7fc939925509b2a301349d1d50853c70c,received/full_run_records.zip!/0b7cfc2f925989f5f2ebc945c6561d88d16456f9ccf8c916d08556fee4167a96/label.json
0fc771adceeed8b08e015f88215e7c73a256f3aae5301b4fa42d3d48c4209304,100010110010110011110111010111000111001011001011001011001011001010000010000110000110000110000011000011100111100110000110,L,L/pool/field_03761/attempt_0/params_fcf2ab9e2cfc5d11,train,"{""attempt"": 0, ""m"": 55, ""scale"": [0.5, 2]}",13349480423077743689,,same_range,G,25,0.0025695683786106155,5,G-S;G-E,55,100010110010110011110111010111000111001011001011001011001011001010000010000110000110000110000011000011100111100110000110,0fc771adceeed8b08e015f88215e7c73a256f3aae5301b4fa42d3d48c4209304,0,0,44,52.94410306109653,211.7764122443861,verified,1.9285596174047301,1.052851626627167,97cd342fe5d68919dffee97fe5ff2d37bcfdbfd461eb357e9ca92f75ee05c712,received/full_run_records.zip!/0fc771adceeed8b08e015f88215e7c73a256f3aae5301b4fa42d3d48c4209304/label.json,739e916a53c1b452668a50af0be232c7fc939925509b2a301349d1d50853c70c,received/full_run_records.zip!/0fc771adceeed8b08e015f88215e7c73a256f3aae5301b4fa42d3d48c4209304/label.json
1ef26b1a064154d9ed3d3cd268d63e95fc462ceca9feaa5d2d33691d4a493d7e,000000101001110010000100001011101100010010000100110011110011111001100100110000001100000000000010110111001000001000000100,U,U/pool/field_00167/attempt_0/params_67661ad5e5e64ea0,train,"{""attempt"": 0, ""m"": 44}",13349480423077743689,,same_range,G,26,0.0025695683786106155,2,G-S;G-E,43,000000101001110010000100001011101100010010000100110011010011111001100100110001001100100000000010110111001000001000000100,8da6fec22a0c723340a8d5d693a972d26aed453984030040ec06a2513d2ce5cd,3,1,42,40.78229959233268,163.1291983693307,verified,1.6380063026940972,0.23162808083541697,97cd342fe5d68919dffee97fe5ff2d37bcfdbfd461eb357e9ca92f75ee05c712,received/full_run_records.zip!/1ef26b1a064154d9ed3d3cd268d63e95fc462ceca9feaa5d2d33691d4a493d7e/label.json,739e916a53c1b452668a50af0be232c7fc939925509b2a301349d1d50853c70c,received/full_run_records.zip!/1ef26b1a064154d9ed3d3cd268d63e95fc462ceca9feaa5d2d33691d4a493d7e/label.json
33a69bbfe6dfc68a663eda996dd89599b55034e1f4928b487502295e5fc2c639,000000000000110000111000111110010011001110000000110001000001001001111100001111111000110000000011011000100100000011000111,L,L/pool/field_00286/attempt_0/params_caa8e36a139fc952,train,"{""attempt"": 0, ""m"": 46, ""scale"": [1.5, 0.5]}",13349480423077743689,,same_range,G,27,0.0025695683786106155,2,G-S;G-E,46,000000000100110000111000111110010011001110000000110001000001001001111100001111111000110000000011011000100100000011000110,3c30716fb39837c291b2214a39934e982bb5cd5c6021637d0ee2b320d7e0443f,2,1,41,43.69288603380263,174.77154413521052,verified,1.842117160005824,0.5994740842264199,97cd342fe5d68919dffee97fe5ff2d37bcfdbfd461eb357e9ca92f75ee05c712,received/full_run_records.zip!/33a69bbfe6dfc68a663eda996dd89599b55034e1f4928b487502295e5fc2c639/label.json,739e916a53c1b452668a50af0be232c7fc939925509b2a301349d1d50853c70c,received/full_run_records.zip!/33a69bbfe6dfc68a663eda996dd89599b55034e1f4928b487502295e5fc2c639/label.json
