step,learning_rate,seconds,mse,old_mse,new_mse,attempts,grad_norm,amp_scale
1,2.9999999999999997e-05,0.015467900004296098,0.08035716414451599,0.03514355208192553,0.3968524932861328,1,5.033257007598877,128.0
2,2.9999999999999997e-05,0.01319820000207983,0.08060342818498611,0.0383489727973938,0.3763846755027771,1,6.687355041503906,128.0
3,2.9999999999999997e-05,0.011515900005178992,0.31960445642471313,0.06616340364728655,2.093691825866699,1,10.763289451599121,128.0
4,2.9999999999999997e-05,0.013052000002062414,0.2197861522436142,0.04561169232640948,1.4390074014663696,1,12.328296661376953,128.0
5,2.9999999999999997e-05,0.010922499997832347,0.0256347618997097,0.011787855199405126,0.12256310880184174,1,2.560002565383911,128.0
6,2.9999999999999997e-05,0.01652450000256067,0.09491806477308273,0.02401805349758693,0.5912181735038757,1,8.22674560546875,128.0
7,2.9999999999999997e-05,0.011822300002677366,0.05608534440398216,0.030170351266860962,0.23749026656150818,1,4.914234638214111,128.0
8,2.9999999999999997e-05,0.01454159999411786,0.09863554686307907,0.02690641794885908,0.6007394194602966,1,10.647822380065918,128.0
9,2.9999999999999997e-05,0.011122600000817329,0.16341622173786163,0.03171945256846292,1.0852936506271362,1,5.583086013793945,128.0
10,2.9999999999999997e-05,0.011380399999325164,0.058184489607810974,0.024046493428094045,0.29715046286582947,1,2.9552950859069824,128.0
11,2.9999999999999997e-05,0.013910300003772136,0.06878097355365753,0.03480719881398337,0.30659735202789307,1,5.8164286613464355,128.0
12,2.9999999999999997e-05,0.0196490999951493,0.03984762355685234,0.01000212984425681,0.24876606464385986,1,3.643995761871338,128.0
13,2.9999999999999997e-05,0.015216899999359157,0.0888143852353096,0.01931089162826538,0.5753388404846191,1,4.282403945922852,128.0
14,2.9999999999999997e-05,0.013849499999196269,0.05434121936559677,0.023566586630684987,0.26976367831230164,1,3.2688262462615967,128.0
15,2.9999999999999997e-05,0.011580400001548696,0.06593060493469238,0.03133477483476911,0.30810144543647766,1,3.729098320007324,128.0
16,2.9999999999999997e-05,0.011140899994643405,0.30902236700057983,0.03296262238706861,2.241440534591675,1,15.037546157836914,128.0
17,2.9999999999999997e-05,0.01090709999698447,0.04973353073000908,0.01800269527094705,0.2718493938446045,1,2.310509204864502,128.0
18,2.9999999999999997e-05,0.010769400003482588,0.06937532871961594,0.034070874963487895,0.3165065050125122,1,5.820243835449219,128.0
19,2.9999999999999997e-05,0.013015700002142694,0.03859710693359375,0.017921456268855503,0.1833266317844391,1,1.7853469848632812,128.0
20,2.9999999999999997e-05,0.011215800004720222,0.10892520844936371,0.017050632408687046,0.7520471811294556,1,7.354733943939209,128.0
21,2.9999999999999997e-05,0.011085199999797624,0.06577926874160767,0.017918556928634644,0.4008042812347412,1,4.295904159545898,128.0
22,2.9999999999999997e-05,0.01098469999851659,0.03587942570447922,0.019317529031208584,0.15181270241737366,1,2.666046619415283,128.0
23,2.9999999999999997e-05,0.010685499997634906,0.0414586067199707,0.023619328226361955,0.16633354127407074,1,2.9551141262054443,128.0
24,2.9999999999999997e-05,0.011836699995910749,0.03665071353316307,0.0175914466381073,0.17006558179855347,1,3.1852550506591797,128.0
25,2.9999999999999997e-05,0.01458940000156872,0.057363688945770264,0.031353873865945,0.23943237960338593,1,3.6314759254455566,128.0
26,2.9999999999999997e-05,0.0169367999988026,0.07794245332479477,0.039706021547317505,0.345597505569458,1,5.525163173675537,128.0
27,2.9999999999999997e-05,0.017140299998573028,0.03417425975203514,0.01880355817931039,0.1417691707611084,1,1.8173564672470093,128.0
28,2.9999999999999997e-05,0.016409799995017238,0.043103091418743134,0.026318090302603587,0.16059811413288116,1,3.793388605117798,128.0
29,2.9999999999999997e-05,0.016957300002104603,0.07873360067605972,0.02909179244722639,0.4262262284755707,1,4.13818359375,128.0
30,2.9999999999999997e-05,0.018452699994668365,0.05953429639339447,0.04092069183077131,0.1898294985294342,1,4.414480209350586,128.0
31,2.9999999999999997e-05,0.016296699999656994,0.07079596817493439,0.035469276564461846,0.3180828094482422,1,7.1036176681518555,128.0
32,2.9999999999999997e-05,0.016492700000526384,0.03830026462674141,0.01968744397163391,0.1685900241136551,1,2.302077054977417,128.0
33,2.9999999999999997e-05,0.016908699995838106,0.14257341623306274,0.05760983058384487,0.7373183965682983,1,7.022933006286621,128.0
