epoch,train_mse_scaled,validation_mse_scaled
82,0.0002841487876139581,0.0012857981491833925
83,0.0002887301379814744,0.0011629260843619704
84,0.00028073388966731727,0.0011581003200262785
85,0.00025939533952623606,0.001235492993146181
86,0.00023290877288673073,0.0011953621869906783
87,0.00020515595679171383,0.0010905335657298565
88,0.0001887544640339911,0.0010984449181705713
89,0.00018323713447898626,0.0011730478145182133
90,0.00018854986410588026,0.0011495990911498666
91,0.00019475774024613202,0.0010828189551830292
92,0.00020246194617357105,0.001110370154492557
93,0.00020248026703484356,0.0011733260471373796
94,0.0001978194050025195,0.0011416430352255702
95,0.0001845878578023985,0.0010955616598948836
96,0.00017270386160816997,0.001142044784501195
97,0.000160311465151608,0.0012018590932711959
98,0.00015405594604089856,0.0011771308491006494
99,0.00014966644812375307,0.001164567656815052
100,0.00015092104149516672,0.0012295173946768045
101,0.00015164355863817036,0.0012629065895453095
102,0.0001523229293525219,0.0012145173968747258
103,0.0001493503077654168,0.0012001810828223825
104,0.00014498636301141232,0.0012389977928251028
105,0.0001388790988130495,0.0012277249479666352
106,0.00013268123439047486,0.0011781140929087996
107,0.00012788480671588331,0.0011841740924865007
108,0.0001246384927071631,0.0012142697814852
109,0.00012344478454906493,0.0011897661024704576
110,0.00012219914060551673,0.0011621437733992934
111,0.00012121129839215428,0.0011830091243609786
112,0.00011858455400215462,0.0011921566911041737
113,0.00011513355275383219,0.0011585205793380737
114,0.00011035052739316598,0.0011504197027534246
115,0.00010559423390077427,0.0011725006625056267
116,0.00010110751463798806,0.0011627145577222109
117,9.708013385534286e-05,0.0011369752464815974
118,9.381750714965165e-05,0.001145983231253922
119,9.074460831470788e-05,0.00115637993440032
120,8.793298911768943e-05,0.0011330869747325778
121,8.479338430333883e-05,0.0011185765033587813
122,8.156675903592259e-05,0.0011311853304505348
123,7.801992614986375e-05,0.0011236036662012339
124,7.444781658705324e-05,0.0011016244534403086
125,7.112666207831353e-05,0.0011046340223401785
126,6.809173646615818e-05,0.0011120133567601442
127,6.55146868666634e-05,0.001097746891900897
128,6.301639950834215e-05,0.0010945646790787578
129,6.1029284552205354e-05,0.0011074920184910297
130,5.980899732094258e-05,0.0011004704283550382
131,5.840411176905036e-05,0.0010872483253479004
132,5.696127482224256e-05,0.0010954240569844842
133,5.5474094551755115e-05,0.001098527223803103
134,5.415464693214744e-05,0.0010877866297960281
135,5.292949208524078e-05,0.0010914908489212394
136,5.181581946089864e-05,0.0011032772017642856
137,5.079942638985813e-05,0.0010999031364917755
138,4.973704562871717e-05,0.0010982936946675181
139,4.867744064540602e-05,0.0011079361429437995
140,4.757917486131191e-05,0.0011061429977416992
141,4.6464330807793885e-05,0.00109735201112926
142,4.537625500233844e-05,0.001100105931982398
143,4.432555579114705e-05,0.0011002296814695
144,4.337648715591058e-05,0.0010915189050137997
145,4.2462335841264576e-05,0.0010920455679297447
146,4.1562048863852397e-05,0.001096624182537198
147,4.067523332196288e-05,0.0010922900401055813
148,3.9761729567544535e-05,0.0010914014419540763
149,3.8847858377266675e-05,0.0010965137043967843
150,3.7940906622679904e-05,0.0010936821345239878
151,3.705513881868683e-05,0.0010895236628130078
152,3.621040377765894e-05,0.00109257479198277
153,3.5420278436504304e-05,0.0010914989979937673
154,3.464537803665735e-05,0.0010893067810684443
155,3.385835589142516e-05,0.001094243605621159
156,3.309601379442029e-05,0.001095248619094491
157,3.2344374631065875e-05,0.0010920838685706258
158,3.160777487209998e-05,0.0010942742228507996
159,3.0880295526003465e-05,0.001094604260288179
160,3.0174755011103116e-05,0.0010900716297328472
161,2.9486711355275474e-05,0.0010904634837061167
162,2.8810347430408e-05,0.0010920033091679215
163,2.8149594072601758e-05,0.0010885446099564433
164,2.756379035417922e-05,0.0010920735076069832
165,2.6949415769195184e-05,0.0010945746907964349
166,2.627866888360586e-05,0.0010925409151241183
167,2.5662884581834078e-05,0.0010946579277515411
168,2.5083245418500155e-05,0.0010977452620863914
169,2.4514567485312e-05,0.001094902167096734
170,2.3961854822118767e-05,0.0010945538524538279
171,2.3425065592164174e-05,0.0010965886758640409
172,2.2868860469316132e-05,0.0010937073966488242
173,2.2333335436997004e-05,0.001093363738618791
174,2.181117088184692e-05,0.0010940080974251032
175,2.1302526874933392e-05,0.0010910893324762583
176,2.079963087453507e-05,0.001090382575057447
177,2.030787982221227e-05,0.0010914315935224295
178,1.9822855392703786e-05,0.001088436576537788
179,1.9345839973539114e-05,0.0010872679995372891
180,1.887755570351146e-05,0.0010877418098971248
181,1.842056735767983e-05,0.0010848260717466474
182,1.7968483007280156e-05,0.0010843102354556322
183,1.752421485434752e-05,0.0010841315379366279
184,1.7122449207818136e-05,0.0010829544626176357
185,1.6703239452908747e-05,0.0010820747120305896
186,1.6267575119854882e-05,0.001081400434486568
187,1.589311614225153e-05,0.0010820386232808232
188,1.550296656205319e-05,0.001082108006812632
189,1.5108130355656613e-05,0.0010822818148881197
190,1.4737174751644488e-05,0.001082368427887559
191,1.4371096767717972e-05,0.0010814288398250937
192,1.4009245205670595e-05,0.001080628135241568
193,1.3653148016601335e-05,0.0010800008894875646
194,1.3319897334440611e-05,0.001079218229278922
195,1.2971330761502031e-05,0.0010793522233143449
196,1.263928697881056e-05,0.001078860368579626
197,1.2344418792054057e-05,0.0010797629365697503
198,1.2018033885397017e-05,0.0010790986707434058
199,1.1695193279592786e-05,0.0010782936587929726
200,1.1410231309127994e-05,0.0010801164899021387
201,1.1116110727016348e-05,0.0010792820248752832
202,1.0829832717718091e-05,0.00107981963083148
203,1.055246866599191e-05,0.0010814026463776827
204,1.0281270078849047e-05,0.001079835812561214
205,1.0015786756412126e-05,0.001080286456272006
206,9.753452104632743e-06,0.0010799452429637313
207,9.495434824202675e-06,0.0010777025017887354
208,9.241602128895465e-06,0.0010777562856674194
209,8.992468792712316e-06,0.001076033804565668
210,8.748702384764329e-06,0.0010742528829723597
211,8.510531188221648e-06,0.001074284198693931
212,8.29321379569592e-06,0.001073258463293314
213,8.058153071033303e-06,0.0010729363420978189
214,7.848027962609194e-06,0.0010728241177275777
215,7.64246033213567e-06,0.001073598861694336
216,7.437052772729658e-06,0.0010741844307631254
217,7.231240488181356e-06,0.0010737681295722723
218,7.038414878479671e-06,0.001073590014129877
219,6.8489844124997035e-06,0.0010728638153523207
220,6.6627490014070645e-06,0.001071830978617072
221,6.480056526925182e-06,0.001071331207640469
222,6.300348559307167e-06,0.001070554950274527
223,6.123796083556954e-06,0.0010699692647904158
224,5.953011623205384e-06,0.0010692572686821222
225,5.782289008493535e-06,0.001068714540451765
226,5.6173967095674016e-06,0.0010672290809452534
227,5.465389222081285e-06,0.0010673704091459513
228,5.3062840379425324e-06,0.0010659965919330716
229,5.159886768524302e-06,0.0010655855294317007
230,5.0132630349253304e-06,0.0010670803021639585
231,4.868147698289249e-06,0.00106562371365726
232,4.7301787162723485e-06,0.001066465163603425
233,4.595486643665936e-06,0.0010660463012754917
234,4.463463483261876e-06,0.0010643545538187027
235,4.334560344432248e-06,0.0010651317425072193
236,4.208450718579115e-06,0.0010631207842379808
237,4.084719421371119e-06,0.0010632026242092252
238,3.96794803236844e-06,0.0010630879551172256
239,3.848414962703828e-06,0.0010621995897963643
240,3.7330551094783004e-06,0.0010631023906171322
241,3.6223466395313153e-06,0.0010616668732836843
242,3.5137734357704176e-06,0.0010616595391184092
243,3.4178133319073822e-06,0.0010619518579915166
244,3.3160279144794913e-06,0.0010600994573906064
245,3.210780050721951e-06,0.0010621139081194997
246,3.1170795864454703e-06,0.001061274204403162
247,3.02631610793469e-06,0.0010607835138216615
248,2.935882548626978e-06,0.001062889350578189
249,2.84925249616208e-06,0.0010602676775306463
250,2.7635765036393423e-06,0.0010617721127346158
251,2.678899591046502e-06,0.0010596767533570528
252,2.596615104266675e-06,0.0010592101607471704
253,2.516895392545848e-06,0.001059837988577783
254,2.439060835968121e-06,0.0010574727784842253
255,2.362993654969614e-06,0.001059075933881104
256,2.288580390086281e-06,0.0010567853460088372
257,2.2178619474289007e-06,0.0010575021151453257
258,2.1467660644702846e-06,0.0010559248039498925
259,2.0818815755774267e-06,0.0010557668283581734
260,2.0156401205895236e-06,0.0010557190980762243
261,1.9528301891114097e-06,0.001055123400874436
262,1.892307977868768e-06,0.001054810592904687
263,1.8339162579650292e-06,0.00105514214374125
264,1.776764975147671e-06,0.0010541288647800684
265,1.7213685623573838e-06,0.0010547961574047804
266,1.6670184095346485e-06,0.0010538785718381405
267,1.6140979823831003e-06,0.0010539202485233545
268,1.5625151945641846e-06,0.0010535852052271366
269,1.51233598444378e-06,0.001052982872352004
270,1.463413127567037e-06,0.0010530860163271427
271,1.4158002841213602e-06,0.001051911385729909
272,1.371648181702767e-06,0.0010527445701882243
273,1.3258049875730649e-06,0.0010508999694138765
274,1.2852697182097472e-06,0.001052025705575943
275,1.2436792076186975e-06,0.0010508658597245812
276,1.2024577245028922e-06,0.001051463303156197
277,1.1636773251666455e-06,0.0010505116079002619
278,1.1260676728852559e-06,0.001050117309205234
279,1.0904411738010822e-06,0.0010496398899704218
280,1.0538539072513231e-06,0.0010486901737749577
281,1.019287310555228e-06,0.0010487226536497474
282,9.860219734036946e-07,0.0010475792223587632
283,9.527915949547605e-07,0.001048178761266172
284,9.208343954014708e-07,0.0010465855011716485
285,8.904522132979764e-07,0.0010471016867086291
286,8.596904308433295e-07,0.0010453654685989022
287,8.309495456160221e-07,0.001045438228175044
288,8.031713605305413e-07,0.001044699689373374
289,7.760889957353356e-07,0.0010439869947731495
290,7.499810976696608e-07,0.0010449488181620836
291,7.251611009451153e-07,0.001042846473865211
292,7.019986014711321e-07,0.0010453563882037997
293,6.78867934311711e-07,0.001041133888065815
294,6.574667850145488e-07,0.0010457964381203055
295,6.372088705575152e-07,0.0010392960393801332
296,6.181006710903603e-07,0.001046657795086503
297,6.008814921187877e-07,0.0010372314136475325
298,5.859363909621607e-07,0.0010483040241524577
299,5.747565978708735e-07,0.0010340268490836024
300,5.691379669769958e-07,0.0010508737759664655
301,5.716830173696508e-07,0.001028965343721211
302,5.899464099456964e-07,0.0010559414513409138
303,6.338992761811824e-07,0.0010205372236669064
304,7.222365638881456e-07,0.0010660802945494652
305,8.891686889000994e-07,0.0010065367678180337
306,1.1888103017554386e-06,0.0010858543682843447
307,1.7557432556714048e-06,0.000982594327069819
308,2.779959686449729e-06,0.0011235115816816688
309,4.662026640289696e-06,0.0009387248428538442
310,8.151245310727973e-06,0.0011973690707236528
311,1.4715473298565485e-05,0.0008613283862359822
312,2.716084236453753e-05,0.001354775857180357
313,5.146990224602632e-05,0.0007340059382840991
314,9.844885062193498e-05,0.0017145720776170492
315,0.0001895234308904037,0.0005861198296770453
316,0.00036001516855321825,0.0025288003962486982
317,0.0006542428745888174,0.0006094275740906596
318,0.001085335505194962,0.003777994541451335
319,0.001563889323733747,0.0007831707480363548
320,0.0017406796105206013,0.0034473477862775326
321,0.0012852078070864081,0.0005733679281547666
322,0.0004551586462184787,0.001133878598921001
323,4.640769475372508e-06,0.0018972291145473719
324,0.0002621459716465324,0.0005688503733836114
325,0.0007464172085747123,0.0027830961626023054
326,0.0007944118115119636,0.0005975632229819894
327,0.00035153902717866004,0.001181409927085042
328,1.0377456419519149e-05,0.0016445346409454942
329,0.00015006645116955042,0.0005773496231995523
330,0.00045096329995431006,0.0021885691676288843
331,0.0004369062662590295,0.0006894228281453252
332,0.00014513713540509343,0.0009957377333194017
333,1.7846261926024454e-06,0.001619960181415081
334,0.0001522256643511355,0.0006060207961127162
335,0.00030058284755796194,0.0017471257597208023
336,0.00021028280025348067,0.0008374083554372191
337,3.322366683278233e-05,0.0008656617137603462
338,2.2389902369468473e-05,0.0015857790131121874
339,0.00014456937788054347,0.0006530751707032323
340,0.00018223904771730304,0.0014191472437232733
341,8.221311873057857e-05,0.0009741100366227329
342,1.931691031131777e-06,0.0008071684278547764
343,4.201535557513125e-05,0.0015035613905638456
344,0.00011191191879333928,0.0007233891519717872
345,9.676708577899262e-05,0.0012287296121940017
346,2.5667603040346876e-05,0.0010734848910942674
347,2.421406861685682e-06,0.00080253800842911
348,4.4037595216650516e-05,0.001401193207129836
349,7.408101373584941e-05,0.0007954399334266782
350,4.760938827530481e-05,0.0011221285676583648
351,6.931647476449143e-06,0.0011137061519548297
352,5.883847279619658e-06,0.0008243952761404216
353,3.4521992347436026e-05,0.0013097928604111075
354,4.543559407466091e-05,0.0008516496745869517
355,2.431251050438732e-05,0.0010728033958002925
356,2.2028480088920332e-06,0.0011113814543932676
357,5.657949259330053e-06,0.0008553041843697429
358,2.3128466636990197e-05,0.001239538425579667
359,2.7642261557048187e-05,0.0008875413914211094
360,1.4141877727524843e-05,0.001057127257809043
361,1.2838510201618192e-06,0.0010861139744520187
362,3.3645255825831555e-06,0.0008868655422702432
363,1.3719776688958518e-05,0.0011854853946715593
364,1.7175747416331433e-05,0.0009051469969563186
365,9.905356819217559e-06,0.001061728922650218
366,1.5338678167609032e-06,0.00105396774597466
367,1.1074320127590909e-06,0.0009226385736837983
368,6.857128482806729e-06,0.0011458656517788768
369,1.0561340786807705e-05,0.0009141674381680787
370,8.004691153473686e-06,0.0010756527772173285
371,2.5965039185393834e-06,0.0010145042324438691
372,1.2521105929863552e-07,0.0009613573784008622
373,2.175840563722886e-06,0.0011061385739594698
374,5.415612122305902e-06,0.00092652952298522
375,6.030535587342456e-06,0.0010883139912039042
376,3.6216003991285106e-06,0.0009816264500841498
377,8.420352060056757e-07,0.0010027174139395356
378,1.7584190459274396e-07,0.0010615282226353884
379,1.6339885178240365e-06,0.0009474462713114917
380,3.3022417937900173e-06,0.0010858455207198858
381,3.4979266274604015e-06,0.0009593802387826145
382,2.188364078392624e-06,0.0010416285367682576
383,6.461290809056663e-07,0.0010143136605620384
384,8.15209020288421e-08,0.0009835336823016405
385,6.602169833058724e-07,0.0010602737311273813
386,1.6085023162304424e-06,0.0009602784411981702
387,2.037116701103514e-06,0.0010610815370455384
388,1.6500587207701756e-06,0.0009794440120458603
389,8.274627134596813e-07,0.0010254052467644215
390,1.8885909014443314e-07,0.0010186111321672797
391,9.466722872275568e-08,0.0009878631681203842
392,4.5754214283988404e-07,0.001047205296345055
393,9.074645959117333e-07,0.0009735680068843067
394,1.1024633295164676e-06,0.0010483646765351295
395,9.406583103555022e-07,0.0009852437069639564
396,5.645626970363082e-07,0.001027570804581046
397,2.1005423889164376e-07,0.0010102394735440612
398,5.142866399410195e-08,0.001002294709905982
399,1.1708375069474641e-07,0.0010321938898414373
400,3.107910799826641e-07,0.0009872199734672904
401,4.938294750900241e-07,0.001040527829900384
402,5.66103210530855e-07,0.0009870287030935287
403,5.055891847405292e-07,0.0010344458278268576
404,3.5598409908743633e-07,0.0009980046888813376
405,1.9126693473481282e-07,0.0010202496778219938
406,7.485279240881937e-08,0.0010129173751920462
407,3.59376706171588e-08,0.0010058886837214231
408,6.740346947253784e-08,0.0010251706698909402
409,1.386978851769527e-07,0.0009965392528101802
410,2.1352971657506714e-07,0.0010311547666788101
411,2.6410799591758405e-07,0.0009936705464497209
412,2.777204599624383e-07,0.001030760700814426
413,2.5612658305362856e-07,0.0009961711475625634
414,2.1080106193949177e-07,0.0010260966373607516
415,1.5553111154531507e-07,0.0010017997119575739
416,1.0300115604877647e-07,0.0010196003131568432
417,6.173075917104143e-08,0.0010082722874358296
418,3.553808625156307e-08,0.001013075583614409
419,2.432149237563408e-08,0.0010140666272491217
420,2.5568997585878606e-08,0.0010076506296172738
421,3.5737997450269177e-08,0.0010187190491706133
422,5.144988790561911e-08,0.0010036805178970098
423,7.009928992829373e-08,0.0010223693680018187
424,9.020084235089598e-08,0.0010007411474362016
425,1.1123984222649597e-07,0.0010253461077809334
426,1.3332395099041605e-07,0.0009981651091948152
427,1.5751530213492515e-07,0.0010281767463311553
428,1.8538095503117802e-07,0.000995343318209052
429,2.1949799133835768e-07,0.0010316756088286638
430,2.636221552165807e-07,0.0009915002156049013
431,3.2320809850716614e-07,0.0010367633076384664
432,4.064032452788524e-07,0.00098556955344975
433,5.255233190837316e-07,0.001044797245413065
434,6.997773311923083e-07,0.0009760664543136954
435,9.597008556738729e-07,0.001058008405379951
436,1.3551697293223697e-06,0.0009605237282812595
437,1.9709300431713928e-06,0.001080435118637979
438,2.942112359960447e-06,0.0009348033927381039
439,4.50966035714373e-06,0.0011197500862181187
440,7.068237664498156e-06,0.0008923056302592158
441,1.1328594155202154e-05,0.001191547722555697
442,1.850684202509001e-05,0.0008236508583649993
443,3.081464092247188e-05,0.0013298133853822947
444,5.2116003644187e-05,0.0007197646191343665
445,8.937304664868861e-05,0.001610559644177556
446,0.00015483106835745275,0.0005932467756792903
447,0.0002691510890144855,0.0022034242283552885
448,0.0004653253126889467,0.000550611992366612
449,0.0007801074534654617,0.0033410880714654922
450,0.0012424718588590622,0.0007956648478284478
451,0.0017981873825192451,0.004580770153552294
452,0.0022207966540008783,0.0009131822735071182
453,0.00213609985075891,0.0035599260590970516
454,0.001378601067699492,0.0005592053639702499
455,0.0004118899523746222,0.0010261698625981808
456,4.786741669704497e-07,0.0020325107034295797
457,0.0003429628268349916,0.000564399641007185
458,0.0008911044569686055,0.0030348675791174173
459,0.0009734834893606603,0.0005519633996300399
460,0.0005011243629269302,0.001352108782157302
461,4.718453055829741e-05,0.0014945960137993097
462,9.128764941124246e-05,0.0005605699261650443
463,0.00043712015030905604,0.002415088238194585
464,0.0005569409695453942,0.000595986726693809
465,0.00029603028087876737,0.0012554565910249949
466,2.3998256438062526e-05,0.0014186825137585402
467,6.623916124226525e-05,0.0006036690319888294
468,0.00027716459590010345,0.0019939029589295387
469,0.000315350538585335,0.0006885567563585937
470,0.00013612113252747804,0.0010994186159223318
471,2.3744737518427428e-06,0.0014251855900511146
472,6.961076724110171e-05,0.0006487354403361678
473,0.00018956002895720303,0.0016980509972199798
474,0.0001711830700514838,0.0008022538386285305
475,5.119867637404241e-05,0.0010008172830566764
476,1.4755268011867884e-06,0.00141568249091506
477,6.585020310012624e-05,0.000700865057297051
478,0.00012358326057437807,0.0014806741382926702
479,8.724795770831406e-05,0.0008986865286715329
480,1.585356039868202e-05,0.0009504497284069657
481,6.281012247200124e-06,0.00137396773789078
482,5.308302934281528e-05,0.0007588074658997357
483,7.575476047350094e-05,0.0013349999208003283
484,4.2729840060928836e-05,0.0009668325074017048
485,4.0938257370726205e-06,0.0009348202729597688
486,8.435110430582426e-06,0.0013155456399545074
487,3.788794492720626e-05,0.0008126447792164981
488,4.511552833719179e-05,0.00124320515897125
489,2.162929013138637e-05,0.0010027632815763354
490,1.1144104519189568e-06,0.0009417209075763822
491,7.1012391344993375e-06,0.0012550493702292442
492,2.4571905669290572e-05,0.0008559110574424267
493,2.698636490094941e-05,0.001187505666166544
494,1.2303276889724657e-05,0.0010123200481757522
495,5.599607106887561e-07,0.0009611319983378053
496,4.345782144810073e-06,0.001202212879434228
497,1.4725157598149963e-05,0.0008905880386009812
498,1.6595391571172513e-05,0.0011571719078347087
499,8.272172635770403e-06,0.0010058584157377481
500,6.862605914648157e-07,0.0009853029623627663
501,1.834753561524849e-06,0.001154186436906457
502,7.955217370181344e-06,0.0009181232308037579
503,1.0330016266379971e-05,0.0011409044964239001
504,6.350525836751331e-06,0.0009947937214747071
505,1.1829799859697232e-06,0.0010135425254702568
506,3.576420510853495e-07,0.0011119996197521687
507,3.523409759509377e-06,0.0009429403580725193
508,6.06364619670785e-06,0.0011271353578194976
509,5.008218977309298e-06,0.0009830144699662924
510,1.8529676708567422e-06,0.001040884293615818
511,5.032791605685816e-08,0.001073604915291071
512,9.666246114647947e-07,0.0009693590109236538
513,2.9156801701901713e-06,0.0011106014717370272
514,3.5211301110393833e-06,0.0009765339200384915
515,2.2548940705746645e-06,0.0010633112397044897
516,5.675410648109391e-07,0.0010393375996500254
517,4.142016862829223e-08,0.0009985005017369986
518,8.317231277032988e-07,0.0010876841843128204
519,1.8237952872368624e-06,0.0009794363286346197
520,1.9530577901605284e-06,0.0010760447476059198
521,1.1785309652623255e-06,0.0010119961807504296
522,2.90364283728195e-07,0.0010282123694196343
523,2.748999605728386e-08,0.001058255904354155
524,4.3465240651130443e-07,0.0009942922042682767
525,9.761813544173492e-07,0.0010744275059551
526,1.1183760761923622e-06,0.0009979857131838799
527,7.747602808194642e-07,0.0010521537624299526
528,2.783409627227229e-07,0.0010284424060955644
529,1.9486254387857116e-08,0.0010184355778619647
530,1.2327171816650662e-07,0.001056667068041861
531,4.10790249816273e-07,0.0010014558210968971
532,6.033882868905494e-07,0.0010607881704345345
533,5.53757843135827e-07,0.0010092845186591148
534,3.2465220556332497e-07,0.0010426013031974435
535,9.593320982048681e-08,0.001031156862154603
536,1.0768542502148648e-08,0.0010200988035649061
537,8.498935244460881e-08,0.0010492679430171847
538,2.2525296117237303e-07,0.0010090696159750223
539,3.158088475174736e-07,0.0010520665673539042
540,2.9853609362362477e-07,0.0010135086486116052
541,1.962600748584009e-07,0.0010409097885712981
542,7.986586325614553e-08,0.0010272921063005924
543,1.4076741550184124e-08,0.0010257348185405135
544,2.068717819270205e-08,0.0010403983760625124
545,7.615155084295111e-08,0.00101589341647923
546,1.354694489918984e-07,0.0010454298462718725
547,1.6187885876206565e-07,0.0010150925954803824
548,1.4437991069371492e-07,0.0010414111893624067
549,9.708595172241985e-08,0.0010215782094746828
550,4.593916003159393e-08,0.0010324693284928799
551,1.313459474516776e-08,0.001030558138154447
552,7.613796704220022e-09,0.0010237849783152342
553,2.42824587104451e-08,0.0010372799588367343
554,4.975879619451007e-08,0.0010188622400164604
555,7.021344572422095e-08,0.0010393739212304354
556,7.718664818412435e-08,0.0010186760919168591
557,6.953247577712318e-08,0.0010371380485594273
558,5.1936169143118605e-08,0.0010220562107861042
559,3.1627870100692235e-08,0.001032404601573944
560,1.5095306338253067e-08,0.0010268795304000378
561,6.093058058098677e-09,0.0010272860527038574
562,5.180810447313888e-09,0.0010312150698155165
563,1.0394997751461688e-08,0.0010233622742816806
564,1.857346632050394e-08,0.001033953856676817
565,2.6613758308258184e-08,0.0010213105706498027
566,3.227373568392977e-08,0.0010348199866712093
567,3.452286634342272e-08,0.0010210006730630994
568,3.341724053029793e-08,0.0010341223096475005
569,2.972482349150596e-08,0.0010219077812507749
570,2.451167269157395e-08,0.001032484695315361
571,1.8838443693880436e-08,0.0010234866058453918
572,1.354951617571487e-08,0.001030498300679028
573,9.193358074810476e-09,0.001025206409394741
574,5.99989880001317e-09,0.0010285323951393366
575,3.97000876617426e-09,0.0010267553152516484
576,2.9804392287502424e-09,0.0010268110781908035
577,2.824200873163818e-09,0.0010280412388965487
578,3.2853237907914945e-09,0.0010254152584820986
579,4.177358015056143e-09,0.0010290562640875578
580,5.361457500185907e-09,0.0010242607677355409
581,6.772963967449641e-09,0.001029896317049861
582,8.398798989617262e-09,0.0010231988271698356
583,1.0295321928310841e-08,0.0010307237971574068
584,1.2557558548564884e-08,0.00102208461612463
585,1.5351563575904947e-08,0.0010317282285541296
586,1.886120593042051e-08,0.0010207407176494598
587,2.3481225852606258e-08,0.001033098204061389
588,2.9628788311697463e-08,0.001018916955217719
589,3.8006383817901224e-08,0.001035076449625194
590,4.972822154059031e-08,0.001016285503283143
591,6.6489903360889e-08,0.0010381770553067327
592,9.089956876096039e-08,0.0010123023530468345
593,1.270283007670514e-07,0.001043128315359354
594,1.814296268776161e-07,0.0010060304775834084
595,2.64417764128666e-07,0.001051187515258789
596,3.9331473544734763e-07,0.0009959547314792871
597,5.958620477031218e-07,0.001064671203494072
598,9.198166708301869e-07,0.0009795001242309809
599,1.4438563766816515e-06,0.001087866025045514
600,2.306318492628634e-06,0.000952222035266459
601,3.7410372897284105e-06,0.0011290728580206633
602,6.167389983602334e-06,0.0009067822247743607
603,1.0312178346794099e-05,0.0012053342070430517
604,1.750663977873046e-05,0.0008322061039507389
605,3.0182265618350357e-05,0.0013551770243793726
606,5.2649735152954236e-05,0.000718220544513315
607,9.267389395972714e-05,0.0016644956776872277
608,0.00016444546054117382,0.0005810651346109807
609,0.0002926514425780624,0.0023422003723680973
610,0.0005193070392124355,0.000555149104911834
611,0.0009073667461052537,0.0037903599441051483
612,0.0015263791428878903,0.0009874252136796713
613,0.002383079845458269,0.0058960942551493645
614,0.0032479630317538977,0.0014596336986869574
615,0.0035112674813717604,0.005195199511945248
616,0.0026049744337797165,0.0005599524592980742
